Cell lines	600MPE	AU565	BT474	BT483	BT549	CAMA1	HBL100	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB436	MDAMB453	MDAMB468	SKBR3	SUM1315MO2	SUM159PT	SUM185PE	SUM52PE	T47D	UACC812	ZR751	ZR7530	ZR75B
Meth__cg15304928__TMEM9	0.037572	0.03734	0.43348	0.024135	0.033068	0.042706	0.077918	0.086156	0.037681	0.06224	0.040523	0.043461	0.086531	0.021799	0.037099	0.057697	0.043586	0.095341	0.039821	0.045463	0.041003	0.059791	0.040754	0.024218	0.088797	0.052928	0.090998	0.044301	0.050429	0.062222	0.068783	0.030782	0.060521	0.051203	0.03765	0.10037	0.045311	0.039752	0.040875	0.036069
Meth__cg10878998__CYB5A	0.034182	0.01563	0.047892	0.020655	0.046271	0.028704	0.094945	0.071782	0.048379	0.074559	0.081347	0.22247	0.16319	0.059311	0.044415	0.080036	0.56404	0.13058	0.01289	0.039948	0.038046	0.09859	0.24642	0.01599	0.039758	0.037588	0.043598	0.090878	0.062642	0.10493	0.04783	0.052544	0.027757	0.092914	0.032309	0.049761	0.089017	0.045102	0.027725	0.045148
Meth__cg18992688__AVPR1B	0.11084	0.050239	0.52613	0.15652	0.79974	0.77234	0.19022	0.84798	0.045088	0.11804	0.77321	0.17385	0.86822	0.052814	0.05385	0.79552	0.18285	0.16985	0.059799	0.70931	0.47976	0.59587	0.36429	0.75665	0.7129	0.13055	0.053008	0.76418	0.61517	0.39859	0.061016	0.049234	0.38947	0.32968	0.77751	0.14198	0.14907	0.22689	0.43588	0.27168
Meth__cg12774845__ENTPD5	0.073584	0.093878	0.37383	0.083531	0.071705	0.085399	0.057232	0.19097	0.59792	0.077959	0.11813	0.64705	0.50261	0.049026	0.49588	0.14207	0.066692	0.12388	0.093253	0.21126	0.1774	0.080302	0.065293	0.14514	0.40326	0.10555	0.11397	0.081367	0.14365	0.52972	0.1073	0.054981	0.063692	0.71834	0.08533	0.083947	0.057727	0.07003	0.24759	0.08401
Meth__cg00239685__GORASP1	0.067384	0.083266	0.10792	0.14248	0.059074	0.13861	0.14144	0.066436	0.16294	0.12271	0.086503	0.13532	0.14298	0.10193	0.13817	0.10341	0.07319	0.19535	0.078914	0.10175	0.13132	0.12354	0.20922	0.13959	0.78287	0.10392	0.19802	0.076514	0.093286	0.10666	0.11393	0.061258	0.091137	0.10969	0.079621	0.07082	0.087469	0.10479	0.35565	0.1075
Meth__cg09754413__RNF182	0.52061	0.078875	0.38098	0.13669	0.043119	0.81428	0.12016	0.10896	0.16347	0.13314	0.54797	0.14382	0.64177	0.47783	0.14404	0.34766	0.052158	0.11597	0.42179	0.70165	0.70021	0.87644	0.22684	0.75151	0.3453	0.2409	0.43985	0.19586	0.66826	0.49144	0.17378	0.05675	0.53729	0.54945	0.8306	0.33042	0.083261	0.27329	0.46513	0.20727
Meth__cg15286905__ACBD5	0.045109	0.046197	0.055683	0.030575	0.044537	0.056776	0.36729	0.016674	0.04584	0.079057	0.042954	0.21155	0.226	0.39777	0.035126	0.066611	0.036736	0.070844	0.045666	0.055208	0.042972	0.12564	0.31335	0.058429	0.074185	0.077442	0.079663	0.03012	0.056661	0.082232	0.064568	0.054701	0.061923	0.084533	0.047935	0.074157	0.040066	0.039371	0.19921	0.041097
Meth__cg11016563__TRPC6	0.074752	0.072237	0.68573	0.10689	0.65016	0.87833	0.61719	0.90781	0.064943	0.065175	0.77658	0.16054	0.69247	0.75147	0.074872	0.55544	0.081487	0.1424	0.20693	0.095809	0.074639	0.074801	0.099745	0.1644	0.71791	0.081004	0.13747	0.39468	0.82567	0.29516	0.16752	0.062552	0.11025	0.84434	0.78354	0.36701	0.10557	0.31503	0.1325	0.73908
Meth__cg18943599__SSTR2	0.040493	0.023857	0.034889	0.032445	0.3702	0.039793	0.18759	0.93433	0.035085	0.033553	0.40912	0.3142	0.1537	0.03192	0.048792	0.15873	0.032658	0.25835	0.034598	0.030772	0.041289	0.038596	0.16461	0.039786	0.36571	0.033105	0.064188	0.32938	0.060475	0.20097	0.090113	0.19683	0.029847	0.048057	0.086391	0.055878	0.034465	0.04643	0.11056	0.040769
Meth__cg18552413__DARC	0.39641	0.025968	0.18826	0.075529	0.1914	0.039489	0.035518	0.047051	0.19746	0.036696	0.071566	0.22553	0.56608	0.019753	0.14085	0.12059	0.055925	0.03531	0.020933	0.18371	0.11811	0.026014	0.040045	0.17297	0.1319	0.044091	0.040609	0.094334	0.079894	0.029166	0.038542	0.023939	0.61807	0.016684	0.030888	0.031135	0.15681	0.13601	0.034794	0.25059
Meth__cg24599739__DDT	0.026185	0.55288	0.97456	0.13907	0.031453	0.4202	0.034325	0.97818	0.12049	0.96723	0.028793	0.04171	0.95969	0.53901	0.37469	0.96726	0.025299	0.26369	0.60455	0.64339	0.96772	0.029468	0.55407	0.39723	0.048058	0.035868	0.055177	0.036279	0.047608	0.042648	0.43616	0.86588	0.020525	0.6929	0.018443	0.058155	0.035451	0.56346	0.58408	0.95016
Meth__cg13671831__NF2	0.077601	0.044334	0.045635	0.055434	0.031842	0.039515	0.11535	0.034786	0.063606	0.055316	0.033324	0.042973	0.088466	0.02797	0.048829	0.047408	0.04037	0.058837	0.03024	0.068134	0.069604	0.04642	0.045287	0.032646	0.073938	0.042838	0.045356	0.46026	0.06355	0.054478	0.12814	0.039703	0.049609	0.053219	0.041526	0.12557	0.053047	0.052003	0.065904	0.048151
Meth__cg08997253__GRIN3A	0.48422	0.041323	0.048495	0.031791	0.4957	0.77281	0.10019	0.87536	0.029098	0.047896	0.56649	0.84917	0.50826	0.20303	0.040793	0.15806	0.039889	0.1611	0.026198	0.18206	0.2697	0.20887	0.15844	0.10732	0.71348	0.25828	0.076366	0.048155	0.46237	0.18446	0.050063	0.03237	0.20984	0.62156	0.48861	0.1127	0.17987	0.029336	0.35201	0.043857
Meth__cg03334529__ZNF663	0.087649	0.039588	0.57758	0.50113	0.066829	0.73786	0.23648	0.57124	0.55366	0.83326	0.71107	0.18991	0.32847	0.13317	0.27852	0.22534	0.75796	0.11349	0.056673	0.80807	0.65107	0.75636	0.24708	0.045362	0.15977	0.080281	0.075898	0.63627	0.23548	0.18697	0.050634	0.065758	0.052277	0.83853	0.33265	0.066888	0.1304	0.42397	0.13921	0.25728
Meth__cg14796007__AP4M1	0.029076	0.05797	0.031471	0.038928	0.044005	0.046524	0.12216	0.045798	0.033801	0.24054	0.044509	0.18071	0.062372	0.042723	0.033122	0.036338	0.035013	0.058236	0.039779	0.051921	0.048314	0.040045	0.2555	0.048736	0.10387	0.043932	0.10183	0.044317	0.08879	0.059979	0.068062	0.039216	0.1038	0.036345	0.033926	0.034945	0.042313	0.03534	0.094823	0.035685
Meth__cg26317056__NNT	0.026344	0.055491	0.55634	0.036311	0.018655	0.08384	0.024725	0.017847	0.014912	0.02522	0.01554	0.021288	0.87207	0.024688	0.02351	0.016711	0.01383	0.021878	0.01632	0.070977	0.018506	0.016436	0.018922	0.099927	0.033076	0.022403	0.024529	0.015676	0.064226	0.026965	0.093017	0.018131	0.01993	0.51761	0.71881	0.07394	0.24484	0.28717	0.1108	0.084842
Meth__cg05554936__RAB3D	0.038528	0.032276	0.025054	0.035127	0.02854	0.032956	0.052758	0.031311	0.39183	0.026167	0.029017	0.042891	0.037262	0.021004	0.36878	0.026482	0.020265	0.081776	0.034183	0.025377	0.030853	0.024787	0.020681	0.020997	0.068499	0.03964	0.089038	0.034547	0.071992	0.030903	0.049226	0.022665	0.026846	0.029972	0.024357	0.13	0.039577	0.031867	0.076364	0.033777
Meth__cg06872331__STEAP3	0.055463	0.048588	0.080631	0.20717	0.18236	0.5884	0.19967	0.30556	0.042065	0.06621	0.059154	0.060682	0.079726	0.037245	0.056318	0.053858	0.043869	0.1739	0.042064	0.030782	0.14545	0.18427	0.20935	0.10824	0.1833	0.16269	0.099688	0.038188	0.095723	0.059644	0.079255	0.063219	0.049858	0.54297	0.044888	0.13925	0.065984	0.05296	0.17604	0.057396
Meth__cg12927772__C9orf64	0.079635	0.10251	0.25012	0.078286	0.83212	0.094975	0.057589	0.14611	0.49418	0.089819	0.15014	0.062488	0.30254	0.30691	0.46248	0.60559	0.092433	0.12569	0.1069	0.068134	0.089649	0.5534	0.12022	0.088644	0.074689	0.092458	0.1321	0.55645	0.10979	0.54538	0.12552	0.086582	0.21102	0.40677	0.069736	0.12613	0.081805	0.088619	0.1183	0.10584
Meth__cg20867633__GOLT1A	0.023741	0.020883	0.49381	0.026591	0.90501	0.023763	0.44125	0.031325	0.1937	0.02562	0.87031	0.44056	0.065728	0.02116	0.21964	0.18816	0.81849	0.8748	0.5686	0.025314	0.036873	0.031141	0.91243	0.022669	0.96318	0.26601	0.046501	0.69421	0.042374	0.93202	0.027679	0.057544	0.09821	0.62647	0.011707	0.073128	0.024699	0.027422	0.028107	0.031829
Meth__cg00420568__SHC3	0.10673	0.47203	0.43892	0.28675	0.45864	0.19343	0.28571	0.90354	0.095376	0.11658	0.12953	0.067094	0.38605	0.92038	0.11972	0.37506	0.27029	0.094508	0.11173	0.3065	0.099568	0.11723	0.15565	0.090951	0.14809	0.10557	0.26211	0.050718	0.12422	0.11761	0.11791	0.81263	0.13352	0.065874	0.080057	0.30247	0.19214	0.2006	0.20279	0.78001
Meth__cg16967583__AGXT	0.061093	0.034182	0.056478	0.046725	0.66809	0.12653	0.3773	0.20629	0.054644	0.26955	0.077525	0.20632	0.13025	0.052623	0.04618	0.1418	0.077208	0.12229	0.045708	0.17994	0.23803	0.50812	0.80132	0.069398	0.32975	0.19917	0.088778	0.45087	0.16264	0.066459	0.083106	0.49279	0.041965	0.1405	0.047842	0.22055	0.059493	0.051019	0.085351	0.083552
Meth__cg04126816__HSU79303	0.041265	0.029121	0.55315	0.024868	0.027608	0.032245	0.0629	0.38252	0.46265	0.060656	0.48348	0.13744	0.40557	0.41178	0.48303	0.03902	0.031073	0.26619	0.021947	0.94172	0.39318	0.03727	0.036696	0.029965	0.17229	0.034635	0.075489	0.03763	0.055696	0.91024	0.071499	0.029124	0.028672	0.042107	0.027899	0.13611	0.0641	0.035097	0.25689	0.036831
Meth__cg16509658__GABRB2	0.74283	0.021736	0.93785	0.27919	0.92536	0.94182	0.2764	0.93019	0.025088	0.022518	0.93413	0.33561	0.59539	0.86785	0.088533	0.85192	0.12824	0.060827	0.018508	0.89082	0.94343	0.25624	0.06289	0.04101	0.72049	0.27972	0.33892	0.067142	0.85873	0.2557	0.038659	0.037759	0.019834	0.93085	0.84796	0.055162	0.87883	0.11878	0.070845	0.22943
Meth__cg24434118__TP53INP1	0.11017	0.16287	0.16136	0.35394	0.052666	0.12649	0.052941	0.31356	0.53318	0.093082	0.10429	0.061548	0.29054	0.032055	0.47926	0.94821	0.10191	0.13391	0.037848	0.088269	0.12288	0.059277	0.07988	0.041219	0.12492	0.10072	0.052991	0.052876	0.076078	0.08548	0.15315	0.33149	0.11772	0.041508	0.055684	0.22904	0.041317	0.067422	0.13467	0.45266
Meth__cg06626655__RSPO1	0.036934	0.032071	0.40267	0.063857	0.38028	0.29163	0.261	0.31562	0.044301	0.39414	0.37117	0.0854	0.34804	0.038715	0.031966	0.22506	0.19832	0.081928	0.028437	0.63908	0.77662	0.59339	0.095253	0.915	0.31595	0.068344	0.054922	0.50837	0.37668	0.13166	0.05825	0.026372	0.032354	0.030087	0.52495	0.13501	0.062858	0.12859	0.080398	0.056027
Meth__cg21705120__UBE2G1	0.058101	0.045035	0.056305	0.068633	0.099214	0.076055	0.081574	0.05791	0.061012	0.064709	0.055333	0.081567	0.10324	0.025529	0.061441	0.058316	0.39257	0.13794	0.045616	0.060337	0.044222	0.082403	0.052023	0.087646	0.11689	0.064391	0.079691	0.033445	0.18205	0.051254	0.11888	0.054558	0.088036	0.080252	0.047983	0.096162	0.052536	0.066829	0.14992	0.057415
Meth__cg11301598__OASL	0.039333	0.036226	0.098063	0.033458	0.05525	0.049274	0.026932	0.78725	0.03695	0.042122	0.039087	0.037815	0.077541	0.058182	0.036998	0.19285	0.040316	0.061816	0.037031	0.035939	0.046336	0.046913	0.48068	0.035482	0.072677	0.044852	0.054013	0.035632	0.089917	0.043451	0.060953	0.048702	0.036289	0.047088	0.041371	0.072491	0.041016	0.041309	0.079379	0.042993
Meth__cg18964732__TMCO1	0.067258	0.049654	0.93385	0.045444	0.051022	0.30667	0.31159	0.07031	0.66913	0.095639	0.87795	0.092462	0.11572	0.076495	0.55239	0.089128	0.066604	0.11722	0.077335	0.084483	0.094875	0.12437	0.088966	0.068935	0.13479	0.101	0.12011	0.091138	0.15754	0.089227	0.15251	0.046913	0.148	0.096636	0.068457	0.083038	0.077343	0.084453	0.073925	0.045012
Meth__cg23764381__ATRNL1	0.075427	0.059864	0.10302	0.070024	0.046102	0.17119	0.14963	0.026617	0.060032	0.056818	0.091758	0.097052	0.69785	0.076281	0.070703	0.049353	0.061475	0.10672	0.07703	0.57556	0.1517	0.063633	0.057527	0.039535	0.079447	0.052224	0.067647	0.027442	0.86282	0.058296	0.080066	0.045908	0.09196	0.041462	0.48883	0.22558	0.053999	0.081624	0.10006	0.10556
Meth__cg10999429__ACVRL1	0.037431	0.018575	0.21001	0.073447	0.043017	0.04854	0.063918	0.51682	0.3533	0.029854	0.45684	0.3295	0.091968	0.013603	0.22276	0.12391	0.10588	0.025773	0.014509	0.051903	0.06923	0.25087	0.048813	0.54293	0.095569	0.041179	0.032978	0.0901	0.063712	0.053308	0.026466	0.028967	0.022723	0.050522	0.043972	0.045827	0.023879	0.020012	0.18147	0.023508
Meth__cg07090813__PHGDH	0.067308	0.044713	0.081155	0.14414	0.28509	0.13864	0.15679	0.10148	0.090148	0.14791	0.079604	0.34435	0.173	0.035495	0.11651	0.19003	0.051884	0.1343	0.056504	0.07013	0.086439	0.67779	0.35547	0.070166	0.2494	0.058169	0.099721	0.063388	0.11866	0.09497	0.18396	0.040533	0.071042	0.20399	0.04182	0.072483	0.048232	0.15882	0.12719	0.085999
Meth__cg03242666__PMP22	0.092351	0.11897	0.38507	0.55312	0.38033	0.13641	0.5157	0.83032	0.10165	0.77041	0.77609	0.4185	0.58726	0.15649	0.1005	0.47836	0.54887	0.26525	0.085569	0.39651	0.16531	0.12185	0.80092	0.083835	0.69756	0.34405	0.17893	0.83838	0.45086	0.7031	0.15365	0.1101	0.71137	0.43928	0.16902	0.20113	0.11249	0.11129	0.20032	0.20525
Meth__cg12970008__OSBPL5	0.036376	0.044514	0.044855	0.0517	0.031476	0.053166	0.019807	0.49715	0.034379	0.063881	0.034852	0.060766	0.073247	0.044954	0.025862	0.03672	0.040669	0.066441	0.032408	0.043979	0.06234	0.06897	0.031545	0.031214	0.079022	0.057989	0.061572	0.031667	0.065576	0.042326	0.17615	0.031334	0.029676	0.023747	0.026576	0.060234	0.040285	0.037937	0.03097	0.031738
Meth__cg09419670__PSMD5	0.089707	0.060252	0.070972	0.07881	0.7722	0.061577	0.29708	0.052425	0.059646	0.055376	0.063649	0.062187	0.09825	0.046459	0.052811	0.074865	0.066581	0.13638	0.14847	0.069717	0.067077	0.47782	0.064534	0.053691	0.10697	0.093932	0.12491	0.052504	0.10898	0.057957	0.1153	0.053264	0.053215	0.064623	0.066048	0.15612	0.074882	0.32105	0.15129	0.11728
Meth__cg00422913__MGC14376	0.042526	0.038384	0.063655	0.072394	0.045425	0.10376	0.069189	0.042644	0.043759	0.51492	0.058264	0.083604	0.061227	0.051481	0.046906	0.05257	0.043472	0.11007	0.046092	0.048719	0.073047	0.06565	0.057362	0.096008	0.1094	0.052551	0.061111	0.042769	0.10351	0.046255	0.06442	0.042283	0.053231	0.044644	0.052618	0.076129	0.068946	0.051414	0.086823	0.043866
Meth__cg22857957__FMO5	0.10551	0.059345	0.17389	0.084121	0.10738	0.34398	0.22704	0.84779	0.054508	0.084021	0.16876	0.14703	0.18237	0.046095	0.059155	0.10331	0.074175	0.15938	0.10495	0.051409	0.074278	0.51599	0.11222	0.068001	0.17511	0.15115	0.18067	0.053535	0.13383	0.12542	0.14254	0.068488	0.1308	0.65662	0.54083	0.074849	0.116	0.065377	0.10495	0.13417
Meth__cg11700584__RPL36AL	0.05321	0.042894	0.45248	0.032659	0.048744	0.064331	0.10347	0.058884	0.050125	0.04513	0.079348	0.075345	0.050955	0.047175	0.040512	0.047698	0.023077	0.10137	0.057708	0.038071	0.04033	0.069317	0.0678	0.84651	0.043915	0.078739	0.054889	0.072322	0.079451	0.044554	0.055195	0.050412	0.043494	0.043724	0.040256	0.057924	0.18319	0.057408	0.17006	0.032007
Meth__cg02067021__DNAJC5B	0.028909	0.026682	0.034316	0.10982	0.41566	0.02546	0.49631	0.91101	0.026228	0.21216	0.52697	0.82479	0.072321	0.023407	0.02292	0.31178	0.37539	0.045791	0.88515	0.12727	0.093623	0.65658	0.90452	0.020805	0.9329	0.028769	0.095865	0.92783	0.029474	0.034572	0.036055	0.39376	0.38071	0.019328	0.035141	0.038767	0.065511	0.029191	0.055728	0.025946
Meth__cg27173322__FADS1	0.025534	0.027993	0.022181	0.02122	0.01765	0.027413	0.032668	0.025874	0.01978	0.02175	0.016521	0.015481	0.666	0.017498	0.025193	0.9894	0.021122	0.033532	0.015898	0.013159	0.020823	0.018052	0.024572	0.017457	0.032232	0.023564	0.045222	0.01474	0.036625	0.020301	0.044116	0.014366	0.048866	0.021805	0.83651	0.026233	0.025506	0.028939	0.041495	0.068639
Meth__cg00514407__SERPINE2	0.58217	0.033351	0.63094	0.55902	0.95539	0.8139	0.78716	0.66957	0.048716	0.068034	0.45585	0.46366	0.91599	0.058593	0.034898	0.88727	0.51229	0.10008	0.94061	0.19381	0.35856	0.7474	0.8438	0.63541	0.76788	0.058328	0.06514	0.92832	0.28167	0.29517	0.065276	0.14975	0.21675	0.84293	0.93854	0.12583	0.24051	0.29509	0.43736	0.88356
Meth__cg06479426__SLCO4A1	0.044132	0.038473	0.046408	0.026472	0.038085	0.15906	0.054726	0.035555	0.063489	0.060184	0.040625	0.074502	0.07578	0.27111	0.065624	0.038552	0.03923	0.083787	0.075217	0.038888	0.047368	0.56291	0.44254	0.040885	0.92324	0.046442	0.045577	0.038472	0.089423	0.040898	0.09521	0.047936	0.024218	0.051724	0.035888	0.13045	0.03606	0.035111	0.58801	0.040414
Meth__cg16483466__C20orf186	0.070602	0.10622	0.83777	0.76428	0.093485	0.82287	0.036048	0.71903	0.090885	0.31955	0.67535	0.21546	0.55822	0.46967	0.071456	0.29009	0.29107	0.10503	0.034638	0.81447	0.76478	0.26767	0.46011	0.44987	0.1422	0.41891	0.054725	0.77934	0.46815	0.3199	0.047715	0.025155	0.032169	0.7509	0.90172	0.18517	0.68765	0.25767	0.68655	0.24062
Meth__cg03565081__C14orf93	0.5648	0.25483	0.31894	0.28647	0.16453	0.58903	0.076971	0.58964	0.10881	0.13611	0.074692	0.41248	0.23514	0.206	0.11426	0.42725	0.34852	0.15225	0.062252	0.072549	0.23644	0.70816	0.13793	0.23651	0.67726	0.23807	0.12477	0.78969	0.15296	0.22302	0.25265	0.091634	0.090355	0.5778	0.31214	0.11782	0.063679	0.23948	0.32664	0.35896
Meth__cg05958659__UNQ1912	0.072588	0.053422	0.080304	0.056604	0.05424	0.063977	0.085613	0.11252	0.076014	0.061339	0.068769	0.076202	0.15255	0.053165	0.077513	0.065798	0.060157	0.25268	0.065537	0.081482	0.051918	0.04936	0.066455	0.045834	0.10219	0.067819	0.087315	0.058377	0.23524	0.065722	0.10403	0.058814	0.1257	0.052041	0.053236	0.17415	0.059781	0.068678	0.13935	0.41573
