Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg22429822__RAB3B	0.50051	0.049276	0.27081	0.054474	0.023759	0.023925	0.032282	0.30483	0.022644	0.031799	0.66476	0.031309	0.1628	0.017414	0.026799	0.032552	0.046829	0.071033	0.023684	0.11297	0.043551	0.032179	0.033333	0.021202	0.95616	0.29193	0.046189	0.94958	0.058244	0.025235	0.056688	0.037432	0.024371	0.029316	0.061322	0.029414	0.035301	0.031606
Meth__cg11221265__SDHC	0.026522	0.020402	0.033886	0.032742	0.022857	0.024752	0.034476	0.023156	0.024188	0.036087	0.032121	0.02016	0.04643	0.018852	0.025064	0.027934	0.026692	0.064613	0.028136	0.02864	0.047406	0.038643	0.043144	0.023267	0.26647	0.051612	0.081537	0.039031	0.068996	0.023546	0.035436	0.032729	0.017798	0.028829	0.026788	0.035793	0.02559	0.030988
Meth__cg05494459__FTSJ1	0.45356	0.067464	0.071898	0.062015	0.29478	0.064391	0.062737	0.06098	0.22084	0.15342	0.062057	0.40748	0.30548	0.24797	0.18235	0.48603	0.055479	0.36755	0.058322	0.061384	0.060273	0.37392	0.072972	0.33197	0.074934	0.38224	0.22229	0.42584	0.42574	0.36014	0.065186	0.32944	0.053629	0.078802	0.12443	0.29506	0.22791	0.064784
Meth__cg11957880__UBE2N	0.031424	0.028402	0.037857	0.029143	0.022324	0.027785	0.030232	0.52508	0.033642	0.027225	0.043258	0.027595	0.029829	0.019226	0.024967	0.029956	0.031079	0.052517	0.023462	0.026665	0.039317	0.028511	0.037917	0.028167	0.078796	0.038703	0.072063	0.056823	0.043825	0.031016	0.023781	0.034986	0.024689	0.026309	0.048373	0.03128	0.030063	0.037151
Meth__cg03355298__B2M	0.03079	0.019224	0.033622	0.032926	0.02642	0.022065	0.026448	0.033955	0.033711	0.029562	0.020282	0.03543	0.044611	0.021027	0.03705	0.031947	0.034864	0.063843	0.024466	0.037701	0.035093	0.027284	0.49234	0.01753	0.076483	0.028186	0.087815	0.047654	0.068981	0.024121	0.023905	0.034181	0.023379	0.019233	0.076886	0.035195	0.031965	0.027205
Meth__cg04660617__RABL2B	0.047689	0.032493	0.14986	0.17024	0.039913	0.045899	0.0612	0.054179	0.051672	0.054897	0.038178	0.039391	0.088393	0.042174	0.049297	0.041947	0.033709	0.095559	0.037852	0.094633	0.056745	0.042429	0.078272	0.036665	0.11235	0.055255	0.071209	0.16934	0.094261	0.038168	0.035263	0.048761	0.048191	0.048473	0.068491	0.044986	0.041711	0.048543
Meth__cg17272491__GOLGA3	0.046046	0.044157	0.35611	0.048372	0.036037	0.24119	0.045919	0.072975	0.038726	0.037808	0.03749	0.062243	0.12204	0.029584	0.047887	0.043992	0.058011	0.07613	0.026033	0.033494	0.040271	0.081658	0.043743	0.053162	0.096435	0.048096	0.076754	0.071243	0.060622	0.034355	0.034492	0.050994	0.030471	0.034024	0.080704	0.042291	0.044398	0.063747
Meth__cg17877656__PCGF6	0.02639	0.02221	0.040954	0.023597	0.025627	0.02221	0.028707	0.34069	0.022686	0.0216	0.036064	0.048577	0.04997	0.022338	0.023014	0.018749	0.014617	0.097586	0.016677	0.016209	0.019904	0.028363	0.025474	0.03741	0.022856	0.022075	0.035433	0.03757	0.071182	0.019656	0.017181	0.016822	0.02226	0.011443	0.043332	0.026119	0.025361	0.025321
Meth__cg25372135__DARS2	0.034974	0.026072	0.051529	0.039083	0.026969	0.037562	0.034588	0.037678	0.049077	0.037776	0.048342	0.035592	0.080811	0.035829	0.03473	0.040296	0.038173	0.075428	0.028571	0.037809	0.031323	0.048053	0.039221	0.026866	0.044565	0.049674	0.162	0.061244	0.068339	0.045739	0.045335	0.04009	0.037443	0.025798	0.21844	0.050689	0.041667	0.029486
Meth__cg15583058__SDCCAG3	0.063799	0.054673	0.065652	0.081563	0.068714	0.07123	0.067016	0.8565	0.051568	0.078217	0.05778	0.16828	0.091985	0.046023	0.067714	0.089349	0.052984	0.097857	0.050902	0.043174	0.060448	0.093669	0.078293	0.069222	0.316	0.084434	0.13152	0.12981	0.07859	0.049797	0.070363	0.076664	0.080112	0.060466	0.050682	0.092619	0.072125	0.058038
Meth__cg26551843__RPS6KL1	0.048462	0.041156	0.052671	0.047187	0.042974	0.042429	0.045228	0.24348	0.83103	0.050692	0.78221	0.031336	0.74692	0.035152	0.65579	0.075109	0.039093	0.088331	0.070789	0.045614	0.049128	0.050551	0.66637	0.040293	0.062549	0.16214	0.068792	0.085059	0.076859	0.042084	0.036051	0.75386	0.042013	0.045145	0.072106	0.046523	0.040208	0.046512
Meth__cg23721140__ZNF514	0.043708	0.019812	0.035177	0.029179	0.018096	0.026533	0.031936	0.071163	0.026545	0.027182	0.024779	0.018625	0.035588	0.018759	0.025246	0.031819	0.01987	0.05912	0.073107	0.018238	0.029429	0.031795	0.036923	0.025087	0.20759	0.032947	0.040989	0.18246	0.038409	0.021452	0.027453	0.027861	0.024145	0.013379	0.1284	0.031128	0.037598	0.028503
Meth__cg15589354__KIAA0133	0.069491	0.055824	0.28986	0.13861	0.11305	0.18098	0.13592	0.26174	0.10436	0.088921	0.043706	0.23593	0.13114	0.028846	0.086058	0.076634	0.063542	0.13614	0.086377	0.10056	0.10036	0.085051	0.12378	0.091181	0.53534	0.18391	0.20642	0.089328	0.1429	0.082258	0.036398	0.086526	0.12493	0.075672	0.12804	0.56532	0.068287	0.072417
Meth__cg14343711__FAF1	0.041929	0.035245	0.04358	0.040863	0.043574	0.050043	0.045107	0.045822	0.041851	0.043324	0.04119	0.052201	0.06174	0.040722	0.04751	0.037936	0.035376	0.12762	0.050652	0.039	0.044056	0.075237	0.046467	0.044288	0.11066	0.052692	0.063493	0.074607	0.049708	0.046534	0.042421	0.085377	0.041588	0.036728	0.10477	0.04588	0.038479	0.041402
Meth__cg05440218__C8orf36	0.044003	0.032319	0.045767	0.044857	0.033718	0.13868	0.030247	0.049788	0.056848	0.04069	0.036076	0.083779	0.065837	0.022768	0.036068	0.032331	0.033343	0.065226	0.037226	0.034175	0.037983	0.042504	0.036887	0.078842	0.27905	0.036222	0.067856	0.053775	0.05761	0.035698	0.032123	0.040295	0.030226	0.032615	0.068483	0.039783	0.038006	0.032535
Meth__cg21153758__ITGA1	0.064927	0.020996	0.22758	0.10977	0.026004	0.49644	0.17692	0.051807	0.04345	0.024775	0.12106	0.046453	0.057835	0.021698	0.051838	0.01931	0.027423	0.072184	0.022379	0.18276	0.088603	0.33854	0.07477	0.046764	0.052865	0.034468	0.085917	0.95372	0.044098	0.024854	0.027241	0.1471	0.023543	0.98174	0.042989	0.027554	0.026163	0.074344
Meth__cg21697779__FUNDC2	0.5122	0.050146	0.09382	0.073744	0.076803	0.050634	0.1045	0.39774	0.058731	0.060922	0.066905	0.049746	0.12821	0.039522	0.06733	0.093105	0.41148	0.20371	0.052814	0.041327	0.076644	0.4683	0.069912	0.44476	0.21031	0.073568	0.1235	0.19957	0.093052	0.50334	0.05292	0.1326	0.051246	0.25478	0.16641	0.51236	0.11595	0.070758
Meth__cg02648999__TGFBRAP1	0.049933	0.058815	0.053647	0.073338	0.045492	0.039564	0.0612	0.032582	0.05988	0.052017	0.046167	0.041088	0.079551	0.029586	0.056895	0.058435	0.040105	0.1082	0.035508	0.039493	0.041555	0.10034	0.15044	0.042546	0.071569	0.058617	0.09787	0.093821	0.11505	0.03325	0.030687	0.039809	0.038383	0.034253	0.051857	0.090714	0.041143	0.050493
Meth__cg18534730__CABP5	0.49021	0.036318	0.90651	0.26295	0.52594	0.51914	0.73369	0.88392	0.074135	0.042431	0.085071	0.57347	0.69555	0.45718	0.50764	0.52252	0.27565	0.074376	0.052625	0.22131	0.46227	0.90865	0.3689	0.3493	0.077195	0.42354	0.061758	0.64996	0.058965	0.043182	0.045795	0.24536	0.036504	0.89512	0.10744	0.59745	0.17337	0.14596
Meth__cg08214029__CCL18	0.11555	0.052268	0.14727	0.30739	0.22748	0.041426	0.15926	0.05337	0.13047	0.055745	0.1361	0.11328	0.14818	0.035361	0.095633	0.061078	0.11134	0.053065	0.043599	0.30455	0.17738	0.7568	0.039356	0.66342	0.062049	0.091423	0.080929	0.12634	0.070199	0.048935	0.037146	0.17307	0.030539	0.042873	0.15255	0.45122	0.097164	0.073288
Meth__cg23074747__C9orf72	0.031415	0.030705	0.042634	0.044836	0.024095	0.021424	0.028085	0.025672	0.022711	0.026074	0.027518	0.019293	0.94579	0.022854	0.029174	0.023897	0.54896	0.033092	0.025046	0.030176	0.028988	0.02776	0.02997	0.020494	0.049376	0.032217	0.0338	0.051639	0.061564	0.024574	0.029761	0.58831	0.022754	0.025284	0.063302	0.031434	0.030606	0.033517
Meth__cg11233153__SLC10A3	0.66101	0.031464	0.034468	0.045382	0.59968	0.020399	0.04141	0.60476	0.030351	0.030593	0.029376	0.039522	0.07083	0.022564	0.042028	0.56442	0.65862	0.16354	0.03151	0.030205	0.033545	0.6632	0.25593	0.61664	0.11803	0.031047	0.043226	0.4102	0.054443	0.62766	0.018409	0.57025	0.028606	0.4761	0.061163	0.68432	0.52619	0.027926
Meth__cg26359204__NKX6-1	0.58066	0.030883	0.047115	0.0443	0.042788	0.032764	0.04482	0.035977	0.03623	0.046696	0.04915	0.029088	0.1023	0.050034	0.039097	0.030202	0.033083	0.1016	0.031087	0.050071	0.038271	0.050461	0.034357	0.042421	0.55527	0.042135	0.18222	0.12852	0.065814	0.027112	0.036606	0.03269	0.047455	0.040642	0.060669	0.37331	0.03924	0.045737
Meth__cg04222374__CXorf40A	0.63178	0.035259	0.061842	0.031529	0.49776	0.031079	0.035887	0.65225	0.033443	0.60888	0.035676	0.053147	0.06765	0.53118	0.033479	0.55581	0.62658	0.20033	0.032793	0.030818	0.031528	0.60129	0.64538	0.54154	0.11481	0.035917	0.58213	0.35101	0.029213	0.55534	0.030697	0.60456	0.027446	0.030717	0.10547	0.61812	0.49971	0.031583
Meth__cg00877887__LOC405753	0.11887	0.023047	0.70086	0.78259	0.064428	0.54114	0.079194	0.50183	0.039706	0.79216	0.72197	0.065803	0.70782	0.056839	0.030551	0.15502	0.0948	0.023217	0.033917	0.87375	0.84571	0.42371	0.90654	0.91428	0.59616	0.50494	0.034729	0.59138	0.033354	0.04473	0.2095	0.23285	0.026815	0.1135	0.2895	0.33781	0.42453	0.26479
Meth__cg08062469__SPAG5	0.034301	0.031273	0.030967	0.037482	0.0284	0.035816	0.0385	0.32718	0.037071	0.048855	0.036798	0.056037	0.12629	0.021773	0.034541	0.043773	0.030535	0.10762	0.033803	0.041228	0.039482	0.045932	0.041455	0.051643	0.10441	0.69303	0.054925	0.076987	0.067408	0.027481	0.030655	0.034283	0.027812	0.020385	0.097587	0.033751	0.064248	0.036638
Meth__cg24270244__RBM7	0.68284	0.02691	0.043237	0.033888	0.025305	0.0252	0.048045	0.019289	0.021215	0.035069	0.037922	0.023133	0.054892	0.021255	0.02464	0.042375	0.025416	0.049439	0.025329	0.032663	0.034099	0.37122	0.033256	0.025622	0.15243	0.038172	0.059673	0.048932	0.043893	0.026421	0.023161	0.031323	0.020448	0.028069	0.048953	0.037487	0.037669	0.029916
Meth__cg04887278__RWDD2	0.034996	0.023841	0.51913	0.01826	0.04139	0.18252	0.045917	0.12612	0.024532	0.034131	0.56475	0.26393	0.19504	0.016819	0.030293	0.041415	0.029792	0.59098	0.81045	0.037658	0.032752	0.83629	0.086115	0.033528	0.67829	0.02715	0.052314	0.035987	0.064266	0.026441	0.025709	0.9081	0.030036	0.02022	0.039494	0.10745	0.029523	0.021736
Meth__cg05780311__STAT5B	0.033547	0.049979	0.36861	0.047348	0.028134	0.027443	0.040574	0.037961	0.026184	0.052888	0.047498	0.036135	0.035096	0.028917	0.029483	0.03844	0.032726	0.073643	0.022615	0.031364	0.036027	0.23289	0.038711	0.043159	0.066282	0.060465	0.058261	0.091507	0.051698	0.029775	0.026606	0.027226	0.02207	0.029448	0.073981	0.034043	0.033389	0.024729
Meth__cg25549459__POU3F3	0.4366	0.037951	0.89735	0.048207	0.093211	0.74605	0.7856	0.72274	0.08577	0.03552	0.22888	0.2914	0.18733	0.25346	0.10884	0.028708	0.30886	0.081527	0.044328	0.55009	0.84385	0.8855	0.11352	0.91164	0.52658	0.15807	0.096038	0.69885	0.13216	0.03762	0.042044	0.072252	0.070746	0.63961	0.67064	0.87682	0.53989	0.57206
Meth__cg15365950__KLHDC1	0.033367	0.034713	0.040835	0.021865	0.021175	0.032087	0.041749	0.043146	0.028827	0.036171	0.028681	0.048659	0.56367	0.023198	0.041024	0.59057	0.025064	0.11691	0.027092	0.027783	0.032284	0.10084	0.037108	0.04109	0.083876	0.033454	0.052477	0.16685	0.070894	0.024751	0.031263	0.028075	0.029813	0.025764	0.049623	0.037601	0.037982	0.036765
Meth__cg02507952__KIAA0125	0.63886	0.080032	0.33759	0.70503	0.69509	0.11923	0.17117	0.25507	0.059451	0.074279	0.39967	0.20645	0.64624	0.070393	0.056456	0.24231	0.34611	0.12016	0.049909	0.46177	0.48666	0.83549	0.19833	0.47998	0.10053	0.30011	0.10059	0.24944	0.11334	0.34403	0.17053	0.096692	0.063452	0.43671	0.12198	0.72544	0.21871	0.16393
Meth__cg21574752__COPG2	0.27238	0.16058	0.057958	0.064118	0.035847	0.056261	0.035502	0.064935	0.06375	0.039412	0.035191	0.062209	0.14042	0.022679	0.07456	0.041764	0.022422	0.03593	0.029391	0.042142	0.037116	0.05966	0.030073	0.13655	0.096154	0.037422	0.20401	0.081326	0.076384	0.030389	0.026218	0.054367	0.036115	0.054785	0.097234	0.054875	0.062421	0.073849
Meth__cg06363801__MOSPD1	0.54331	0.034886	0.061426	0.040714	0.028665	0.028689	0.037942	0.38019	0.027469	0.55748	0.035053	0.029485	0.18797	0.62093	0.035913	0.36275	0.2535	0.12209	0.028248	0.034271	0.034678	0.49162	0.036476	0.49505	0.052323	0.043342	0.54442	0.37772	0.034575	0.59002	0.031032	0.50046	0.032426	0.1872	0.08039	0.46946	0.39351	0.035913
Meth__cg03933322__CSAD	0.20299	0.18652	0.43889	0.3121	0.061424	0.11079	0.2467	0.96276	0.081313	0.16347	0.37706	0.071012	0.13559	0.19238	0.23324	0.057476	0.088347	0.30855	0.063844	0.18331	0.26353	0.25669	0.26398	0.31524	0.10291	0.18069	0.1708	0.23947	0.082491	0.16355	0.072297	0.55183	0.34012	0.08012	0.1283	0.073333	0.070257	0.17652
Meth__cg09459188__MFSD1	0.016456	0.0086321	0.025291	0.01305	0.013229	0.012616	0.024918	0.0092779	0.016815	0.013339	0.011702	0.0086433	0.027208	0.014182	0.018439	0.0097721	0.011153	0.05021	0.011878	0.016786	0.012275	0.015491	0.02067	0.011386	0.045087	0.24332	0.026174	0.027377	0.026036	0.017251	0.012441	0.016023	0.013577	0.015142	0.017465	0.014332	0.020423	0.013514
Meth__cg21365235__OCRL	0.59404	0.045603	0.22238	0.17696	0.45008	0.059991	0.096394	0.61894	0.03635	0.61997	0.053842	0.12913	0.07295	0.60369	0.040831	0.43881	0.59779	0.19013	0.035536	0.10563	0.13911	0.53702	0.43451	0.51905	0.12581	0.10503	0.48117	0.51545	0.1003	0.62772	0.032375	0.72367	0.044121	0.34069	0.052604	0.60637	0.43549	0.047207
Meth__cg00512279__SLC18A2	0.23486	0.044167	0.91626	0.14078	0.029927	0.9447	0.7996	0.48666	0.038797	0.13812	0.89131	0.05007	0.70918	0.055696	0.050742	0.036222	0.027559	0.21431	0.046207	0.92607	0.48202	0.26935	0.038242	0.93484	0.87633	0.33315	0.22896	0.86795	0.047777	0.13233	0.032475	0.90672	0.026412	0.79197	0.16519	0.12924	0.45622	0.60125
Meth__cg21533271__PLXNA3	0.44515	0.059532	0.059817	0.080215	0.31215	0.044246	0.064295	0.20303	0.045154	0.49359	0.05357	0.12545	0.26113	0.030187	0.049332	0.40306	0.34392	0.15565	0.054594	0.061116	0.05822	0.4922	0.614	0.39048	0.081535	0.051356	0.092216	0.19041	0.095694	0.47155	0.029425	0.20794	0.040565	0.19755	0.16512	0.53483	0.31283	0.058118
Meth__cg26949796__CFL2	0.055499	0.034546	0.065123	0.029452	0.032014	0.03823	0.24339	0.045475	0.045057	0.033644	0.046075	0.039101	0.10143	0.030776	0.051429	0.032396	0.032376	0.067932	0.037521	0.091269	0.14001	0.052285	0.048489	0.03384	0.050656	0.046737	0.059518	0.88008	0.098662	0.034967	0.039202	0.033606	0.037703	0.062083	0.11494	0.057458	0.070673	0.032157
Meth__cg11839979__RP13-360B22.2	0.51511	0.037656	0.052938	0.047233	0.35948	0.033794	0.057189	0.54153	0.52534	0.044221	0.047552	0.069	0.11002	0.069387	0.47793	0.51797	0.51372	0.17349	0.045219	0.037231	0.051685	0.51822	0.18944	0.46059	0.079089	0.051896	0.3784	0.41227	0.081755	0.16118	0.043806	0.52298	0.038396	0.23649	0.13315	0.55985	0.40414	0.048793
Meth__cg14708847__PAK3	0.097577	0.054287	0.08935	0.29157	0.10406	0.11505	0.13917	0.32054	0.057297	0.073696	0.18852	0.071263	0.25378	0.074088	0.062732	0.094476	0.0383	0.14248	0.074511	0.13709	0.15196	0.22931	0.092495	0.28947	0.3284	0.08794	0.087172	0.10855	0.1202	0.057138	0.049746	0.085514	0.057116	0.054648	0.099965	0.41228	0.074513	0.29339
Meth__cg25568243__C1orf176	0.028795	0.038664	0.026505	0.028266	0.027822	0.024973	0.036851	0.18016	0.024348	0.028134	0.02678	0.032113	0.50241	0.019502	0.033379	0.029329	0.027012	0.07641	0.064941	0.036784	0.032415	0.026886	0.035924	0.060028	0.089014	0.040607	0.107	0.099011	0.047726	0.025987	0.027233	0.054883	0.020985	0.024166	0.046504	0.033781	0.13141	0.13325
Meth__cg10065825__CDH11	0.050757	0.038258	0.94436	0.044966	0.062328	0.030041	0.041345	0.67299	0.18846	0.037648	0.9231	0.33264	0.75975	0.04282	0.17434	0.96576	0.039934	0.10282	0.034059	0.87202	0.58128	0.061795	0.064673	0.65275	0.11924	0.039498	0.052404	0.93831	0.085427	0.045186	0.031078	0.080391	0.030227	0.78494	0.081779	0.26871	0.049242	0.039801
Meth__cg21452766__CTH	0.046128	0.047091	0.097023	0.060361	0.026518	0.061048	0.040732	0.61304	0.14048	0.043133	0.08614	0.028696	0.091021	0.033247	0.055583	0.041473	0.062241	0.11261	0.05852	0.046417	0.078653	0.085915	0.074032	0.054299	0.096786	0.057912	0.092916	0.13242	0.069858	0.055007	0.054026	0.080074	0.045346	0.035491	0.045962	0.044829	0.076086	0.048239
Meth__cg01017147__DNM3	0.91203	0.064695	0.93071	0.95273	0.53796	0.19398	0.8203	0.94542	0.30304	0.58	0.11301	0.58535	0.92322	0.16137	0.30775	0.047225	0.11499	0.032638	0.11556	0.45349	0.61229	0.92902	0.21035	0.94097	0.11614	0.36312	0.065192	0.66365	0.16922	0.19277	0.45911	0.095507	0.23208	0.65491	0.10257	0.88443	0.63158	0.53617
Meth__cg15003158__KENAE	0.053349	0.043698	0.074767	0.055494	0.038817	0.06385	0.048978	0.077116	0.055921	0.053854	0.044532	0.041211	0.0692	0.038898	0.058488	0.05866	0.045519	0.080292	0.060681	0.044223	0.058818	0.081491	0.10656	0.046146	0.089004	0.060136	0.060678	0.19583	0.056568	0.056605	0.051441	0.045324	0.0362	0.042638	0.067773	0.055546	0.054732	0.048386
Meth__cg06237414__MTX1	0.03269	0.022951	0.039732	0.033157	0.020872	0.017521	0.028634	0.036383	0.022708	0.024412	0.021527	0.0215	0.037209	0.023465	0.024078	0.017663	0.019677	0.057339	0.02138	0.02007	0.039178	0.025629	0.032582	0.032621	0.055038	0.033109	0.024943	0.047669	0.030328	0.024841	0.026309	0.022517	0.022386	0.022738	0.084009	0.023592	0.022332	0.024681
Meth__cg23652631__SPATA1	0.043695	0.031699	0.11226	0.052689	0.044969	0.037999	0.10383	0.09725	0.048091	0.056939	0.053471	0.56081	0.09493	0.042941	0.086918	0.035719	0.03562	0.071814	0.10697	0.067517	0.040579	0.10329	0.054549	0.065358	0.082831	0.057023	0.094693	0.081725	0.042417	0.045494	0.039989	0.13528	0.0362	0.046796	0.12545	0.069976	0.063468	0.060888
Meth__cg20458981__NARG1L	0.062705	0.057605	0.13848	0.065798	0.039159	0.044686	0.073436	0.46366	0.054645	0.07534	0.060259	0.049827	0.13159	0.051483	0.06655	0.046454	0.063236	0.15004	0.051809	0.063714	0.09909	0.063086	0.078505	0.050488	0.10195	0.057714	0.071429	0.12056	0.1247	0.045461	0.039023	0.048727	0.04285	0.070802	0.16427	0.070897	0.052533	0.058801
Meth__cg14614901__LOC401498	0.065025	0.059849	0.87341	0.81894	0.033883	0.52639	0.84667	0.54203	0.037385	0.049552	0.65292	0.068404	0.82271	0.083912	0.1347	0.23992	0.05801	0.11526	0.032087	0.82478	0.49235	0.18165	0.058238	0.87462	0.80713	0.41883	0.11741	0.77728	0.10234	0.050127	0.042705	0.090584	0.044638	0.3153	0.054038	0.37513	0.49081	0.55243
Meth__cg21163415__EDN3	0.51161	0.045804	0.90797	0.88676	0.055788	0.67256	0.6424	0.94707	0.065675	0.49998	0.84928	0.50966	0.51819	0.055833	0.15959	0.07528	0.14642	0.13767	0.037343	0.8216	0.90473	0.21444	0.33803	0.7904	0.57342	0.26131	0.075596	0.81578	0.077409	0.040342	0.061065	0.12322	0.065555	0.75402	0.07302	0.88706	0.42842	0.18792
Meth__cg27544190__C21orf63	0.043804	0.48067	0.74511	0.16569	0.1622	0.48942	0.043413	0.035357	0.048907	0.06769	0.070186	0.026404	0.32621	0.037354	0.050449	0.46492	0.042147	0.065794	0.095496	0.691	0.2639	0.44935	0.87002	0.28211	0.084387	0.30576	0.051297	0.094259	0.21809	0.32103	0.031556	0.25807	0.037006	0.32055	0.09009	0.23378	0.054075	0.042667
Meth__cg17409393__ATP9A	0.019374	0.012003	0.020683	0.013646	0.012559	0.54563	0.018001	0.019026	0.016811	0.015683	0.018924	0.012162	0.025949	0.018853	0.019671	0.012979	0.015096	0.016662	0.0088448	0.015276	0.019189	0.016005	0.023213	0.01769	0.13712	0.022395	0.023308	0.48745	0.014774	0.018003	0.011459	0.013552	0.017598	0.014753	0.026859	0.024185	0.021474	0.014415
Meth__cg26813908__CCDC55	0.076841	0.059917	0.22038	0.13234	0.072157	0.11057	0.1002	0.13721	0.125	0.12191	0.10728	0.12372	0.242	0.048098	0.15291	0.12114	0.069203	0.1855	0.12057	0.11253	0.16523	0.90023	0.097477	0.081823	0.13096	0.17622	0.15006	0.46753	0.20969	0.083474	0.11173	0.21701	0.082129	0.065355	0.12021	0.06201	0.1051	0.097169
Meth__cg22468123__KLP1	0.04021	0.26022	0.04551	0.039799	0.025556	0.032821	0.039962	0.046711	0.037409	0.049137	0.036493	0.025091	0.062229	0.03079	0.037383	0.040899	0.04425	0.063114	0.028384	0.25101	0.053472	0.041859	0.067636	0.03517	0.08345	0.041184	0.045974	0.065578	0.065499	0.030583	0.039414	0.032525	0.03551	0.033413	0.08212	0.043372	0.038738	0.041601
Meth__cg26179948__JAZF1	0.040757	0.23954	0.080182	0.52865	0.059202	0.23659	0.373	0.045718	0.040459	0.045799	0.064344	0.10937	0.14087	0.095522	0.037347	0.058955	0.038606	0.044438	0.036812	0.47778	0.078937	0.83346	0.046372	0.83387	0.073377	0.063972	0.097234	0.31917	0.12952	0.038798	0.037369	0.060328	0.051224	0.048921	0.11734	0.25543	0.22842	0.045323
Meth__cg04466253__ACBD5	0.033844	0.022479	0.043738	0.03411	0.016693	0.022516	0.026894	0.039624	0.027467	0.029449	0.04432	0.017757	0.06678	0.17774	0.020433	0.025396	0.01975	0.051738	0.02099	0.02418	0.030793	0.022916	0.034399	0.023253	0.038086	0.035417	0.085288	0.05027	0.047569	0.020797	0.021527	0.020428	0.020295	0.026253	0.063481	0.031249	0.024654	0.024483
Meth__cg21553524__MGC33926	0.086806	0.010779	0.98333	0.010694	0.018965	0.97572	0.71757	0.60544	0.011836	0.015707	0.73188	0.048641	0.85713	0.019423	0.012489	0.023074	0.021875	0.012613	0.013514	0.98738	0.97631	0.19372	0.23396	0.5681	0.97466	0.013873	0.044646	0.95806	0.031951	0.014073	0.014499	0.064597	0.016598	0.56866	0.042459	0.018183	0.11393	0.27407
Meth__cg22831263__KIAA1840	0.058207	0.044818	0.080632	0.065931	0.05026	0.039222	0.044258	0.044386	0.048853	0.058793	0.054017	0.034593	0.12832	0.039724	0.040523	0.048665	0.046447	0.073781	0.04144	0.038041	0.056652	0.048199	0.47666	0.038831	0.15973	0.074615	0.1079	0.10913	0.092416	0.05593	0.050914	0.058073	0.038467	0.048017	0.079969	0.061626	0.044493	0.055319
Meth__cg05714479__LATS2	0.057962	0.035252	0.049132	0.067288	0.03249	0.02697	0.036614	0.043097	0.022704	0.059505	0.038085	0.028256	0.071665	0.024614	0.039462	0.03215	0.072898	0.084252	0.025375	0.021532	0.046911	0.81823	0.037297	0.096384	0.063457	0.048347	0.59261	0.087583	0.10783	0.025723	0.025489	0.026489	0.022557	0.15325	0.050512	0.037193	0.030315	0.042995
Meth__cg09306577__MFN2	0.018306	0.017686	0.024194	0.02202	0.021207	0.020263	0.025427	0.058935	0.017076	0.03987	0.020297	0.013538	0.034572	0.026406	0.020099	0.020903	0.021598	0.024569	0.01789	0.02225	0.023523	0.02406	0.019229	0.023733	0.20562	0.02701	0.023753	0.036447	0.036151	0.023115	0.019706	0.024029	0.023044	0.01798	0.027038	0.024909	0.026114	0.02402
Meth__cg25843439__OR10H3	0.87048	0.035321	0.23176	0.81629	0.36092	0.045064	0.4136	0.16733	0.033583	0.051634	0.15096	0.053454	0.30997	0.18148	0.032676	0.056381	0.038646	0.054831	0.035517	0.084145	0.15222	0.94387	0.054236	0.92452	0.053471	0.053347	0.1028	0.073627	0.062976	0.037414	0.055036	0.050711	0.054204	0.35718	0.095166	0.44472	0.13687	0.058646
