Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg04590978__CCNJ	0.43869	0.43727	0.82567	0.10075	0.083508	0.83596	0.75819	0.090663	0.1366	0.10545	0.10381	0.10098	0.21845	0.037236	0.12654	0.89957	0.13356	0.19941	0.038431	0.046788	0.091043	0.46694	0.089681	0.3284	0.37844	0.086139	0.12568	0.098951	0.20566	0.06363	0.46217	0.068671	0.066506	0.96219	0.11772	0.16343	0.43552	0.93455
Meth__cg07706362__ZNF91	0.062832	0.02389	0.074638	0.063875	0.052571	0.049325	0.15351	0.44974	0.23044	0.25966	0.25536	0.094027	0.1118	0.045267	0.21252	0.095408	0.056635	0.068056	0.066057	0.077313	0.07734	0.082076	0.15454	0.073781	0.14128	0.071208	0.065604	0.33607	0.057427	0.06927	0.21862	0.0316	0.054326	0.2585	0.22469	0.17681	0.20092	0.36876
Meth__cg21972430__TPD52L1	0.035579	0.02751	0.039732	0.031737	0.034808	0.10179	0.038243	0.018826	0.031573	0.039611	0.064664	0.031903	0.09081	0.030854	0.0353	0.036913	0.073115	0.068856	0.050446	0.029652	0.035016	0.034035	0.0371	0.030327	0.68641	0.037566	0.068452	0.097171	0.078344	0.031662	0.028601	0.03898	0.029469	0.034976	0.11159	0.040099	0.037082	0.040248
Meth__cg23116589__ARMCX1	0.06181	0.11744	0.1163	0.77797	0.08122	0.40193	0.58747	0.59295	0.065413	0.26438	0.75366	0.32051	0.52945	0.37139	0.050486	0.2515	0.19482	0.1929	0.17922	0.078137	0.099516	0.30524	0.085088	0.2789	0.14673	0.58496	0.092967	0.2956	0.12299	0.13113	0.18851	0.10407	0.068038	0.31533	0.14828	0.36242	0.21833	0.72332
Meth__cg10056627__GNMT	0.037872	0.033369	0.035688	0.035415	0.034823	0.96978	0.032241	0.17536	0.031639	0.039107	0.50741	0.042186	0.091908	0.025317	0.038654	0.036747	0.1342	0.079862	0.59919	0.19234	0.14124	0.03786	0.97305	0.035362	0.92815	0.037462	0.055978	0.062828	0.067712	0.39016	0.028179	0.08957	0.032133	0.028195	0.13919	0.040544	0.038196	0.044339
Meth__cg23696834__GNMT	0.04329	0.029849	0.055872	0.037572	0.030092	0.92639	0.042716	0.065705	0.029387	0.040277	0.2738	0.033355	0.099523	0.02936	0.044029	0.029772	0.03954	0.10053	0.63321	0.027718	0.040101	0.039399	0.90656	0.026025	0.84646	0.03602	0.050961	0.099786	0.066837	0.27245	0.030988	0.094434	0.030219	0.045157	0.061272	0.040513	0.037318	0.046433
Meth__cg09794131__HYDIN	0.116	0.092054	0.099669	0.24589	0.050194	0.92142	0.065412	0.28455	0.085303	0.07447	0.10829	0.072438	0.59535	0.054172	0.068121	0.1011	0.33993	0.18347	0.10238	0.6104	0.64636	0.089767	0.098285	0.056294	0.68803	0.059311	0.21676	0.14505	0.1557	0.067819	0.26211	0.060692	0.057655	0.077992	0.11854	0.087842	0.070819	0.087521
Meth__cg13283942__C1orf77	0.02546	0.017263	0.049248	0.034915	0.014823	0.020662	0.029123	0.48226	0.011895	0.051288	0.026798	0.028449	0.028782	0.017548	0.023487	0.015278	0.01581	0.048111	0.015532	0.018417	0.023179	0.026542	0.036796	0.014842	0.054638	0.032473	0.032271	0.036352	0.045154	0.014799	0.018875	0.015089	0.015296	0.013831	0.031622	0.021634	0.02184	0.021822
Meth__cg20281815__PSCA	0.056421	0.033802	0.044872	0.038144	0.14262	0.97648	0.032376	0.11812	0.123	0.08489	0.67591	0.51153	0.095267	0.039238	0.095583	0.66141	0.96341	0.36228	0.97049	0.057895	0.28945	0.92756	0.95753	0.17419	0.95598	0.046805	0.22074	0.69624	0.053354	0.96432	0.67051	0.89383	0.028705	0.050204	0.92544	0.60073	0.3398	0.42364
Meth__cg16731240__ZNF577	0.065407	0.067409	0.97308	0.053108	0.055285	0.040916	0.97901	0.6068	0.052363	0.97583	0.94899	0.034266	0.97442	0.98154	0.58254	0.08351	0.048582	0.10796	0.64957	0.53692	0.40531	0.079945	0.11767	0.048267	0.92334	0.069657	0.084606	0.08269	0.058144	0.059488	0.075453	0.087137	0.71294	0.089254	0.92398	0.05449	0.76743	0.44583
Meth__cg03465847__CRSP2	0.013081	0.014172	0.020013	0.01417	0.013751	0.016923	0.01882	0.018351	0.014684	0.012626	0.01838	0.016613	0.014419	0.0091263	0.015085	0.02357	0.016914	0.019645	0.017816	0.0098451	0.028324	0.015239	0.034383	0.0084651	0.061658	0.020124	0.021281	0.03198	0.013402	0.011656	0.011766	0.010199	0.010962	0.018833	0.057121	0.54361	0.018466	0.01666
Meth__cg15185001__LSR	0.053176	0.039524	0.060634	0.060474	0.044689	0.97682	0.070808	0.063218	0.051126	0.046778	0.072793	0.034898	0.066424	0.029212	0.053062	0.050491	0.071039	0.092961	0.052213	0.049522	0.05739	0.051535	0.054282	0.050326	0.068646	0.05241	0.11237	0.106	0.066451	0.04667	0.04869	0.040583	0.043939	0.038481	0.059986	0.050257	0.045486	0.052026
Meth__cg19147390__UHRF1	0.12927	0.24891	0.36189	0.75941	0.63144	0.22025	0.62301	0.049106	0.383	0.77228	0.17993	0.88457	0.26267	0.74555	0.39473	0.10419	0.065955	0.13722	0.051744	0.74059	0.41778	0.38072	0.47186	0.496	0.094295	0.54295	0.10433	0.076831	0.36843	0.77132	0.29212	0.4002	0.37321	0.054195	0.21689	0.62614	0.37556	0.11772
Meth__cg01519742__JAKMIP1	0.030357	0.023443	0.042944	0.02894	0.018709	0.72168	0.027624	0.55981	0.046186	0.036173	0.043988	0.29964	0.12275	0.98425	0.047913	0.032528	0.050461	0.046013	0.20033	0.029004	0.044121	0.025803	0.031929	0.040976	0.95995	0.035035	0.049978	0.79604	0.081231	0.02874	0.58003	0.06178	0.021227	0.03167	0.069697	0.034839	0.030228	0.034527
Meth__cg25047001__GRIN2A	0.75761	0.040121	0.94078	0.69044	0.084179	0.89404	0.58742	0.94772	0.039532	0.069756	0.89949	0.9344	0.83612	0.058293	0.059773	0.66886	0.15128	0.10215	0.2505	0.89076	0.90675	0.54552	0.26443	0.46578	0.76089	0.59826	0.097175	0.63679	0.093706	0.10438	0.050262	0.050362	0.063982	0.72184	0.096944	0.60399	0.50507	0.22779
Meth__cg14506552__NPPB	0.23237	0.019227	0.96276	0.40736	0.43147	0.91428	0.46021	0.59589	0.024631	0.072859	0.94043	0.40909	0.95754	0.071819	0.11652	0.45172	0.66544	0.17091	0.024873	0.26198	0.83467	0.81857	0.069968	0.55479	0.92429	0.1429	0.036201	0.90484	0.038932	0.43063	0.55953	0.50758	0.10512	0.8794	0.052182	0.039446	0.43932	0.47383
Meth__cg17468440__PPP2R1B	0.066649	0.04851	0.10361	0.053991	0.040213	0.058457	0.058023	0.12803	0.050725	0.049965	0.04394	0.083187	0.21113	0.039429	0.062636	0.062016	0.05287	0.068925	0.058019	0.047649	0.052627	0.062357	0.04958	0.042231	0.14253	0.047616	0.10094	0.065263	0.14758	0.062224	0.062652	0.057772	0.032776	0.039132	0.10745	0.056305	0.053487	0.060118
Meth__cg26783856__LRRC8D	0.070495	0.10833	0.096069	0.11082	0.096661	0.12377	0.14174	0.070809	0.093145	0.12419	0.081047	0.11614	0.15742	0.065918	0.090846	0.087683	0.11435	0.12876	0.36295	0.086903	0.11319	0.086622	0.53078	0.088582	0.36883	0.089658	0.15567	0.10229	0.14662	0.12656	0.06742	0.31769	0.057138	0.053602	0.24265	0.089272	0.097515	0.13088
Meth__cg08703971__SGPP1	0.074268	0.07138	0.10821	0.12037	0.23905	0.070086	0.31717	0.13038	0.51637	0.060039	0.34682	0.045544	0.082836	0.27307	0.07576	0.059839	0.06734	0.35315	0.050816	0.073322	0.20403	0.3078	0.080941	0.7345	0.211	0.069052	0.12991	0.83112	0.073685	0.057165	0.071879	0.057665	0.16284	0.060591	0.15482	0.079474	0.057467	0.066849
Meth__cg11314684__AKT3	0.27401	0.061147	0.91953	0.66658	0.057193	0.89691	0.10636	0.12165	0.037263	0.089902	0.16762	0.14106	0.11191	0.045578	0.054893	0.078065	0.046884	0.098958	0.070976	0.057976	0.083675	0.07975	0.17948	0.45803	0.10866	0.08961	0.13039	0.11027	0.082789	0.065657	0.68383	0.10105	0.041501	0.043773	0.13961	0.35915	0.078934	0.053659
Meth__cg01632825__CLTCL1	0.052195	0.034136	0.11934	0.059395	0.05443	0.11536	0.063969	0.27161	0.061623	0.058448	0.044103	0.18738	0.16808	0.035281	0.072569	0.15867	0.039357	0.11596	0.029883	0.080914	0.056042	0.20041	0.22799	0.049431	0.47931	0.05615	0.087987	0.39546	0.054338	0.038795	0.057096	0.053294	0.034582	0.070344	0.082828	0.049573	0.055409	0.066195
Meth__cg08097755__VGF	0.3521	0.045818	0.29816	0.19393	0.054893	0.047634	0.62383	0.75837	0.099285	0.26886	0.097217	0.19269	0.56584	0.34494	0.18332	0.11433	0.78402	0.27827	0.30145	0.046483	0.051988	0.058131	0.37559	0.20465	0.85333	0.66002	0.17376	0.49088	0.043653	0.039292	0.051993	0.13878	0.66804	0.048334	0.097105	0.071214	0.18501	0.047869
Meth__cg01770232__IL6	0.079977	0.059036	0.12088	0.19016	0.080809	0.28671	0.082384	0.1156	0.06123	0.062533	0.19062	0.35627	0.68932	0.070778	0.08489	0.078972	0.090909	0.27279	0.067017	0.04754	0.077148	0.27885	0.16344	0.066173	0.13116	0.068051	0.11439	0.10474	0.10045	0.054982	0.081986	0.056313	0.076879	0.27029	0.14648	0.07355	0.07183	0.064257
Meth__cg16986846__SCGB2A1	0.075058	0.036625	0.48512	0.21086	0.39271	0.63391	0.088225	0.62762	0.52367	0.55006	0.60803	0.13615	0.10046	0.034849	0.36969	0.18538	0.73309	0.12784	0.057083	0.056342	0.15278	0.60775	0.22523	0.36938	0.22244	0.14196	0.082846	0.10639	0.10301	0.13376	0.37671	0.070754	0.030384	0.06277	0.097322	0.25454	0.17054	0.058859
Meth__cg01653445__BAI2	0.045048	0.04977	0.11115	0.054524	0.049362	0.10711	0.043242	0.041562	0.040475	0.038162	0.090995	0.37094	0.47494	0.029728	0.036472	0.099126	0.075106	0.095353	0.19504	0.04406	0.077159	0.088927	0.054621	0.1431	0.47052	0.041934	0.052408	0.11824	0.082661	0.036506	0.086057	0.43086	0.025653	0.035405	0.092047	0.048189	0.041716	0.04589
Meth__cg25598083__ACOT2	0.14148	0.086233	0.27707	0.12698	0.12326	0.5112	0.093897	0.14279	0.88051	0.15135	0.13225	0.46723	0.2268	0.12185	0.73579	0.86211	0.19211	0.15181	0.25242	0.13793	0.090193	0.10949	0.91994	0.19124	0.19482	0.10723	0.24074	0.20109	0.12553	0.31408	0.10289	0.84034	0.17128	0.072256	0.16391	0.085832	0.12879	0.19039
Meth__cg05751159__TSGA14	0.039856	0.027385	0.042479	0.037645	0.022815	0.59817	0.038929	0.40373	0.028598	0.035957	0.044698	0.024779	0.065841	0.021794	0.031833	0.031437	0.030084	0.06533	0.025791	0.032125	0.03245	0.20469	0.037948	0.025822	0.071377	0.0376	0.069387	0.072252	0.088084	0.027891	0.029047	0.022842	0.027846	0.023524	0.10749	0.042955	0.16997	0.45398
Meth__cg06281795__CALB1	0.76569	0.0092009	0.64591	0.033737	0.018298	0.04549	0.037752	0.9592	0.039374	0.019118	0.5968	0.10261	0.23206	0.01629	0.033689	0.028658	0.038598	0.14178	0.046067	0.01741	0.03117	0.34559	0.033066	0.020912	0.92702	0.030328	0.091336	0.90709	0.029489	0.046666	0.067549	0.046969	0.023443	0.11464	0.15009	0.028603	0.050598	0.031739
Meth__cg16961092__KIAA1737	0.033443	0.026488	0.058246	0.026203	0.025113	0.031464	0.037934	0.022711	0.026886	0.040173	0.03093	0.042312	0.074071	0.021197	0.028025	0.035314	0.02085	0.073811	0.034147	0.025433	0.028169	0.034215	0.02946	0.021013	0.052982	0.035519	0.065608	0.04923	0.033471	0.023794	0.023955	0.030649	0.023295	0.030291	0.052075	0.036762	0.028916	0.3323
Meth__cg06957329__MRPS23	0.053352	0.045068	0.055398	0.45015	0.03467	0.034722	0.045281	0.03192	0.049948	0.031145	0.040243	0.042817	0.07208	0.039522	0.045718	0.032613	0.037083	0.12542	0.031593	0.037337	0.04675	0.046124	0.037154	0.042472	0.10783	0.05072	0.10238	0.13268	0.078387	0.031944	0.045911	0.037909	0.029328	0.044582	0.12252	0.044033	0.035862	0.035582
Meth__cg10791260__TNFSF15	0.063499	0.047533	0.096825	0.15591	0.16778	0.79699	0.12137	0.048539	0.064008	0.10244	0.068652	0.090707	0.13126	0.059254	0.06082	0.078524	0.50453	0.073248	0.31012	0.53554	0.36587	0.28377	0.51436	0.08116	0.23391	0.052663	0.095217	0.32487	0.087398	0.074021	0.05697	0.09523	0.050163	0.045672	0.070673	0.083844	0.07551	0.18477
Meth__cg20728496__NADSYN1	0.18961	0.067592	0.078265	0.082126	0.059322	0.48085	0.16912	0.078497	0.075708	0.093968	0.25462	0.10682	0.3401	0.04755	0.063291	0.074893	0.089141	0.13282	0.74925	0.076287	0.070952	0.18867	0.87195	0.03075	0.82452	0.094749	0.21132	0.14339	0.19573	0.36442	0.058261	0.77989	0.04233	0.086063	0.23026	0.054692	0.099849	0.060624
Meth__cg05626013__LRRTM3	0.29061	0.093426	0.17159	0.63909	0.10767	0.27788	0.21835	0.77333	0.19201	0.13245	0.25376	0.23782	0.2509	0.16485	0.2089	0.20077	0.22465	0.14815	0.16475	0.13124	0.15774	0.78845	0.20112	0.16157	0.45484	0.1721	0.13881	0.29889	0.087942	0.10622	0.20464	0.34642	0.10595	0.10853	0.13061	0.12659	0.14646	0.14324
Meth__cg18780401__OTUD5	0.56823	0.14805	0.11146	0.069071	0.41763	0.023701	0.047172	0.048973	0.3869	0.51629	0.10052	0.52284	0.38005	0.5705	0.36736	0.58728	0.03888	0.57023	0.026245	0.022734	0.055538	0.45709	0.071469	0.42284	0.076343	0.54984	0.56118	0.60103	0.71093	0.49732	0.034317	0.47059	0.030162	0.039038	0.087233	0.45348	0.37571	0.033079
Meth__cg14196211__MRPL12	0.047877	0.035039	0.046312	0.041178	0.027531	0.029016	0.044969	0.70272	0.035817	0.037567	0.044915	0.051397	0.057398	0.024336	0.029007	0.03797	0.04128	0.067688	0.034168	0.033673	0.070019	0.026042	0.049632	0.03027	0.061183	0.045363	0.053023	0.10748	0.05639	0.036477	0.040529	0.035873	0.028031	0.02822	0.076778	0.038574	0.041633	0.0393
Meth__cg08569678__LY6K	0.79822	0.22158	0.069342	0.8864	0.86349	0.039585	0.86276	0.071613	0.056811	0.90052	0.79834	0.035944	0.12366	0.81614	0.46143	0.056896	0.072963	0.23339	0.043153	0.84752	0.88424	0.82278	0.041467	0.86085	0.071037	0.88314	0.37056	0.84173	0.33484	0.060388	0.047138	0.056778	0.037799	0.92339	0.50023	0.89234	0.90284	0.87038
Meth__cg17421623__C3orf9	0.046675	0.25988	0.49356	0.79181	0.16974	0.035664	0.051555	0.040892	0.10701	0.14128	0.029248	0.041112	0.12045	0.28578	0.072706	0.12944	0.033606	0.051361	0.035977	0.069151	0.13808	0.087992	0.038673	0.23217	0.076021	0.32242	0.12019	0.053115	0.20803	0.03135	0.031522	0.051941	0.043513	0.03547	0.062239	0.67052	0.074472	0.11036
Meth__cg17694877__DIAPH2	0.48242	0.057047	0.084252	0.070154	0.10033	0.065725	0.064035	0.42554	0.46313	0.077834	0.060523	0.066795	0.10362	0.053443	0.46016	0.40767	0.073102	0.15999	0.043593	0.049507	0.066977	0.10547	0.32754	0.46253	0.092535	0.067513	0.13166	0.51585	0.086557	0.073527	0.051613	0.42961	0.065065	0.45064	0.10263	0.53664	0.063005	0.071365
Meth__cg25399367__FBXO30	0.075692	0.090736	0.099942	0.26692	0.065629	0.067944	0.069435	0.078365	0.078213	0.091629	0.093411	0.055621	0.26303	0.061716	0.084569	0.09426	0.063729	0.15479	0.070512	0.65424	0.5728	0.10535	0.08367	0.094235	0.10267	0.29885	0.10146	0.13379	0.088509	0.069918	0.060351	0.28067	0.074684	0.07188	0.16617	0.17619	0.081943	0.10823
Meth__cg01797527__BMP2	0.56431	0.017364	0.96823	0.13212	0.041939	0.85717	0.61926	0.50864	0.17105	0.042763	0.95602	0.12142	0.84266	0.01927	0.13399	0.16804	0.07853	0.043406	0.021558	0.76923	0.72132	0.059726	0.29053	0.2581	0.87698	0.55273	0.037111	0.75451	0.031746	0.028675	0.03248	0.020537	0.021989	0.47779	0.085955	0.054941	0.38468	0.28075
Meth__cg21246783__CLGN	0.066634	0.06826	0.063049	0.072374	0.026763	0.68347	0.097415	0.080992	0.040672	0.049215	0.072343	0.0552	0.078537	0.038241	0.049859	0.048164	0.15459	0.096854	0.043036	0.032529	0.054884	0.05228	0.060776	0.040409	0.068776	0.083714	0.073776	0.11713	0.070461	0.036822	0.045312	0.062191	0.041053	0.034049	0.1493	0.046158	0.052029	0.086142
Meth__cg10027114__C12orf58	0.031957	0.027329	0.099748	0.036645	0.017869	0.038392	0.027793	0.034112	0.04586	0.034613	0.05293	0.086177	0.069372	0.63508	0.029289	0.040128	0.025439	0.068093	0.022778	0.020936	0.035732	0.026778	0.038514	0.01771	0.12317	0.033939	0.04063	0.065052	0.033613	0.03356	0.020202	0.029095	0.023454	0.022169	0.048134	0.033992	0.03599	0.035843
Meth__cg02659086__GSTP1	0.052051	0.95436	0.80753	0.97224	0.13778	0.036788	0.96629	0.047196	0.037653	0.90226	0.052811	0.9677	0.94578	0.83981	0.51563	0.042404	0.039288	0.63693	0.029406	0.97373	0.85325	0.5216	0.057216	0.75706	0.33856	0.96443	0.093507	0.94974	0.85545	0.029615	0.031028	0.036318	0.41521	0.97222	0.11642	0.72314	0.4076	0.31387
Meth__cg15534084__ZNF649	0.15646	0.16107	0.15257	0.1768	0.11398	0.090142	0.7291	0.60356	0.15627	0.14071	0.27986	0.25333	0.30303	0.10494	0.11848	0.20793	0.11283	0.17528	0.21687	0.90452	0.80229	0.10891	0.54778	0.16865	0.70985	0.19171	0.24618	0.24873	0.21886	0.14647	0.13367	0.15812	0.092501	0.24579	0.14927	0.11292	0.21064	0.24302
Meth__cg06809565__CXorf12	0.049619	0.037475	0.046749	0.07052	0.030966	0.036239	0.058723	0.039875	0.036559	0.031626	0.067189	0.049508	0.094768	0.030723	0.045864	0.45883	0.45768	0.20566	0.046002	0.040012	0.045918	0.039054	0.036836	0.030128	0.11621	0.043525	0.31319	0.29901	0.10673	0.031922	0.034255	0.038352	0.02891	0.039602	0.13102	0.035176	0.041088	0.057818
Meth__cg03940103__CYP2S1	0.056395	0.05523	0.081061	0.064649	0.045254	0.80052	0.059796	0.06363	0.081701	0.063783	0.53828	0.055327	0.15819	0.05551	0.085781	0.30153	0.081902	0.085589	0.099757	0.050334	0.061644	0.080119	0.75111	0.082603	0.11406	0.065175	0.10055	0.12904	0.094064	0.085861	0.063532	0.078855	0.053802	0.40804	0.13072	0.060995	0.080597	0.076005
Meth__cg10316381__SNX10	0.045696	0.041532	0.045158	0.050536	0.02985	0.84289	0.049226	0.049896	0.036634	0.041314	0.047838	0.036284	0.085114	0.025201	0.041305	0.049113	0.044935	0.061016	0.14083	0.03641	0.048294	0.28731	0.074795	0.038615	0.20982	0.043141	0.057357	0.098512	0.07882	0.034613	0.039113	0.041578	0.036098	0.039323	0.10144	0.043427	0.041017	0.04794
Meth__cg17738133__CDKN1C	0.060605	0.034789	0.072734	0.046904	0.032489	0.44205	0.046508	0.038255	0.042278	0.048576	0.057637	0.075478	0.07667	0.041091	0.045372	0.042522	0.052993	0.069541	0.14958	0.046256	0.065306	0.043152	0.055229	0.039685	0.087141	0.060299	0.070653	0.10585	0.086816	0.037847	0.034293	0.040582	0.039336	0.032718	0.12903	0.048161	0.045829	0.046481
Meth__cg25546588__IL15	0.040456	0.036976	0.060526	0.047475	0.038769	0.65529	0.043406	0.54545	0.037806	0.044061	0.04015	0.041939	0.12356	0.024916	0.041383	0.050047	0.046924	0.096857	0.044744	0.042927	0.049177	0.084086	0.045228	0.0421	0.090507	0.043733	0.053246	0.053657	0.058155	0.041136	0.038831	0.035334	0.040654	0.042127	0.11875	0.048816	0.045207	0.04573
Meth__cg01909921__GFI1B	0.11511	0.10565	0.73147	0.076345	0.36413	0.47679	0.4601	0.93454	0.085725	0.079446	0.11026	0.66798	0.67034	0.10509	0.079446	0.69837	0.060823	0.11587	0.07971	0.15187	0.55848	0.57087	0.84052	0.251	0.66697	0.5147	0.27712	0.76036	0.061261	0.072898	0.10806	0.086542	0.08122	0.80817	0.17927	0.42867	0.32181	0.57731
Meth__cg25829226__PLEKHQ1	0.073844	0.10168	0.16871	0.24663	0.071978	0.08285	0.16203	0.035937	0.14757	0.092152	0.06626	0.32158	0.18199	0.05512	0.14853	0.072804	0.059529	0.1558	0.057615	0.30405	0.20289	0.07843	0.057553	0.11719	0.11974	0.43922	0.073401	0.22315	0.1481	0.066185	0.044064	0.062304	0.065299	0.37671	0.14443	0.093265	0.11306	0.07588
Meth__cg17561435__BMPER	0.53784	0.2462	0.87641	0.19042	0.55397	0.047735	0.099031	0.13012	0.057437	0.18885	0.23283	0.17551	0.67478	0.57934	0.066488	0.060558	0.077382	0.10191	0.052129	0.38963	0.36161	0.079599	0.055996	0.48071	0.21108	0.076494	0.1237	0.86731	0.10907	0.054751	0.051981	0.18621	0.058797	0.66539	0.475	0.18678	0.063465	0.075046
Meth__cg17471102__FUT3	0.059478	0.060576	0.055797	0.57666	0.25621	0.13819	0.3217	0.069551	0.10836	0.30272	0.039457	0.051667	0.06283	0.11298	0.083074	0.053543	0.067583	0.077479	0.077349	0.2988	0.3739	0.45629	0.16272	0.28111	0.088784	0.44367	0.087529	0.26743	0.10251	0.074708	0.058576	0.055757	0.055085	0.045038	0.3677	0.57142	0.10895	0.19294
Meth__cg26420196__GAS6	0.057365	0.04592	0.31665	0.93751	0.89222	0.040601	0.29768	0.042988	0.02655	0.048031	0.16386	0.46135	0.41729	0.24558	0.034956	0.23876	0.034325	0.14733	0.029212	0.93062	0.94786	0.36251	0.21434	0.75859	0.091272	0.57293	0.050458	0.37832	0.16979	0.30302	0.024029	0.074204	0.033198	0.60168	0.1154	0.27722	0.40703	0.060641
Meth__cg21178548__SAMD14	0.079662	0.14246	0.28604	0.034536	0.082963	0.33734	0.12859	0.047043	0.13561	0.093477	0.89944	0.22666	0.38579	0.03176	0.13867	0.50537	0.077666	0.15909	0.10473	0.077859	0.097669	0.12513	0.15139	0.067645	0.14449	0.056934	0.20658	0.088875	0.27388	0.041549	0.05763	0.082631	0.13627	0.17283	0.17849	0.13411	0.094266	0.068594
Meth__cg05284582__DNAJC18	0.038495	0.032722	0.93464	0.072032	0.032739	0.032117	0.036883	0.047455	0.030875	0.040794	0.037921	0.030954	0.095605	0.0294	0.038372	0.03636	0.038082	0.073724	0.024259	0.023808	0.035336	0.042309	0.036888	0.026495	0.065935	0.044529	0.065436	0.071647	0.047415	0.028883	0.061617	0.025745	0.027509	0.031152	0.055123	0.041806	0.48293	0.89614
Meth__cg25758314__ARD1A	0.30868	0.049092	0.079008	0.26474	0.06906	0.86162	0.29431	0.04036	0.050656	0.42476	0.073906	0.15625	0.088914	0.7441	0.04517	0.40213	0.44622	0.1206	0.10723	0.035078	0.036615	0.19075	0.35832	0.33574	0.092066	0.089347	0.32771	0.24481	0.084212	0.070483	0.027884	0.098195	0.048239	0.05101	0.0683	0.45945	0.12027	0.76022
Meth__cg00901493__YBX2	0.035067	0.036062	0.056282	0.60146	0.055533	0.95157	0.047868	0.036085	0.04268	0.056777	0.047596	0.10758	0.090122	0.04615	0.0475	0.32026	0.10358	0.1237	0.43951	0.034767	0.055342	0.070975	0.85617	0.055416	0.83843	0.43328	0.053123	0.10598	0.046332	0.50119	0.085473	0.95672	0.04392	0.033836	0.076683	0.037995	0.051802	0.054314
Meth__cg00772000__NHLRC1	0.58081	0.054578	0.52575	0.16765	0.06551	0.9414	0.24602	0.051304	0.053091	0.076156	0.93929	0.038042	0.19078	0.044917	0.065872	0.067988	0.049809	0.095685	0.5535	0.050944	0.067655	0.66181	0.062218	0.054725	0.39402	0.057257	0.068588	0.46188	0.10618	0.050052	0.094645	0.66248	0.046523	0.14605	0.064349	0.054167	0.83004	0.79088
Meth__cg05769169__EGLN3	0.031794	0.023579	0.038731	0.03079	0.026325	0.78547	0.038859	0.025401	0.027577	0.042051	0.031555	0.049218	0.063104	0.031095	0.02801	0.018779	0.023777	0.072339	0.057953	0.015971	0.034735	0.023174	0.068363	0.028846	0.73383	0.043699	0.033472	0.051272	0.029447	0.17445	0.032322	0.029788	0.019791	0.031592	0.095641	0.031824	0.03299	0.03088
Meth__cg23706211__CELSR2	0.066642	0.084048	0.56494	0.28676	0.039293	0.72559	0.41593	0.44019	0.10187	0.049425	0.88545	0.47567	0.17902	0.13311	0.10198	0.41362	0.25575	0.055823	0.14088	0.053288	0.10859	0.037496	0.87533	0.53166	0.7673	0.2634	0.15691	0.45314	0.1834	0.50101	0.071149	0.27864	0.095748	0.43932	0.18096	0.11298	0.090696	0.058996
Meth__cg21222430__CDKN1A	0.045003	0.030564	0.054753	0.048853	0.039011	0.04654	0.054246	0.050355	0.029186	0.054028	0.032025	0.049121	0.081664	0.033711	0.029422	0.30667	0.06178	0.063294	0.038931	0.042717	0.040444	0.051779	0.051716	0.022921	0.063262	0.040481	0.056695	0.11528	0.065046	0.032978	0.030598	0.032639	0.023213	0.5873	0.070771	0.046173	0.064022	0.045781
Meth__cg15095327__IL17RE	0.043641	0.050845	0.20318	0.048744	0.047566	0.83814	0.069404	0.11624	0.074411	0.055282	0.75355	0.08564	0.10955	0.086027	0.072375	0.054397	0.794	0.10376	0.48599	0.39975	0.38583	0.86714	0.80469	0.05485	0.52734	0.062282	0.13768	0.77963	0.098734	0.35929	0.23003	0.79736	0.041318	0.063932	0.084012	0.054134	0.057524	0.076272
Meth__cg13904968__PCK1	0.22638	0.029321	0.84031	0.77681	0.30093	0.22964	0.11873	0.91737	0.17542	0.27324	0.7301	0.79833	0.73655	0.04978	0.12029	0.6354	0.83553	0.080703	0.053446	0.71984	0.52464	0.4173	0.65725	0.46327	0.24246	0.069437	0.1143	0.10702	0.052067	0.40072	0.046142	0.077045	0.045305	0.59085	0.18162	0.84146	0.37982	0.33507
