Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HBL100	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	ZR751	ZR75B
Meth__cg24691461__C20orf160	0.8394	0.079832	0.89401	0.89205	0.81992	0.17804	0.66995	0.1189	0.77355	0.2566	0.40556	0.40246	0.73844	0.51108	0.033412	0.22119	0.51839	0.25019	0.058893	0.026793	0.7235	0.64773	0.95364	0.23462	0.89795	0.07731	0.67668	0.050079	0.079358	0.085586	0.048499	0.043172	0.039859	0.72586	0.0379	0.30904	0.078389	0.48052	0.41438
Meth__cg15652212__FLJ90586	0.40877	0.024128	0.43846	0.63754	0.47324	0.94852	0.92946	0.93957	0.69859	0.95747	0.025454	0.92812	0.344	0.7967	0.037512	0.71411	0.45028	0.95008	0.88375	0.81921	0.29222	0.083311	0.41935	0.94584	0.018115	0.90709	0.81217	0.056336	0.82155	0.052418	0.94177	0.93814	0.94936	0.025062	0.025132	0.039746	0.065898	0.22361	0.88494
Meth__cg05608188__FLJ13576	0.049011	0.046001	0.073373	0.041305	0.037745	0.67962	0.08621	0.10526	0.051422	0.48918	0.06259	0.039499	0.088041	0.15951	0.025485	0.30205	0.051887	0.061314	0.079932	0.040814	0.028634	0.044267	0.049114	0.049134	0.038361	0.10199	0.054568	0.068033	0.074301	0.095548	0.051818	0.036818	0.048077	0.041781	0.063244	0.087862	0.16424	0.055378	0.053614
Meth__cg27056119__SERPINB1	0.045184	0.047177	0.099059	0.18503	0.036501	0.9559	0.040091	0.13375	0.03408	0.027389	0.060345	0.060593	0.09375	0.074679	0.38964	0.053833	0.10683	0.025763	0.081206	0.035173	0.041477	0.035714	0.034163	0.068836	0.03764	0.13652	0.045704	0.072669	0.15313	0.11461	0.63305	0.069832	0.038933	0.5687	0.023645	0.049313	0.4196	0.05115	0.92887
Meth__cg00987015__CHRM1	0.10163	0.086468	0.84019	0.11226	0.50178	0.76594	0.11558	0.53708	0.16522	0.071042	0.26573	0.061569	0.34594	0.77908	0.072123	0.07207	0.1869	0.38683	0.28216	0.083143	0.11823	0.73946	0.65764	0.7529	0.32114	0.19623	0.080785	0.15021	0.20501	0.24155	0.7756	0.40647	0.10485	0.72069	0.065964	0.80064	0.15916	0.10898	0.089153
Meth__cg16969623__ZNF331	0.054403	0.051463	0.060963	0.053277	0.035478	0.048311	0.080109	0.068738	0.044224	0.054637	0.047886	0.070541	0.070993	0.41966	0.032414	0.046914	0.0666	0.047783	0.12828	0.03997	0.035757	0.050332	0.051222	0.071553	0.035438	0.82523	0.055727	0.10596	0.13645	0.093033	0.053364	0.50713	0.41752	0.056203	0.035918	0.0463	0.16299	0.062619	0.059803
Meth__cg01479232__C20orf54	0.23381	0.10505	0.15561	0.15093	0.53088	0.66217	0.17359	0.63247	0.093385	0.20892	0.32161	0.75657	0.17097	0.25162	0.10258	0.14771	0.21905	0.85649	0.248	0.12352	0.84777	0.7819	0.7172	0.55262	0.077579	0.5263	0.18592	0.146	0.23887	0.19105	0.61203	0.26047	0.1575	0.064739	0.090284	0.095044	0.24066	0.33209	0.23776
Meth__cg09537031__SH2D4A	0.051782	0.047364	0.066292	0.043602	0.042867	0.90026	0.067007	0.86726	0.046041	0.038329	0.047136	0.057797	0.087576	0.09057	0.061975	0.040462	0.90954	0.047984	0.10264	0.030827	0.037993	0.059646	0.89223	0.064208	0.030757	0.11191	0.089269	0.071092	0.092273	0.068989	0.17624	0.045638	0.033875	0.03834	0.046878	0.038497	0.088324	0.038719	0.050672
Meth__cg09875273__ERBB2	0.053791	0.015603	0.079565	0.026686	0.039669	0.037077	0.040262	0.14528	0.041044	0.069294	0.080723	0.82974	0.067161	0.026325	0.016197	0.066076	0.03812	0.028524	0.058193	0.052415	0.046638	0.094865	0.038746	0.064923	0.051511	0.062746	0.019489	0.066418	0.023267	0.029278	0.053346	0.030688	0.040705	0.087138	0.038321	0.03228	0.029851	0.051128	0.050681
Meth__cg05215575__FLJ25410	0.034379	0.032988	0.60775	0.038619	0.023176	0.83166	0.035623	0.68584	0.92576	0.88725	0.029324	0.75914	0.85146	0.41107	0.028859	0.5948	0.58972	0.93361	0.44368	0.045638	0.033524	0.027996	0.031053	0.85727	0.07105	0.072207	0.026062	0.10471	0.060245	0.046246	0.62613	0.36891	0.23519	0.06065	0.036967	0.09767	0.18883	0.039973	0.027926
Meth__cg24759821__PAH	0.13827	0.11472	0.10221	0.9063	0.057556	0.17517	0.37931	0.068742	0.11178	0.25319	0.047234	0.71799	0.10105	0.5855	0.056849	0.18812	0.53574	0.073042	0.086649	0.039733	0.054395	0.046501	0.49971	0.20992	0.066756	0.41737	0.039509	0.055443	0.12892	0.099536	0.28511	0.05977	0.20209	0.70596	0.050955	0.80357	0.078084	0.065221	0.2336
Meth__cg09472203__AP3B2	0.045147	0.038143	0.050268	0.044816	0.048083	0.038023	0.047212	0.063581	0.056488	0.041621	0.051626	0.046709	0.10184	0.12245	0.048619	0.048145	0.052829	0.041547	0.093085	0.36316	0.035337	0.04485	0.036818	0.04282	0.039388	0.069654	0.04208	0.065282	0.90271	0.065209	0.042317	0.028769	0.034849	0.042218	0.036783	0.033559	0.050259	0.037399	0.040672
Meth__cg06782692__STK32C	0.066399	0.061587	0.082091	0.076954	0.047566	0.059217	0.071493	0.16904	0.051828	0.071908	0.083618	0.08846	0.048102	0.18038	0.065307	0.053985	0.090102	0.04711	0.13076	0.0627	0.065272	0.071258	0.065441	0.079003	0.045414	0.14858	0.095106	0.086593	0.11702	0.099614	0.071203	0.063392	0.071371	0.04409	0.058036	0.071844	0.17194	0.070977	0.082741
Meth__cg17001703__LAS1L	0.55128	0.046582	0.049181	0.034434	0.3046	0.037919	0.04099	0.065413	0.45872	0.2931	0.036656	0.030736	0.038611	0.31781	0.48323	0.29227	0.5066	0.43665	0.25219	0.025908	0.030786	0.042169	0.46479	0.035723	0.44437	0.080927	0.045148	0.35042	0.40407	0.11077	0.48577	0.031148	0.49391	0.037917	0.029165	0.51082	0.067554	0.39452	0.034261
Meth__cg18453621__LMX1B	0.023826	0.026754	0.69763	0.014837	0.022385	0.98812	0.015983	0.63941	0.04518	0.90641	0.019074	0.98526	0.78302	0.068508	0.36068	0.66639	0.028522	0.022112	0.025037	0.015054	0.63657	0.019065	0.02169	0.95988	0.034038	0.96424	0.025118	0.066847	0.044774	0.04503	0.025928	0.014747	0.46961	0.014805	0.021389	0.01865	0.059261	0.027675	0.023793
Meth__cg25591867__CKAP4	0.050035	0.051318	0.083142	0.040689	0.042372	0.031851	0.23823	0.035252	0.047096	0.046402	0.33077	0.047332	0.0622	0.083555	0.028389	0.054468	0.079145	0.042968	0.10341	0.032362	0.055981	0.080736	0.051298	0.050476	0.091708	0.073021	0.050585	0.057978	0.065466	0.082789	0.035937	0.04199	0.031477	0.031234	0.036299	0.032248	0.043681	0.037995	0.041141
Meth__cg08439468__BICD2	0.072932	0.062348	0.10894	0.08022	0.046465	0.042271	0.063533	0.028103	0.097765	0.039106	0.04923	0.089191	0.079821	0.096734	0.035537	0.069162	0.054785	0.048729	0.088906	0.042463	0.041208	0.093075	0.042824	0.070836	0.044729	0.098006	0.083398	0.086482	0.37586	0.10196	0.044902	0.040439	0.037651	0.041004	0.059495	0.03028	0.15948	0.04289	0.051796
Meth__cg06812977__C10orf59	0.48059	0.076338	0.093312	0.90832	0.079474	0.91537	0.098891	0.6743	0.093702	0.05709	0.74036	0.58514	0.087912	0.85275	0.11289	0.067054	0.07802	0.080269	0.12777	0.056751	0.087305	0.08944	0.8976	0.44081	0.08296	0.1365	0.5416	0.099472	0.15689	0.14317	0.35217	0.63883	0.21128	0.13183	0.080807	0.89671	0.25909	0.24205	0.57514
Meth__cg22778180__C12orf47	0.053871	0.045455	0.057627	0.035934	0.025819	0.049848	0.034565	0.1458	0.037787	0.047791	0.031075	0.080688	0.063005	0.043207	0.03096	0.068152	0.049459	0.035337	0.081095	0.038342	0.027642	0.057662	0.042713	0.046016	0.03391	0.29386	0.023227	0.041363	0.051769	0.069137	0.042469	0.043358	0.048437	0.023186	0.036061	0.040384	0.13033	0.035444	0.042736
Meth__cg07440414__TCF7	0.9387	0.054152	0.96586	0.7903	0.83997	0.59229	0.43286	0.59728	0.16769	0.058505	0.44799	0.96067	0.80716	0.40928	0.95604	0.060371	0.056124	0.047571	0.083976	0.057704	0.95807	0.95964	0.19556	0.21308	0.63747	0.74758	0.69504	0.067322	0.84966	0.11307	0.041658	0.049184	0.068835	0.78223	0.13054	0.96276	0.60903	0.49727	0.41503
Meth__cg06423920__ZNF312	0.50503	0.038173	0.89145	0.91933	0.31646	0.62801	0.72646	0.092203	0.91804	0.2341	0.052373	0.68003	0.30496	0.42283	0.10046	0.20367	0.065479	0.43489	0.089205	0.038407	0.62044	0.5444	0.47993	0.42147	0.60753	0.52895	0.37669	0.11561	0.83895	0.069809	0.040349	0.16369	0.044197	0.45987	0.03262	0.3724	0.070108	0.29709	0.50457
Meth__cg01441777__CSNK1E	0.049018	0.034017	0.049352	0.040462	0.059435	0.80193	0.041911	0.061205	0.031632	0.15303	0.044027	0.028713	0.059196	0.077288	0.22846	0.11847	0.034307	0.041043	0.050495	0.026065	0.042086	0.054562	0.035325	0.049804	0.028794	0.096965	0.033951	0.046476	0.042671	0.040262	0.029514	0.037293	0.04816	0.020514	0.023301	0.025538	0.079731	0.057198	0.033482
Meth__cg23613317__LARP1	0.072952	0.096369	0.7824	0.13242	0.082979	0.88962	0.086897	0.88097	0.91516	0.43626	0.073621	0.88792	0.602	0.72989	0.10704	0.39995	0.41386	0.89715	0.39357	0.69157	0.083825	0.097112	0.080109	0.89771	0.090634	0.81449	0.080833	0.14807	0.18438	0.16238	0.88573	0.11466	0.62775	0.12875	0.062958	0.077075	0.13003	0.084131	0.098184
Meth__cg22886089__SCG3	0.83757	0.053479	0.088729	0.61057	0.41321	0.90779	0.94549	0.31686	0.95027	0.053033	0.94164	0.1755	0.95311	0.94867	0.11526	0.14503	0.039077	0.20305	0.2282	0.42748	0.91268	0.88636	0.94099	0.043843	0.95371	0.85722	0.90383	0.066227	0.84789	0.065457	0.03567	0.59231	0.04578	0.079683	0.030004	0.64004	0.66818	0.91641	0.92232
Meth__cg26453670__RNPC1	0.06653	0.027105	0.18348	0.13617	0.037411	0.35645	0.38496	0.064196	0.058163	0.034193	0.07157	0.1171	0.13386	0.079888	0.058188	0.03924	0.047306	0.33551	0.12721	0.36145	0.079845	0.15419	0.11962	0.12385	0.10104	0.2793	0.21659	0.083501	0.33175	0.057477	0.034234	0.11894	0.41243	0.14179	0.12901	0.04819	0.039404	0.045784	0.033855
Meth__cg26873164__SNAI1	0.047345	0.13833	0.29395	0.20388	0.083101	0.774	0.076615	0.54286	0.10965	0.052494	0.064004	0.63402	0.28995	0.3935	0.03969	0.06858	0.18122	0.6087	0.20486	0.80043	0.12643	0.10051	0.12541	0.55017	0.099284	0.29236	0.094837	0.11353	0.093786	0.1671	0.40104	0.40105	0.18248	0.10926	0.048156	0.091599	0.086283	0.11129	0.089908
Meth__cg08370996__NR2F2	0.038144	0.042334	0.040499	0.040629	0.040253	0.039677	0.047484	0.035675	0.60583	0.056139	0.072606	0.037973	0.057803	0.097394	0.033193	0.063189	0.039504	0.03228	0.084593	0.038942	0.041264	0.036481	0.040634	0.041808	0.040388	0.060223	0.041396	0.070981	0.15464	0.057057	0.033919	0.036841	0.037307	0.032328	0.041641	0.032502	0.085226	0.039684	0.037238
Meth__cg04806409__TFF3	0.035557	0.032561	0.93661	0.037521	0.040256	0.20564	0.04612	0.71755	0.95338	0.89698	0.035348	0.92937	0.9571	0.89681	0.01691	0.7252	0.93439	0.90995	0.57602	0.024878	0.058667	0.065771	0.034808	0.89202	0.020017	0.068755	0.04151	0.039454	0.067252	0.050082	0.16536	0.10699	0.044257	0.026628	0.032217	0.097849	0.11072	0.061523	0.041831
Meth__cg06894812__MCC	0.065159	0.34848	0.88653	0.29252	0.065034	0.6913	0.085078	0.043814	0.80206	0.054726	0.063863	0.51964	0.091913	0.40526	0.048335	0.055769	0.061332	0.045995	0.096159	0.089907	0.56002	0.27207	0.054757	0.057706	0.14701	0.17132	0.4181	0.073006	0.52251	0.084734	0.050706	0.047438	0.0706	0.46247	0.13451	0.60628	0.13154	0.097422	0.39606
Meth__cg16319578__HSPA2	0.37504	0.022272	0.15462	0.97638	0.70734	0.82188	0.034348	0.96619	0.74189	0.041909	0.033463	0.97303	0.19587	0.16363	0.020065	0.042078	0.17675	0.046441	0.057359	0.65627	0.71027	0.82818	0.95681	0.034669	0.070677	0.48286	0.96544	0.066653	0.88532	0.064911	0.035873	0.047499	0.4299	0.19989	0.82352	0.38971	0.12513	0.61726	0.69403
Meth__cg08210616__ZNF502	0.8538	0.071199	0.08054	0.83655	0.27249	0.31149	0.8168	0.46471	0.86536	0.079035	0.39156	0.83127	0.073918	0.63679	0.62838	0.088518	0.082533	0.20359	0.23818	0.071943	0.75719	0.59422	0.25855	0.18191	0.4459	0.53921	0.083609	0.24635	0.58191	0.19133	0.092692	0.24043	0.10121	0.15523	0.086401	0.28857	0.11747	0.28897	0.17659
Meth__cg05593325__GALNT12	0.047858	0.069214	0.11438	0.049	0.039134	0.68364	0.062393	0.57092	0.95556	0.066501	0.054137	0.61865	0.76862	0.2865	0.04416	0.075813	0.86222	0.61069	0.24941	0.65437	0.047898	0.057826	0.15628	0.605	0.29201	0.83304	0.041789	0.12041	0.08356	0.079646	0.085818	0.082019	0.14232	0.040747	0.026389	0.78032	0.11093	0.063438	0.041036
Meth__cg21672276__ZNF502	0.84258	0.070268	0.094188	0.86361	0.3332	0.29973	0.86559	0.3928	0.91511	0.078292	0.41133	0.86314	0.092186	0.71265	0.73769	0.070399	0.06408	0.28875	0.14175	0.069482	0.80671	0.64194	0.51702	0.21546	0.41774	0.46644	0.081678	0.13783	0.80803	0.18066	0.061979	0.099225	0.098069	0.33501	0.11896	0.61561	0.17693	0.40936	0.31193
Meth__cg05517572__STAP2	0.037106	0.21609	0.038391	0.23659	0.062864	0.88145	0.045091	0.32435	0.050337	0.037116	0.0451	0.039267	0.044017	0.092658	0.026763	0.041542	0.061729	0.057665	0.07046	0.81273	0.048322	0.034036	0.045098	0.4911	0.039995	0.19499	0.058911	0.085103	0.080819	0.27698	0.69803	0.043001	0.27408	0.034536	0.038866	0.033812	0.095722	0.058536	0.054521
Meth__cg01986577__ARNTL2	0.34672	0.074497	0.15497	0.85174	0.55043	0.58859	0.5119	0.37034	0.8423	0.070234	0.75947	0.33265	0.27658	0.2693	0.13871	0.092252	0.31012	0.053701	0.068581	0.034539	0.763	0.2356	0.86693	0.25341	0.56576	0.069349	0.62554	0.45565	0.68782	0.20669	0.44821	0.029999	0.04295	0.67116	0.058844	0.7756	0.26152	0.5994	0.74746
Meth__cg08003150__KCNQ2	0.57735	0.033158	0.05506	0.080472	0.041352	0.41763	0.59189	0.47545	0.21931	0.035814	0.039224	0.25153	0.29758	0.32232	0.24118	0.11534	0.08787	0.10818	0.12274	0.065752	0.89188	0.93128	0.71006	0.076073	0.41563	0.84725	0.38055	0.079818	0.88354	0.13389	0.035019	0.035602	0.033011	0.039203	0.12563	0.57004	0.087575	0.046418	0.04035
Meth__cg14473016__RASD2	0.027961	0.41038	0.048626	0.9362	0.94147	0.73597	0.47817	0.048495	0.048689	0.066335	0.90576	0.067189	0.14903	0.88424	0.055897	0.054791	0.44868	0.037816	0.10922	0.044405	0.9058	0.91145	0.20848	0.44323	0.047411	0.070807	0.89961	0.053556	0.47883	0.4491	0.046666	0.030039	0.049372	0.24465	0.45906	0.031595	0.21596	0.061024	0.44149
Meth__cg07849904__MN1	0.11474	0.16014	0.17153	0.20315	0.22837	0.072058	0.20299	0.057198	0.11854	0.068817	0.14889	0.22686	0.045074	0.16876	0.12669	0.104	0.093405	0.079578	0.16016	0.068605	0.18325	0.20656	0.095834	0.11802	0.11723	0.54005	0.094433	0.14148	0.15875	0.096903	0.075348	0.079152	0.066674	0.061412	0.069138	0.11822	0.10294	0.086831	0.12024
Meth__cg00280894__NXF2	0.38075	0.035842	0.10119	0.76598	0.09325	0.039831	0.65779	0.10664	0.30867	0.40334	0.023407	0.45502	0.071429	0.46852	0.034098	0.33562	0.11128	0.10752	0.081904	0.043579	0.1102	0.12024	0.18826	0.04653	0.13429	0.065047	0.17219	0.035282	0.21637	0.10542	0.071093	0.041736	0.044474	0.71614	0.030968	0.090795	0.054736	0.17705	0.189
Meth__cg23507131__DARC	0.40231	0.047369	0.36109	0.18713	0.14509	0.56013	0.096795	0.2116	0.18778	0.23657	0.048415	0.33666	0.13068	0.75714	0.036632	0.21474	0.31547	0.56375	0.10158	0.034872	0.17404	0.13147	0.058223	0.07047	0.11723	0.23564	0.065486	0.056793	0.35668	0.10046	0.064989	0.31863	0.75583	0.054832	0.074755	0.18974	0.084998	0.19036	0.25813
Meth__cg01858173__ROM1	0.031186	0.030626	0.051542	0.083324	0.042185	0.035132	0.049994	0.067431	0.67883	0.026316	0.035478	0.068087	0.075491	0.05139	0.023038	0.033941	0.03772	0.029743	0.076653	0.023636	0.042346	0.049291	0.029096	0.0516	0.062155	0.044965	0.051594	0.040667	0.051071	0.050235	0.034326	0.020265	0.031708	0.033364	0.030366	0.031268	0.1128	0.053596	0.041572
Meth__cg11977634__DDR1	0.035932	0.020527	0.041096	0.032597	0.030173	0.02598	0.026439	0.037436	0.023141	0.024158	0.034148	0.040897	0.020017	0.067613	0.028789	0.030735	0.024982	0.024121	0.044408	0.021371	0.024266	0.034631	0.030216	0.037152	0.032647	0.071125	0.03333	0.021757	0.10113	0.04878	0.50709	0.034497	0.035823	0.025708	0.026601	0.025533	0.051575	0.045649	0.043981
Meth__cg26955512__HDAC8	0.57107	0.075007	0.093328	0.084228	0.16325	0.093215	0.083644	0.09535	0.064606	0.11919	0.077046	0.08743	0.070504	0.094998	0.1366	0.11019	0.093735	0.12387	0.14291	0.062987	0.072634	0.074301	0.56456	0.088139	0.54457	0.10613	0.082117	0.12153	0.2665	0.10234	0.073417	0.088685	0.21109	0.06713	0.085272	0.14961	0.19644	0.10027	0.097881
Meth__cg07158339__FXN	0.10376	0.14657	0.47926	0.44118	0.13705	0.10409	0.45611	0.72318	0.82871	0.13688	0.16437	0.10883	0.50919	0.35349	0.063541	0.11981	0.19838	0.4138	0.08179	0.21145	0.34596	0.20932	0.054608	0.073143	0.21592	0.32491	0.21433	0.14535	0.27323	0.2651	0.05895	0.061714	0.075778	0.47563	0.069087	0.18273	0.13959	0.084704	0.15442
Meth__cg15146752__EPHA2	0.032391	0.074348	0.051232	0.1159	0.94551	0.048921	0.31998	0.04195	0.054266	0.30754	0.8883	0.051848	0.072361	0.04535	0.081348	0.26859	0.038475	0.031713	0.44245	0.026241	0.51802	0.46098	0.84987	0.037639	0.077356	0.14589	0.084067	0.10813	0.14188	0.11894	0.032378	0.022	0.02751	0.17507	0.031301	0.030308	0.40559	0.26615	0.63111
Meth__cg21656748__SCARB2	0.031107	0.095541	0.038035	0.028895	0.034106	0.51956	0.030315	0.23691	0.024849	0.026666	0.043724	0.025575	0.070104	0.13929	0.041071	0.03323	0.036236	0.023733	0.040582	0.029758	0.22914	0.065732	0.1199	0.080316	0.02	0.08554	0.031255	0.04746	0.09981	0.078633	0.021396	0.026959	0.033506	0.03065	0.016455	0.035158	0.041299	0.033102	0.034309
Meth__cg15543551__FGF12	0.042556	0.032827	0.93846	0.03568	0.024211	0.80817	0.047353	0.81799	0.59041	0.84859	0.039156	0.23597	0.12136	0.47012	0.44134	0.65286	0.056471	0.84445	0.14796	0.10961	0.023939	0.037556	0.032461	0.53503	0.034926	0.88503	0.042761	0.09441	0.73666	0.044367	0.053389	0.051071	0.309	0.048827	0.77399	0.20572	0.038284	0.036846	0.047725
Meth__cg05908775__ZNF211	0.047514	0.046107	0.070335	0.053169	0.037261	0.039252	0.048085	0.12031	0.47382	0.050472	0.037665	0.049672	0.042451	0.063539	0.95936	0.041996	0.063748	0.036743	0.064764	0.030183	0.030235	0.049009	0.028278	0.064164	0.041681	0.089945	0.047736	0.073902	0.084505	0.071446	0.041509	0.053996	0.046775	0.036688	0.03497	0.058857	0.10726	0.048475	0.044879
Meth__cg22264946__C6orf84	0.026197	0.017825	0.026659	0.021295	0.026991	0.018753	0.026498	0.023902	0.42679	0.021605	0.027467	0.02279	0.025806	0.055074	0.020813	0.026239	0.019401	0.022657	0.044011	0.016159	0.025998	0.019831	0.022734	0.024526	0.020589	0.04012	0.022451	0.031302	0.084972	0.042856	0.020767	0.017405	0.017737	0.021139	0.024845	0.018975	0.030213	0.02097	0.022819
Meth__cg06353318__OTOP2	0.31641	0.084528	0.87134	0.55347	0.34029	0.63523	0.58603	0.75	0.95563	0.075636	0.18094	0.94011	0.8847	0.90331	0.19059	0.089329	0.30286	0.23585	0.072175	0.053768	0.96928	0.90783	0.22039	0.071333	0.25023	0.82868	0.8733	0.19351	0.93447	0.086453	0.05531	0.097933	0.05941	0.29125	0.093963	0.95288	0.13373	0.17561	0.38995
Meth__cg07038887__BLMH	0.042832	0.031825	0.18052	0.088872	0.024319	0.035491	0.056216	0.04504	0.10456	0.040657	0.051502	0.048534	0.08102	0.071635	0.30433	0.043347	0.037984	0.026928	0.096362	0.031252	0.03985	0.056679	0.040141	0.048737	0.61776	0.12369	0.038661	0.095513	0.79848	0.048213	0.036176	0.038405	0.030929	0.12024	0.064751	0.66729	0.0481	0.045296	0.043693
Meth__cg07173760__CLC	0.85294	0.074468	0.8818	0.86159	0.72466	0.16355	0.55666	0.14047	0.8167	0.069154	0.80985	0.75884	0.38393	0.65886	0.10291	0.095068	0.57006	0.49753	0.13051	0.080074	0.52379	0.47237	0.8362	0.16694	0.77631	0.21042	0.26306	0.16993	0.20637	0.19648	0.084687	0.090962	0.073798	0.60811	0.068363	0.63343	0.20498	0.50033	0.36769
Meth__cg14213992__ZNF546	0.05307	0.67068	0.95232	0.3861	0.11903	0.053089	0.20379	0.64566	0.69415	0.41284	0.19626	0.57793	0.82581	0.94354	0.12844	0.3317	0.1053	0.029592	0.229	0.36385	0.72909	0.61012	0.079103	0.67828	0.40563	0.063368	0.43093	0.063531	0.20218	0.36963	0.025049	0.03876	0.078144	0.6778	0.28293	0.067811	0.12878	0.22025	0.21561
Meth__cg26415633__KLK1	0.30214	0.032941	0.74921	0.84452	0.56845	0.13461	0.20517	0.21147	0.86227	0.038336	0.32002	0.31383	0.79195	0.64356	0.022639	0.036506	0.43373	0.3614	0.051494	0.027902	0.55449	0.57178	0.15106	0.17863	0.83319	0.1106	0.2306	0.059011	0.20637	0.062562	0.37238	0.049292	0.070925	0.70783	0.093793	0.54378	0.23353	0.13359	0.2081
Meth__cg19668255__LOC81558	0.039429	0.078713	0.10489	0.051171	0.028842	0.31791	0.09666	0.26135	0.41052	0.11046	0.031858	0.079585	0.081999	0.19337	0.027887	0.10622	0.05964	0.11128	0.12033	0.049222	0.16754	0.18469	0.034436	0.13895	0.040225	0.75238	0.031799	0.073116	0.033937	0.10521	0.039001	0.061565	0.072885	0.10299	0.036782	0.28719	0.23977	0.056956	0.084559
Meth__cg20234170__CAT	0.097072	0.31049	0.1058	0.49256	0.12655	0.093791	0.41623	0.087971	0.094832	0.44793	0.12217	0.080446	0.20726	0.25549	0.05411	0.43682	0.070522	0.086607	0.23218	0.053537	0.23668	0.30804	0.25148	0.091547	0.28696	0.1139	0.57533	0.19708	0.29293	0.19389	0.17461	0.052664	0.071957	0.69086	0.1401	0.14671	0.14249	0.65192	0.64296
Meth__cg06200013__ATP1B2	0.051724	0.020281	0.032648	0.10885	0.035888	0.26489	0.042902	0.058256	0.18229	0.027213	0.041503	0.16397	0.037171	0.43779	0.021058	0.028492	0.036064	0.035449	0.04668	0.030237	0.15348	0.25064	0.037653	0.026128	0.042176	0.80252	0.044745	0.048431	0.61362	0.040301	0.023727	0.023982	0.033613	0.027598	0.024474	0.043149	0.035989	0.063664	0.04383
Meth__cg15948326__C11orf45	0.034961	0.015478	0.4701	0.016524	0.019576	0.64771	0.019323	0.045674	0.013055	0.023218	0.01767	0.017257	0.035165	0.034362	0.01485	0.013316	0.015058	0.023631	0.023281	0.062886	0.019133	0.021716	0.026802	0.022917	0.018942	0.50529	0.018879	0.024894	0.059541	0.026897	0.039816	0.014006	0.017688	0.20894	0.018538	0.8196	0.061411	0.02459	0.10596
Meth__cg18294257__SEC14L3	0.03484	0.017329	0.14826	0.60894	0.20212	0.02827	0.043394	0.086445	0.39618	0.040652	0.035403	0.12446	0.81475	0.16975	0.02135	0.030321	0.081782	0.047993	0.093863	0.016935	0.19921	0.11077	0.89678	0.03635	0.16203	0.056557	0.040917	0.030803	0.055794	0.029602	0.021482	0.032206	0.010945	0.14905	0.020703	0.047182	0.049708	0.052147	0.042684
Meth__cg17324128__RASSF4	0.058824	0.041195	0.68753	0.83153	0.18874	0.24247	0.094842	0.3389	0.41893	0.091774	0.11678	0.074943	0.1326	0.36555	0.050313	0.10235	0.073467	0.061776	0.20258	0.04878	0.16327	0.21693	0.16124	0.13517	0.20605	0.23049	0.33057	0.1169	0.14991	0.12733	0.049703	0.056594	0.094332	0.29395	0.098763	0.047425	0.033572	0.18399	0.079766
Meth__cg26350286__RBM35A	0.057107	0.056735	0.061623	0.046064	0.05403	0.49251	0.055016	0.11647	0.038133	0.043264	0.053321	0.049667	0.045641	0.080641	0.034722	0.044594	0.049245	0.049888	0.12182	0.035762	0.037919	0.050469	0.051704	0.50847	0.042426	0.56502	0.052954	0.092669	0.10656	0.13542	0.05315	0.044959	0.048185	0.055365	0.046756	0.04899	0.062574	0.058948	0.051249
Meth__cg24530795__FAM109A	0.036129	0.031058	0.4604	0.59718	0.14687	0.041118	0.51464	0.044431	0.14188	0.067493	0.21908	0.051428	0.025048	0.27462	0.090531	0.1609	0.080627	0.031728	0.070562	0.033762	0.16776	0.36138	0.17179	0.04518	0.13562	0.061208	0.2382	0.10726	0.046833	0.074235	0.041402	0.040602	0.036098	0.10335	0.43836	0.33839	0.053037	0.10674	0.16562
Meth__cg24877842__TRAK1	0.037565	0.11983	0.51597	0.12011	0.37759	0.93465	0.4348	0.88945	0.055518	0.92012	0.19917	0.91072	0.20744	0.91649	0.052498	0.66271	0.45395	0.9406	0.066457	0.34872	0.32593	0.096173	0.05563	0.91469	0.049925	0.038547	0.063018	0.07409	0.58969	0.25198	0.89007	0.061286	0.60397	0.077674	0.30113	0.035884	0.11558	0.40417	0.86247
