Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB157	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg13975625__NPY5R	0.058912	0.036004	0.91393	0.66024	0.047996	0.32218	0.74921	0.95291	0.54464	0.92799	0.61199	0.13101	0.56115	0.46513	0.79759	0.065813	0.16731	0.46816	0.18483	0.78711	0.66785	0.6835	0.90969	0.051885	0.6772	0.066851	0.052005	0.30489	0.074658	0.91469	0.06968	0.25839	0.11307	0.44161	0.71868	0.67001
Meth__cg05243804__FECH	0.070834	0.023199	0.083309	0.042453	0.043833	0.12142	0.03541	0.048551	0.20504	0.026723	0.18577	0.23621	0.1519	0.17921	0.090486	0.11396	0.068656	0.02256	0.053792	0.059413	0.11134	0.13225	0.043542	0.091697	0.15981	0.074788	0.019461	0.016699	0.027107	0.097283	0.026419	0.039995	0.15627	0.035325	0.063933	0.072118
Meth__cg11854877__F8A1	0.61478	0.38539	0.046814	0.036545	0.55067	0.02531	0.037075	0.44352	0.024672	0.59232	0.042942	0.041912	0.092346	0.03045	0.55797	0.60297	0.53666	0.11139	0.028084	0.045317	0.52051	0.053078	0.047806	0.081694	0.52435	0.10613	0.58333	0.025095	0.60384	0.084339	0.021174	0.52043	0.051418	0.63549	0.59438	0.047522
Meth__cg13701109__ADAMTS19	0.05918	0.018903	0.19745	0.055004	0.92754	0.18874	0.24112	0.96278	0.91934	0.87656	0.92794	0.69267	0.21145	0.80902	0.85603	0.73933	0.048582	0.037379	0.022471	0.041177	0.77842	0.48867	0.91566	0.10796	0.90196	0.49176	0.056011	0.7378	0.10084	0.052097	0.48102	0.24382	0.82171	0.23262	0.85142	0.88267
Meth__cg01468868__LIF	0.074275	0.053591	0.067821	0.068744	0.059942	0.054555	0.073357	0.044801	0.065839	0.063883	0.072154	0.073455	0.14849	0.073489	0.052981	0.063189	0.19171	0.56722	0.064103	0.078222	0.70719	0.83862	0.075605	0.1144	0.097285	0.10838	0.068122	0.068429	0.060246	0.052645	0.054745	0.85267	0.13385	0.062803	0.066305	0.058879
Meth__cg16509658__GABRB2	0.74283	0.021736	0.8449	0.93785	0.27919	0.92536	0.94182	0.93019	0.025088	0.022518	0.93413	0.33561	0.59539	0.088533	0.85192	0.12824	0.060827	0.018508	0.89082	0.94343	0.06289	0.72049	0.27972	0.33892	0.85873	0.038659	0.037759	0.019472	0.019834	0.93085	0.023075	0.84796	0.055162	0.87883	0.11878	0.22943
Meth__cg19103704__FCGBP	0.072995	0.057182	0.36126	0.83583	0.64805	0.055399	0.36922	0.16662	0.051793	0.082106	0.27999	0.15396	0.24818	0.059808	0.16629	0.067348	0.081208	0.037318	0.414	0.61874	0.58507	0.093399	0.39395	0.10575	0.15563	0.14453	0.05752	0.050659	0.052219	0.32204	0.030947	0.14827	0.15174	0.37903	0.43048	0.31463
Meth__cg09529667__SSBP4	0.019703	0.12528	0.11987	0.074954	0.018458	0.016405	0.093656	0.040772	0.029009	0.46791	0.024544	0.44949	0.067756	0.031072	0.08355	0.11712	0.20529	0.015192	0.014189	0.025417	0.79588	0.060102	0.14399	0.033834	0.041919	0.045945	0.021441	0.021198	0.02056	0.024481	0.0792	0.015116	0.058051	0.029849	0.024714	0.017673
Meth__cg19400725__RILP	0.050873	0.05533	0.069845	0.058433	0.032847	0.052317	0.063923	0.088015	0.049619	0.051508	0.93571	0.066672	0.072955	0.51228	0.057292	0.072454	0.087452	0.052156	0.056104	0.067755	0.065922	0.10706	0.076119	0.048527	0.11262	0.086853	0.049216	0.047536	0.032835	0.051984	0.057946	0.046145	0.16551	0.055622	0.095279	0.065771
Meth__cg24352499__AQP6	0.099744	0.08695	0.59022	0.76035	0.36763	0.11918	0.21541	0.12564	0.090979	0.11146	0.36541	0.48834	0.37149	0.11493	0.13886	0.12045	0.21066	0.062169	0.11842	0.1205	0.077357	0.19291	0.39872	0.24947	0.25358	0.117	0.068952	0.076583	0.082422	0.78921	0.35762	0.24337	0.26097	0.68865	0.10786	0.12097
Meth__cg05001145__ELL2	0.017427	0.010639	0.03812	0.017048	0.015176	0.076282	0.088505	0.12355	0.01889	0.015715	0.054974	0.11055	0.053679	0.019309	0.093636	0.024546	0.031207	0.01132	0.069039	0.027824	0.017034	0.070498	0.052934	0.016841	0.096418	0.028949	0.019371	0.012098	0.012138	0.01469	0.013039	0.020874	0.032374	0.023468	0.017911	0.016836
Meth__cg09225321__OTOP2	0.30862	0.053798	0.48649	0.59171	0.44799	0.44358	0.22932	0.53605	0.064515	0.13145	0.55608	0.32365	0.56428	0.058837	0.16154	0.11169	0.091405	0.14051	0.58193	0.80309	0.1751	0.80179	0.475	0.095263	0.16091	0.202	0.054023	0.065204	0.056261	0.26191	0.092656	0.15696	0.11455	0.29054	0.35696	0.42666
Meth__cg10837843__DUSP1	0.049284	0.1806	0.063113	0.098858	0.097227	0.20777	0.061828	0.043905	0.065765	0.3239	0.052916	0.064304	0.3838	0.078454	0.1963	0.047297	0.095288	0.037893	0.041014	0.05388	0.23521	0.09384	0.053693	0.084153	0.079702	0.46599	0.04217	0.039093	0.045619	0.5375	0.042335	0.045007	0.099058	0.10493	0.074447	0.12438
Meth__cg12188860__TOP1MT	0.062679	0.03888	0.10043	0.8915	0.18936	0.31038	0.22458	0.25071	0.052525	0.14131	0.04558	0.68665	0.38254	0.34455	0.045873	0.037389	0.19687	0.031049	0.35025	0.16217	0.48116	0.78213	0.94101	0.16584	0.38123	0.083369	0.0391	0.1427	0.050066	0.96509	0.54433	0.041261	0.12796	0.95245	0.13675	0.049469
Meth__cg01369981__CAMKK2	0.020594	0.94423	0.0305	0.78372	0.097562	0.94725	0.94557	0.97746	0.018154	0.3113	0.49252	0.34581	0.92959	0.027985	0.71181	0.021544	0.42164	0.026697	0.76577	0.67868	0.96387	0.041453	0.01722	0.04757	0.71806	0.80419	0.031667	0.020506	0.041633	0.26298	0.51789	0.479	0.1542	0.60789	0.33809	0.93386
Meth__cg11665588__SESN3	0.049422	0.067483	0.10433	0.047829	0.030634	0.70987	0.98212	0.10735	0.038876	0.045797	0.05921	0.070049	0.079622	0.041094	0.037612	0.056668	0.083866	0.032455	0.048903	0.048603	0.05161	0.31293	0.052791	0.035209	0.21899	0.069002	0.046032	0.042111	0.040401	0.046793	0.0338	0.035509	0.83251	0.050408	0.041494	0.04651
Meth__cg02953306__CHRNA2	0.24721	0.051304	0.71115	0.64863	0.33003	0.10299	0.6062	0.77982	0.42525	0.5691	0.66408	0.72615	0.53678	0.31868	0.63711	0.31389	0.25777	0.034456	0.1395	0.1513	0.095932	0.1121	0.43819	0.079865	0.35836	0.13932	0.045877	0.55479	0.061818	0.49603	0.11397	0.49475	0.14808	0.75151	0.074565	0.11222
Meth__cg14545899__FAM46C	0.022105	0.017287	0.021119	0.034201	0.02223	0.29548	0.022022	0.023856	0.011819	0.029902	0.043708	0.021596	0.02405	0.021972	0.024337	0.014514	0.056147	0.012023	0.025471	0.017663	0.023273	0.048377	0.027666	0.02286	0.059214	0.035195	0.0152	0.018343	0.017076	0.021832	0.021517	0.012073	0.09511	0.038754	0.019755	0.020916
Meth__cg04057858__UNQ9391	0.52954	0.063359	0.13584	0.081237	0.067658	0.058364	0.084049	0.69903	0.57845	0.066551	0.21483	0.40487	0.096306	0.50882	0.12681	0.56305	0.12076	0.057171	0.16738	0.21623	0.061958	0.19246	0.066868	0.14272	0.15455	0.10218	0.055169	0.054401	0.046362	0.064549	0.068049	0.069307	0.19634	0.26696	0.082934	0.15108
Meth__cg17489622__TMEM24	0.045933	0.035897	0.72819	0.11386	0.062289	0.45414	0.15781	0.15304	0.17634	0.10549	0.032115	0.63003	0.26865	0.17261	0.21971	0.057919	0.16268	0.033408	0.11619	0.14015	0.26385	0.088748	0.12372	0.054849	0.13015	0.097631	0.031044	0.027064	0.035159	0.20892	0.10094	0.13185	0.037611	0.037485	0.070376	0.054189
Meth__cg10493166__PTGS1	0.10139	0.077079	0.9177	0.91433	0.46191	0.40471	0.86684	0.87159	0.14597	0.32525	0.72182	0.37002	0.79912	0.1744	0.70457	0.11018	0.21985	0.073798	0.80707	0.86226	0.73014	0.19746	0.65941	0.15295	0.75927	0.13616	0.078075	0.049326	0.080817	0.64502	0.11296	0.72536	0.081468	0.70643	0.77488	0.73873
Meth__cg15696781__MSTO1	0.028756	0.013874	0.4037	0.089612	0.038603	0.016819	0.053156	0.020981	0.43484	0.14531	0.05876	0.39777	0.096177	0.39788	0.013564	0.30197	0.21203	0.0092396	0.2166	0.082147	0.019712	0.35542	0.40944	0.081386	0.055942	0.011924	0.012379	0.0104	0.024034	0.017466	0.18689	0.017584	0.084755	0.050104	0.034557	0.047637
Meth__cg14865516__PAIP1	0.062733	0.22232	0.10323	0.70327	0.26196	0.4655	0.51155	0.032199	0.25522	0.25549	0.24814	0.10085	0.17891	0.20358	0.12913	0.078785	0.084499	0.033604	0.13337	0.070693	0.039931	0.18571	0.049425	0.032779	0.087596	0.09542	0.04058	0.068885	0.047157	0.6955	0.077231	0.20826	0.052371	0.061887	0.29826	0.45918
Meth__cg14141399__HAS1	0.047708	0.023805	0.97546	0.083128	0.071032	0.54217	0.83712	0.98132	0.020138	0.028101	0.95294	0.7894	0.8371	0.045271	0.71715	0.51158	0.03096	0.017322	0.94274	0.69741	0.94286	0.32823	0.1439	0.018893	0.407	0.044303	0.034749	0.019263	0.19886	0.11044	0.020634	0.94273	0.24111	0.56195	0.051598	0.06224
Meth__cg17665193__GAD2	0.071861	0.026383	0.062581	0.69791	0.92351	0.087782	0.12247	0.17209	0.026378	0.037637	0.40791	0.24193	0.13045	0.030383	0.29381	0.13089	0.025253	0.021925	0.098021	0.11009	0.074403	0.083913	0.46901	0.1006	0.079766	0.043105	0.028264	0.17379	0.028125	0.22638	0.040145	0.034806	0.074791	0.034062	0.037087	0.071497
Meth__cg22253036__DDX6	0.14914	0.1775	0.09946	0.22629	0.10466	0.9153	0.61018	0.27173	0.89617	0.89516	0.22552	0.66996	0.5064	0.74587	0.33704	0.11805	0.1578	0.10042	0.24932	0.15096	0.76072	0.12218	0.096768	0.24226	0.23377	0.14196	0.080699	0.075577	0.14707	0.81593	0.0797	0.11796	0.11897	0.59414	0.11513	0.14042
Meth__cg15890111__ABAT	0.037751	0.047135	0.053596	0.051714	0.038881	0.066382	0.047488	0.082711	0.045136	0.036169	0.051355	0.1049	0.42828	0.049943	0.053236	0.053234	0.046959	0.039561	0.027197	0.048505	0.051556	0.16521	0.049033	0.052709	0.070564	0.10329	0.041161	0.041729	0.045038	0.057036	0.04769	0.042616	0.092536	0.044377	0.039035	0.040312
Meth__cg15569340__RBP5	0.046771	0.038172	0.066909	0.24084	0.040318	0.18677	0.050056	0.054752	0.03849	0.056084	0.42897	0.10563	0.35169	0.0415	0.055596	0.052109	0.33956	0.48163	0.085969	0.048068	0.059065	0.49579	0.053217	0.1063	0.099971	0.0852	0.080575	0.39157	0.1586	0.034284	0.0409	0.13292	0.1317	0.052539	0.049555	0.063466
Meth__cg13228642__IER5	0.078205	0.065152	0.072479	0.50167	0.078632	0.48461	0.067086	0.045711	0.078014	0.090935	0.08524	0.1475	0.090109	0.07495	0.10333	0.056581	0.057026	0.14689	0.28743	0.1462	0.067754	0.10038	0.4664	0.13708	0.18129	0.13145	0.069111	0.057712	0.067594	0.31102	0.067189	0.045	0.089208	0.15855	0.0713	0.1626
Meth__cg01731685__IL17R	0.37647	0.45195	0.82848	0.61803	0.32924	0.090887	0.64904	0.32563	0.040625	0.38848	0.09744	0.52015	0.49005	0.10443	0.074706	0.040661	0.10766	0.018433	0.63692	0.40935	0.088502	0.14194	0.572	0.26916	0.2893	0.40455	0.032373	0.04102	0.056704	0.41133	0.24109	0.19279	0.1343	0.15419	0.19033	0.25008
Meth__cg06433658__FAM63A	0.027216	0.18104	0.041698	0.044351	0.031865	0.051324	0.05799	0.043624	0.10501	0.036225	0.048425	0.054586	0.11963	0.10188	0.046758	0.036291	0.071415	0.02744	0.15211	0.074174	0.060273	0.10275	0.059758	0.049131	0.064972	0.069094	0.030789	0.036867	0.042454	0.032208	0.020988	0.02617	0.047172	0.046356	0.030763	0.047709
Meth__cg04541078__ARCN1	0.050059	0.47368	0.44561	0.2961	0.482	0.29862	0.10941	0.065065	0.17954	0.60043	0.057282	0.045842	0.26648	0.17279	0.056639	0.041197	0.19292	0.043824	0.13383	0.25662	0.042764	0.45577	0.076938	0.086863	0.1399	0.12236	0.039213	0.036666	0.11269	0.4957	0.097137	0.047906	0.19197	0.05862	0.29102	0.58486
Meth__cg11371394__TGFBRAP1	0.21282	0.29094	0.19644	0.17489	0.13506	0.07401	0.13518	0.87266	0.16547	0.095182	0.14945	0.11114	0.11551	0.1513	0.083066	0.10158	0.16772	0.073544	0.16837	0.16078	0.39653	0.1181	0.11324	0.10031	0.33247	0.20006	0.06524	0.071573	0.11625	0.078867	0.060078	0.056359	0.15254	0.092988	0.075212	0.085977
Meth__cg02225847__FAM65A	0.046601	0.15466	0.071615	0.10503	0.083226	0.036687	0.22333	0.22974	0.055938	0.56396	0.050341	0.097486	0.4402	0.061863	0.913	0.035031	0.06341	0.03847	0.15386	0.13665	0.39439	0.083839	0.18556	0.12974	0.52505	0.50503	0.31247	0.046105	0.044743	0.622	0.064551	0.037543	0.088364	0.12063	0.059851	0.068017
Meth__cg06284244__YES1	0.034375	0.036432	0.045707	0.36709	0.098384	0.17488	0.051035	0.040193	0.05833	0.049049	0.041298	0.11014	0.060382	0.070032	0.080715	0.066159	0.087729	0.03327	0.037953	0.043939	0.039004	0.27204	0.05511	0.074011	0.073943	0.045776	0.030934	0.027105	0.063047	0.11671	0.033647	0.034122	0.067576	0.054389	0.045235	0.21098
Meth__cg13590277__SYNPO	0.20588	0.31679	0.42008	0.87017	0.38579	0.27326	0.35939	0.32094	0.036496	0.2452	0.27493	0.29761	0.21092	0.1719	0.19117	0.12168	0.19506	0.027956	0.69746	0.73661	0.043629	0.078281	0.74506	0.12703	0.25555	0.34606	0.12786	0.039111	0.058402	0.70151	0.37399	0.45964	0.20082	0.70308	0.44093	0.31395
Meth__cg22478614__DEFB4	0.28287	0.021362	0.91765	0.12257	0.35208	0.023489	0.053082	0.47607	0.14975	0.027813	0.38095	0.87236	0.29478	0.14991	0.36433	0.49339	0.047105	0.014241	0.85625	0.60818	0.032531	0.26906	0.29036	0.061768	0.063311	0.035241	0.026075	0.021707	0.036893	0.70779	0.026959	0.14773	0.039703	0.60196	0.28148	0.36487
Meth__cg21640749__CD300LF	0.94516	0.048486	0.95176	0.94673	0.89399	0.19989	0.88227	0.90961	0.035293	0.88999	0.61518	0.93071	0.88705	0.095293	0.51567	0.92805	0.070262	0.022393	0.86091	0.85735	0.11656	0.25516	0.72656	0.028655	0.64143	0.063378	0.40347	0.034431	0.026566	0.91684	0.045077	0.59803	0.088723	0.94524	0.51141	0.6043
Meth__cg01126560__C9orf142	0.039714	0.035612	0.052045	0.75514	0.62347	0.98139	0.18169	0.071444	0.66854	0.060788	0.59104	0.65937	0.081275	0.62872	0.12871	0.41888	0.082051	0.14487	0.075828	0.066848	0.053927	0.087919	0.86032	0.07522	0.6241	0.065786	0.041421	0.040535	0.036778	0.75679	0.033244	0.040439	0.067907	0.062184	0.69724	0.71093
Meth__cg22794078__C15orf44	0.023505	0.1029	0.090325	0.56474	0.19278	0.023428	0.059268	0.034456	0.13252	0.27868	0.018409	0.044544	0.23551	0.12531	0.045632	0.062147	0.051631	0.01614	0.031649	0.060408	0.025277	0.05712	0.054984	0.037746	0.10006	0.073755	0.022716	0.017994	0.022409	0.85055	0.03351	0.045975	0.10319	0.032201	0.22354	0.2983
Meth__cg09423836__NUP54	0.041644	0.031988	0.067687	0.10518	0.061416	0.041167	0.049745	0.31063	0.3921	0.054514	0.034738	0.20281	0.11093	0.34773	0.0457	0.066653	0.075006	0.041815	0.049592	0.18047	0.068518	0.12224	0.21322	0.072037	0.35902	0.095864	0.025967	0.033925	0.036483	0.073653	0.044804	0.0729	0.20567	0.32643	0.046276	0.033933
Meth__cg16029957__QPCT	0.06882	0.22599	0.91428	0.42365	0.18334	0.28956	0.22688	0.42959	0.1136	0.099585	0.89365	0.41627	0.8442	0.12807	0.88251	0.51268	0.13284	0.092934	0.27199	0.26918	0.27028	0.1471	0.33314	0.13041	0.65477	0.20461	0.10096	0.083656	0.084521	0.36542	0.090431	0.78951	0.31003	0.072693	0.19326	0.13049
Meth__cg17805404__GPR162	0.022497	0.23394	0.89643	0.90334	0.85737	0.035045	0.5258	0.026045	0.68079	0.61552	0.71497	0.83815	0.81055	0.62426	0.44675	0.030077	0.075924	0.037622	0.58418	0.57625	0.68688	0.04291	0.48733	0.030997	0.086844	0.3875	0.035642	0.30038	0.051617	0.33708	0.16204	0.61212	0.060124	0.91625	0.56377	0.63429
Meth__cg23792978__PDE2A	0.070207	0.04757	0.83631	0.70608	0.58216	0.1283	0.31281	0.67959	0.045364	0.31901	0.4124	0.47314	0.56381	0.055916	0.42775	0.12935	0.34737	0.025729	0.56769	0.57311	0.4455	0.3628	0.45656	0.077915	0.22666	0.079817	0.030933	0.034653	0.025302	0.18693	0.039143	0.65605	0.12841	0.78347	0.28936	0.33545
Meth__cg20254231__WDR33	0.031226	0.026944	0.19448	0.033505	0.16211	0.10798	0.074093	0.60658	0.076211	0.361	0.036002	0.013603	0.25598	0.069479	0.031067	0.02595	0.067932	0.020406	0.079382	0.03305	0.026395	0.25006	0.035966	0.027141	0.048456	0.027995	0.027787	0.022953	0.028872	0.052989	0.05642	0.023791	0.075766	0.035687	0.05702	0.057316
Meth__cg02071305__VPS18	0.084486	0.065683	0.59119	0.32971	0.18407	0.68737	0.080694	0.23347	0.26751	0.15766	0.35339	0.74601	0.36763	0.21324	0.16549	0.093996	0.19113	0.10364	0.11258	0.19554	0.5693	0.27112	0.083451	0.088785	0.10745	0.14799	0.056451	0.12891	0.14015	0.29321	0.074974	0.069015	0.085536	0.22074	0.057622	0.051182
Meth__cg24278423__FOXA3	0.14313	0.88521	0.97433	0.71405	0.19657	0.97559	0.4449	0.70231	0.019847	0.96252	0.16944	0.12889	0.8963	0.1535	0.87278	0.046523	0.13032	0.019729	0.51924	0.30813	0.095449	0.92551	0.68468	0.053831	0.93997	0.62075	0.027938	0.021448	0.43886	0.85522	0.35526	0.9757	0.92158	0.32089	0.029139	0.16731
Meth__cg22628926__SLC25A11	0.080688	0.10282	0.12379	0.06718	0.08491	0.085355	0.12055	0.84072	0.11878	0.13782	0.064491	0.31442	0.12625	0.11184	0.15622	0.062045	0.088505	0.070493	0.083417	0.059064	0.67921	0.25576	0.15365	0.06037	0.19348	0.07145	0.055172	0.083797	0.13736	0.092344	0.095384	0.056765	0.1243	0.35127	0.10438	0.082479
Meth__cg23545272__EFNB1	0.63226	0.041603	0.070169	0.057195	0.091553	0.044878	0.057784	0.06817	0.11145	0.068877	0.057322	0.055125	0.10986	0.098359	0.061841	0.069452	0.35653	0.065585	0.077906	0.050125	0.079824	0.26569	0.059125	0.12369	0.16161	0.57991	0.1373	0.041313	0.14703	0.068018	0.053103	0.21924	0.12877	0.49982	0.25834	0.064539
Meth__cg26812418__CPE	0.047122	0.060883	0.09912	0.067419	0.055076	0.20222	0.063565	0.087701	0.06313	0.074974	0.027098	0.073899	0.11135	0.082396	0.070445	0.05314	0.062009	0.056241	0.066683	0.067763	0.07172	0.24362	0.063018	0.066284	0.27803	0.079073	0.071993	0.024323	0.065517	0.070834	0.077171	0.058426	0.12705	0.071696	0.059326	0.048865
Meth__cg07997737__NRTN	0.16461	0.20494	0.47987	0.23982	0.15686	0.23703	0.12488	0.82267	0.10978	0.29868	0.84916	0.64207	0.68844	0.098994	0.65751	0.66927	0.41086	0.053234	0.48228	0.47454	0.68617	0.16821	0.13173	0.13955	0.09283	0.3792	0.072664	0.052992	0.098102	0.71981	0.10466	0.27753	0.18228	0.067509	0.086437	0.10518
Meth__cg06179485__TMEM54	0.31275	0.11272	0.086554	0.42972	0.14348	0.74679	0.15034	0.19859	0.30951	0.4536	0.067592	0.15154	0.18787	0.35123	0.069648	0.093395	0.096191	0.084854	0.11655	0.36796	0.15489	0.51294	0.19737	0.09375	0.69307	0.17957	0.052991	0.060185	0.17881	0.18607	0.048555	0.089543	0.10798	0.073898	0.077232	0.097597
Meth__cg12995941__INSRR	0.48641	0.059086	0.59256	0.80315	0.54089	0.42039	0.14437	0.58616	0.075318	0.91853	0.84918	0.37561	0.83803	0.085143	0.60962	0.092103	0.11824	0.079821	0.89832	0.9517	0.95959	0.7752	0.76997	0.12469	0.60845	0.10137	0.080859	0.051302	0.090709	0.15853	0.058578	0.3229	0.10266	0.94709	0.57901	0.49274
Meth__cg09001777__FUT3	0.018451	0.037005	0.022328	0.82171	0.72983	0.8726	0.3879	0.026597	0.08077	0.61677	0.076643	0.029805	0.050462	0.075299	0.032902	0.95755	0.057969	0.53205	0.7497	0.89409	0.93142	0.69152	0.70231	0.070727	0.23069	0.067015	0.44707	0.023058	0.22621	0.058691	0.022991	0.021086	0.18528	0.52404	0.063182	0.16174
Meth__cg22710329__ANUBL1	0.036687	0.032486	0.065261	0.13276	0.1133	0.76545	0.088169	0.045429	0.19783	0.073164	0.68619	0.029427	0.10624	0.16592	0.032652	0.11097	0.053772	0.028082	0.029437	0.050549	0.037842	0.10166	0.04154	0.023631	0.07016	0.047594	0.032815	0.033429	0.025008	0.024091	0.02878	0.027737	0.067157	0.12774	0.17496	0.10573
Meth__cg12572939__F8A1	0.66502	0.58986	0.018848	0.032967	0.57961	0.1566	0.019597	0.49438	0.018461	0.62693	0.017065	0.0263	0.53662	0.014083	0.64719	0.61824	0.58881	0.34106	0.013214	0.018026	0.52967	0.045799	0.10367	0.037319	0.56403	0.037116	0.65246	0.01173	0.65255	0.27573	0.017967	0.55307	0.041257	0.65766	0.6313	0.33406
Meth__cg27458888__UBE3A	0.017949	0.020601	0.036321	0.038275	0.022256	0.029771	0.073233	0.0172	0.11041	0.033832	0.027467	0.020448	0.031997	0.098498	0.024627	0.019545	0.037647	0.017377	0.021171	0.03105	0.043092	0.039339	0.056781	0.033051	0.067106	0.043654	0.023956	0.021329	0.029563	0.025171	0.029694	0.019168	0.10263	0.032293	0.021238	0.022462
Meth__cg24625388__NEBL	0.1676	0.095977	0.071449	0.10198	0.11038	0.91554	0.11052	0.10135	0.077672	0.090854	0.2206	0.08732	0.15515	0.090221	0.82146	0.67341	0.1386	0.43309	0.099786	0.12267	0.77423	0.33256	0.10882	0.14297	0.16136	0.12146	0.85177	0.16292	0.89489	0.0963	0.10417	0.099572	0.19281	0.10856	0.11305	0.096147
Meth__cg04283377__ARAF	0.38188	0.0267	0.062105	0.034652	0.13462	0.025921	0.0609	0.029675	0.079991	0.018238	0.046776	0.40487	0.13342	0.080289	0.27408	0.052121	0.19983	0.052075	0.04058	0.058756	0.075943	0.16081	0.26514	0.0726	0.14093	0.065489	0.2653	0.043633	0.32786	0.054183	0.046832	0.16321	0.18744	0.20773	0.084635	0.042657
Meth__cg13674559__WDR44	0.51432	0.023963	0.023572	0.027051	0.35631	0.055511	0.030432	0.36613	0.51763	0.50548	0.032352	0.020906	0.18508	0.47988	0.32993	0.48775	0.18595	0.025499	0.023177	0.029108	0.053325	0.062663	0.029145	0.51944	0.34153	0.043573	0.48199	0.030634	0.53949	0.021575	0.025741	0.26867	0.044419	0.37403	0.40187	0.033365
Meth__cg11214889__CLUL1	0.041391	0.027944	0.072708	0.038262	0.032343	0.29705	0.041673	0.023525	0.02319	0.045957	0.045534	0.029415	0.059021	0.035544	0.023269	0.051412	0.054623	0.88483	0.033151	0.041597	0.36305	0.70005	0.034581	0.06003	0.14515	0.046486	0.049096	0.036057	0.071154	0.034424	0.028149	0.044546	0.079935	0.041253	0.066431	0.035939
Meth__cg15231886__UTP14A	0.55508	0.037827	0.048767	0.058509	0.29105	0.033486	0.04847	0.24971	0.030891	0.041238	0.046255	0.075627	0.083462	0.043677	0.41023	0.55875	0.14927	0.047387	0.044818	0.044498	0.035834	0.18734	0.057833	0.41281	0.46011	0.11519	0.62053	0.023389	0.5495	0.052686	0.023483	0.24345	0.069281	0.61809	0.31249	0.038125
Meth__cg05655556__PSMD2	0.035216	0.020781	0.6779	0.02286	0.040361	0.67511	0.066694	0.015707	0.035528	0.026307	0.028017	0.026397	0.068919	0.039495	0.027331	0.034055	0.046803	0.23696	0.018182	0.027427	0.034824	0.044703	0.035487	0.055613	0.055383	0.034268	0.027349	0.028213	0.04013	0.03038	0.024643	0.12958	0.02911	0.032508	0.044776	0.098772
Meth__cg00679738__FAM89A	0.83439	0.052309	0.064153	0.032909	0.54516	0.02266	0.9787	0.19963	0.020253	0.96884	0.022584	0.03139	0.035965	0.024737	0.016925	0.016553	0.060236	0.2318	0.017088	0.028619	0.021613	0.031088	0.017306	0.22898	0.96588	0.05351	0.033076	0.027087	0.12137	0.011396	0.015255	0.49252	0.77447	0.024844	0.81123	0.64755
Meth__cg25299676__MET	0.11167	0.3314	0.079361	0.63473	0.8686	0.080464	0.87887	0.072298	0.6263	0.10221	0.72422	0.15016	0.1226	0.56836	0.074827	0.115	0.11607	0.057295	0.84998	0.81631	0.77127	0.10275	0.8547	0.25704	0.85325	0.74032	0.097353	0.055453	0.078799	0.92843	0.4754	0.82579	0.22114	0.44958	0.76647	0.87097
Meth__cg27425193__HSPB1	0.079819	0.25986	0.1392	0.085601	0.046136	0.55092	0.062539	0.054591	0.06193	0.071151	0.1072	0.042042	0.072622	0.3043	0.6377	0.10043	0.1196	0.04904	0.071847	0.10141	0.096834	0.077933	0.089248	0.079026	0.093367	0.51412	0.051982	0.055599	0.053888	0.45645	0.048212	0.038697	0.059219	0.050455	0.044928	0.057225
Meth__cg14724364__KCNJ11	0.050833	0.056696	0.058824	0.071627	0.0671	0.069813	0.074212	0.063464	0.053365	0.068083	0.13636	0.12576	0.096767	0.054274	0.059724	0.065416	0.15746	0.090037	0.057323	0.066432	0.075211	0.13435	0.071683	0.19646	0.14371	0.065344	0.0733	0.069788	0.23876	0.068711	0.040279	0.0878	0.12784	0.072335	0.067682	0.064764
Meth__cg14213992__ZNF546	0.05307	0.67068	0.95232	0.3861	0.11903	0.053089	0.20379	0.69415	0.41284	0.19626	0.57793	0.82581	0.94354	0.3317	0.1053	0.029592	0.229	0.36385	0.72909	0.61012	0.67828	0.063368	0.43093	0.063531	0.20218	0.36963	0.025049	0.03876	0.078144	0.6778	0.28293	0.067811	0.12878	0.046273	0.22025	0.21561
