Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB157	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg04545708__C11orf1	0.22763	0.050654	0.084411	0.11331	0.10045	0.054728	0.1412	0.094554	0.072611	0.074086	0.044148	0.039746	0.11744	0.073629	0.053954	0.073154	0.1066	0.11093	0.066547	0.12961	0.21079	0.11032	0.10103	0.092922	0.10179	0.13572	0.17929	0.07332	0.065559	0.71656	0.092651	0.087689	0.092128	0.20377	0.10531	0.10388	0.1752
Meth__cg18247638__BIVM	0.024753	0.023577	0.028088	0.026072	0.021308	0.022119	0.024977	0.027689	0.023681	0.034302	0.030045	0.062932	0.03594	0.03085	0.023171	0.025135	0.028285	0.052458	0.019786	0.016333	0.031183	0.027147	0.039701	0.027434	0.033467	0.071999	0.03069	0.022604	0.026794	0.030036	0.022734	0.023471	0.84424	0.069659	0.037744	0.02342	0.023672
Meth__cg10608333__HIST1H4K	0.034496	0.040181	0.38089	0.032381	0.42862	0.043277	0.031591	0.036706	0.029518	0.0322	0.54446	0.021635	0.47285	0.025576	0.24831	0.032263	0.025836	0.060147	0.57536	0.027396	0.036798	0.03568	0.46886	0.03343	0.060498	0.079296	0.064304	0.027195	0.026559	0.026519	0.91585	0.57556	0.69846	0.035206	0.032387	0.030023	0.033239
Meth__cg07242414__BMP1	0.054429	0.050136	0.73748	0.46653	0.44256	0.042852	0.21269	0.23631	0.024846	0.43602	0.037547	0.285	0.5012	0.03939	0.028218	0.19743	0.035415	0.040184	0.021551	0.14334	0.21425	0.18518	0.11546	0.043577	0.057991	0.31639	0.065934	0.02315	0.059784	0.11064	0.13742	0.16175	0.12346	0.047261	0.82994	0.17017	0.056498
Meth__cg11876919__HMG20A	0.050887	0.042922	0.074101	0.066551	0.03582	0.092616	0.060717	0.05475	0.057946	0.063815	0.039288	0.05652	0.14124	0.034202	0.04994	0.045347	0.075193	0.079856	0.054234	0.037255	0.064521	0.048182	0.26171	0.083006	0.085111	0.1094	0.063845	0.035136	0.039639	0.052285	0.058299	0.04027	0.044516	0.086826	0.046289	0.049088	0.057419
Meth__cg04603031__CHRNA3	0.89221	0.049296	0.60727	0.10712	0.043514	0.77274	0.61724	0.20597	0.048354	0.092681	0.55584	0.24605	0.47562	0.051254	0.05023	0.058589	0.12298	0.10561	0.053239	0.21428	0.38427	0.070028	0.89828	0.065112	0.057673	0.90678	0.081224	0.055732	0.24036	0.23593	0.055866	0.062308	0.47232	0.092745	0.54032	0.056305	0.072374
Meth__cg22228134__GZMH	0.51981	0.07767	0.26795	0.84291	0.67675	0.10357	0.83465	0.86484	0.095957	0.50326	0.5536	0.61277	0.53922	0.16153	0.089014	0.19466	0.13186	0.71209	0.098259	0.40918	0.48309	0.094026	0.13308	0.17355	0.14606	0.14939	0.16146	0.11093	0.4087	0.091229	0.63483	0.087182	0.39152	0.14086	0.50077	0.50889	0.44938
Meth__cg07028869__FLJ13236	0.12184	0.098944	0.1408	0.17888	0.074349	0.71136	0.13488	0.22773	0.24572	0.14291	0.77206	0.4351	0.78038	0.11378	0.20019	0.52963	0.12443	0.17249	0.24395	0.11857	0.15134	0.9122	0.11961	0.24211	0.14812	0.16437	0.14011	0.50142	0.92463	0.12854	0.30264	0.1082	0.32012	0.14384	0.11582	0.16402	0.11103
Meth__cg05215575__FLJ25410	0.034379	0.032988	0.60775	0.038619	0.023176	0.83166	0.035623	0.92576	0.88725	0.029324	0.75914	0.85146	0.41107	0.028859	0.5948	0.58972	0.93361	0.44368	0.045638	0.033524	0.027996	0.85727	0.072207	0.026062	0.10471	0.060245	0.046246	0.62613	0.36891	0.23519	0.06065	0.036967	0.09767	0.18883	0.031693	0.039973	0.027926
Meth__cg18191162__KIF6	0.058178	0.048068	0.50248	0.04475	0.048388	0.31756	0.061117	0.045522	0.053775	0.056646	0.058522	0.040651	0.075498	0.057448	0.054035	0.053002	0.048323	0.14192	0.18564	0.044743	0.055741	0.050986	0.19411	0.042388	0.08802	0.091578	0.12539	0.048837	0.23667	0.14933	0.053645	0.053357	0.050542	0.070555	0.046582	0.054062	0.051042
Meth__cg19529363__EBI3	0.039764	0.034297	0.27856	0.09053	0.044528	0.048035	0.055364	0.3162	0.025573	0.032723	0.042221	0.05775	0.10822	0.022628	0.027351	0.052313	0.031658	0.060976	0.018604	0.026844	0.080309	0.052463	0.025601	0.048518	0.066914	0.10839	0.037254	0.023071	0.023665	0.029239	0.029416	0.031621	0.042561	0.033677	0.087572	0.049236	0.04964
Meth__cg00657582__CHD8	0.057518	0.63826	0.057484	0.41741	0.047593	0.058498	0.081652	0.12486	0.10454	0.2823	0.055762	0.21529	0.061737	0.34098	0.12833	0.087675	0.065923	0.071042	0.74512	0.049156	0.069347	0.063084	0.24151	0.16389	0.076965	0.066585	0.33991	0.046336	0.049067	0.61121	0.20975	0.064062	0.055331	0.2487	0.048537	0.065014	0.076076
Meth__cg22677246__COTL1	0.033211	0.044129	0.036072	0.093081	0.027728	0.02895	0.089638	0.020769	0.032429	0.028618	0.040041	0.027845	0.047501	0.10751	0.040059	0.029307	0.023517	0.078305	0.026868	0.05643	0.038519	0.036125	0.065879	0.042979	0.041946	0.067797	0.062944	0.029474	0.027741	0.024044	0.024959	0.016761	0.15405	0.069809	0.037888	0.025682	0.036523
Meth__cg00105253__NUDT14	0.051858	0.050274	0.048915	0.18876	0.044749	0.072745	0.052332	0.033378	0.053236	0.078517	0.041672	0.26043	0.042673	0.038698	0.052408	0.048154	0.044478	0.083333	0.032647	0.038572	0.055229	0.048796	0.060703	0.10507	0.04577	0.070536	0.075732	0.044124	0.035238	0.045977	0.028202	0.054337	0.070107	0.032022	0.061714	0.043568	0.046191
Meth__cg17328659__STUB1	0.069154	0.066441	0.94099	0.84198	0.11303	0.70846	0.094113	0.50842	0.060906	0.11535	0.15856	0.94274	0.77776	0.42301	0.11213	0.82826	0.94609	0.63393	0.35372	0.38332	0.13	0.93165	0.90063	0.69159	0.1199	0.18702	0.1143	0.072848	0.90168	0.63468	0.16606	0.34137	0.066421	0.55757	0.748	0.65541	0.10111
Meth__cg06812977__C10orf59	0.48059	0.076338	0.093312	0.90832	0.079474	0.91537	0.098891	0.093702	0.05709	0.74036	0.58514	0.087912	0.85275	0.11289	0.067054	0.07802	0.080269	0.12777	0.056751	0.087305	0.08944	0.44081	0.1365	0.5416	0.099472	0.15689	0.14317	0.35217	0.63883	0.21128	0.13183	0.080807	0.89671	0.25909	0.10103	0.24205	0.57514
Meth__cg18424091__HSPA1L	0.089442	0.4122	0.059935	0.80735	0.096963	0.069888	0.1181	0.029744	0.096307	0.71742	0.088271	0.084709	0.46922	0.052405	0.090065	0.095455	0.041311	0.050937	0.057541	0.32948	0.24351	0.084475	0.12739	0.47496	0.1586	0.15323	0.28011	0.036238	0.046968	0.89106	0.10498	0.04643	0.053062	0.22742	0.082226	0.11608	0.13261
Meth__cg15993674__PRNP	0.041368	0.053461	0.055806	0.042644	0.026067	0.036188	0.77186	0.043488	0.032044	0.043972	0.058662	0.021037	0.068111	0.059228	0.051102	0.034804	0.061908	0.08417	0.032059	0.033837	0.041762	0.053851	0.086135	0.045542	0.061629	0.14878	0.046405	0.031098	0.03351	0.033882	0.030453	0.030945	0.045524	0.057076	0.036874	0.039851	0.034553
Meth__cg26331247__FLJ33706	0.10352	0.086562	0.64206	0.74696	0.14738	0.20401	0.27547	0.84098	0.39963	0.32629	0.34593	0.79751	0.79654	0.058164	0.36597	0.088922	0.68163	0.082079	0.049836	0.36754	0.70358	0.70526	0.14659	0.17503	0.1137	0.23479	0.14484	0.1027	0.040658	0.054461	0.26121	0.069746	0.15934	0.09046	0.7009	0.13571	0.10289
Meth__cg11189837__ADAMTS1	0.5585	0.048319	0.92438	0.49629	0.089054	0.94082	0.064714	0.73061	0.048763	0.45826	0.078378	0.12498	0.42212	0.05161	0.47346	0.9501	0.055038	0.11468	0.93178	0.17821	0.077026	0.70151	0.66616	0.071801	0.11831	0.41948	0.092042	0.047369	0.055498	0.068289	0.4866	0.0471	0.80547	0.67693	0.38024	0.066054	0.059429
Meth__cg27403635__KCNN2	0.87542	0.032934	0.93983	0.085137	0.050838	0.93958	0.92303	0.38326	0.050222	0.35505	0.91502	0.32668	0.75251	0.87353	0.070322	0.059902	0.44705	0.11622	0.047561	0.92782	0.77376	0.057221	0.89606	0.91164	0.2091	0.91102	0.074283	0.064307	0.1875	0.86128	0.70427	0.040408	0.93372	0.53577	0.57121	0.050858	0.046858
Meth__cg13191049__DMN	0.97259	0.6425	0.052618	0.055603	0.98039	0.05648	0.96842	0.04782	0.070633	0.97407	0.063312	0.068574	0.1764	0.048419	0.053097	0.051755	0.045772	0.21918	0.077069	0.97866	0.88735	0.069113	0.94357	0.079309	0.87869	0.1555	0.12531	0.074122	0.05522	0.068552	0.079014	0.065142	0.66641	0.96432	0.063514	0.072033	0.078935
Meth__cg03464416__RPL10	0.29175	0.10284	0.075823	0.13926	0.2965	0.044466	0.092711	0.77732	0.064879	0.067116	0.056461	0.187	0.12142	0.034128	0.094791	0.39406	0.66814	0.14067	0.10954	0.048007	0.066101	0.65323	0.17465	0.087452	0.17209	0.27435	0.081437	0.41715	0.036505	0.45381	0.077563	0.064408	0.13096	0.22126	0.69503	0.31173	0.076412
Meth__cg23114866__NKX2-2	0.068366	0.012541	0.025113	0.024109	0.022595	0.47699	0.27852	0.29997	0.026373	0.022028	0.017038	0.3559	0.34875	0.045001	0.025243	0.070123	0.045668	0.04116	0.018042	0.018177	0.026925	0.020287	0.20726	0.033673	0.026415	0.085231	0.037923	0.3116	0.027658	0.06433	0.029385	0.017803	0.32367	0.092553	0.036508	0.029908	0.034285
Meth__cg09549827__ESPN	0.045495	0.025902	0.58481	0.039914	0.04528	0.91482	0.053416	0.050181	0.027012	0.03446	0.9427	0.043821	0.91137	0.032792	0.030404	0.93956	0.034287	0.058604	0.077202	0.055615	0.039552	0.032094	0.065937	0.047689	0.052145	0.076137	0.04128	0.026362	0.026701	0.03575	0.051004	0.023607	0.030719	0.065114	0.043266	0.041128	0.03196
Meth__cg26781886__EMB	0.050262	0.047916	0.10101	0.46799	0.034944	0.22899	0.4639	0.57331	0.070146	0.056002	0.28988	0.22353	0.084088	0.048669	0.071429	0.48142	0.051394	0.085444	0.044077	0.048127	0.054462	0.065374	0.06891	0.13697	0.075395	0.10573	0.074373	0.057915	0.052356	0.052334	0.098291	0.058472	0.060878	0.070609	0.064116	0.074225	0.060251
Meth__cg22885821__GNAS	0.036338	0.22593	0.19947	0.037829	0.19204	0.2672	0.24922	0.06126	0.028251	0.1453	0.32724	0.051083	0.12	0.29796	0.036632	0.060873	0.03105	0.082214	0.040239	0.24801	0.10314	0.056677	0.34544	0.88658	0.06891	0.066108	0.082075	0.031735	0.05148	0.029654	0.034358	0.034264	0.19424	0.15954	0.069243	0.050201	0.43169
Meth__cg00069261__CDR2	0.050849	0.22711	0.34486	0.13907	0.044995	0.055741	0.075415	0.3886	0.067259	0.063998	0.060854	0.19386	0.18563	0.041773	0.086104	0.067225	0.046906	0.093495	0.048008	0.11925	0.05826	0.10621	0.21433	0.081788	0.093351	0.091289	0.27156	0.049422	0.037135	0.071993	0.22031	0.086817	0.26736	0.12856	0.32942	0.10754	0.088577
Meth__cg15839448__SFRP1	0.93665	0.040289	0.50895	0.95046	0.82839	0.48204	0.88949	0.069652	0.35486	0.41397	0.039626	0.023471	0.8973	0.97102	0.35347	0.03766	0.068033	0.094424	0.15602	0.92556	0.86369	0.042198	0.92812	0.81265	0.1345	0.88663	0.18841	0.74017	0.029358	0.56523	0.076396	0.036109	0.9355	0.53521	0.93675	0.69931	0.69443
Meth__cg25169784__UGCGL2	0.024749	0.026528	0.039994	0.038976	0.039471	0.24422	0.08753	0.025847	0.030988	0.05286	0.059283	0.01576	0.0699	0.029574	0.028191	0.025728	0.030752	0.050531	0.026184	0.042483	0.061417	0.033847	0.090623	0.038228	0.049628	0.14064	0.04194	0.028363	0.028502	0.042954	0.039479	0.022568	0.067982	0.038715	0.061668	0.039259	0.039962
Meth__cg00893242__SND1	0.47134	0.55119	0.44271	0.20486	0.93601	0.59924	0.64764	0.173	0.79354	0.91343	0.037971	0.1686	0.83361	0.95665	0.61237	0.046504	0.033419	0.056331	0.71877	0.62563	0.77144	0.19773	0.096672	0.82118	0.12307	0.8847	0.48426	0.032127	0.024267	0.37208	0.15645	0.048937	0.080059	0.355	0.076892	0.083493	0.053104
Meth__cg19438514__C20orf102	0.42817	0.025636	0.14814	0.19224	0.1901	0.52035	0.45603	0.6118	0.030986	0.49177	0.88569	0.49954	0.10883	0.20986	0.10978	0.10256	0.61137	0.25153	0.03469	0.53504	0.88301	0.043654	0.81591	0.22685	0.40816	0.82765	0.10526	0.033983	0.70624	0.036767	0.10486	0.040814	0.35758	0.75055	0.080043	0.56976	0.44705
Meth__cg12289045__SYT3	0.46188	0.072847	0.88113	0.36106	0.18164	0.6342	0.23116	0.57426	0.059588	0.37418	0.86256	0.4136	0.46366	0.050651	0.078404	0.65637	0.061992	0.27076	0.093953	0.45695	0.38523	0.72466	0.13437	0.45819	0.10611	0.5128	0.069282	0.10376	0.10266	0.070605	0.076599	0.046462	0.82076	0.14267	0.70625	0.17292	0.16679
Meth__cg17550582__SLC2A10	0.035295	0.56561	0.037308	0.028708	0.02313	0.48185	0.038585	0.55259	0.029256	0.035733	0.041853	0.065764	0.47272	0.036834	0.028898	0.79592	0.080905	0.14917	0.036164	0.026056	0.37519	0.067433	0.67741	0.040432	0.080905	0.053778	0.17487	0.028858	0.044669	0.061795	0.018173	0.022641	0.025441	0.11643	0.03253	0.026035	0.034093
Meth__cg04006554__ENPP5	0.021115	0.014149	0.65336	0.022505	0.019235	0.51187	0.017875	0.01953	0.019041	0.02428	0.017891	0.0098101	0.050765	0.048537	0.023151	0.014756	0.12483	0.042073	0.036621	0.018712	0.026975	0.019964	0.060823	0.024946	0.021062	0.51499	0.030195	0.012607	0.01313	0.024196	0.017856	0.013854	0.012817	0.035514	0.019541	0.027187	0.025169
Meth__cg03003060__GPM6B	0.5868	0.018838	0.95457	0.33864	0.038738	0.91046	0.2267	0.045776	0.077176	0.12991	0.043402	0.027289	0.074641	0.2546	0.13116	0.025137	0.041372	0.36786	0.028434	0.080886	0.0421	0.10849	0.90994	0.49564	0.051961	0.49176	0.16062	0.026645	0.019885	0.076403	0.036059	0.029793	0.47545	0.048136	0.02584	0.18823	0.02367
Meth__cg22176895__PROX1	0.23675	0.044831	0.045768	0.067417	0.17701	0.1415	0.35456	0.21944	0.31933	0.070297	0.36309	0.069574	0.090238	0.12173	0.306	0.049042	0.053297	0.29066	0.048237	0.6371	0.58544	0.051348	0.38708	0.05369	0.09373	0.36935	0.12499	0.040209	0.16567	0.045734	0.053547	0.056271	0.60114	0.18737	0.076971	0.29045	0.52935
Meth__cg26792080__SATB2	0.10908	0.14336	0.10586	0.15039	0.071609	0.10386	0.11791	0.10963	0.15893	0.14321	0.092996	0.2027	0.19477	0.11173	0.11536	0.10814	0.13729	0.12623	0.14081	0.067366	0.12405	0.083739	0.12249	0.12353	0.14629	0.11486	0.1587	0.082916	0.11314	0.10177	0.45459	0.10107	0.80763	0.44013	0.11096	0.113	0.13739
Meth__cg03116740__TSPAN4	0.52596	0.054164	0.954	0.35727	0.23486	0.067196	0.1216	0.75145	0.087696	0.79234	0.19238	0.93274	0.48034	0.9293	0.077995	0.29067	0.8141	0.34996	0.083568	0.54717	0.26178	0.5413	0.10642	0.19002	0.34503	0.08901	0.13661	0.053814	0.58429	0.043843	0.11236	0.12275	0.031339	0.12987	0.46743	0.087192	0.07744
Meth__cg05898102__PCDHB10	0.087634	0.019017	0.1307	0.36453	0.036148	0.13926	0.076855	0.42496	0.20254	0.036783	0.0363	0.14586	0.09125	0.14923	0.15148	0.39512	0.034811	0.11395	0.049024	0.038049	0.22219	0.67845	0.067959	0.053056	0.052137	0.13614	0.030311	0.18043	0.29184	0.036606	0.34844	0.02663	0.054175	0.049109	0.052809	0.069337	0.031455
Meth__cg25650110__ZDHHC8	0.074211	0.042671	0.048794	0.042889	0.032662	0.050372	0.42357	0.035295	0.033321	0.053263	0.038782	0.041601	0.085601	0.038469	0.0462	0.044565	0.042955	0.051411	0.032328	0.041953	0.048705	0.053857	0.079365	0.039653	0.07987	0.08099	0.10256	0.040945	0.033944	0.039141	0.042804	0.030235	0.39797	0.080263	0.051302	0.045837	0.044973
Meth__cg03682712__LOXL1	0.03711	0.86147	0.66632	0.96079	0.15588	0.64798	0.45174	0.37769	0.016943	0.42287	0.97455	0.93219	0.96323	0.82444	0.55751	0.92425	0.048716	0.23543	0.017503	0.97393	0.94536	0.83834	0.06389	0.76966	0.015635	0.94502	0.55574	0.73774	0.015294	0.018367	0.017339	0.090509	0.014119	0.21174	0.8518	0.26296	0.73375
Meth__cg07159490__NXPH4	0.045044	0.44995	0.88041	0.19188	0.057085	0.067523	0.10667	0.066819	0.15821	0.31743	0.65332	0.93631	0.75993	0.065084	0.19839	0.79158	0.12756	0.16764	0.033849	0.18253	0.088191	0.46614	0.36484	0.074489	0.050266	0.14423	0.17291	0.16777	0.026195	0.056567	0.050121	0.42545	0.39249	0.038087	0.053626	0.22732	0.23552
Meth__cg07297178__CEACAM7	0.93413	0.07099	0.91915	0.92683	0.92293	0.13652	0.72365	0.65363	0.054803	0.58197	0.32097	0.74181	0.84277	0.089623	0.14373	0.1964	0.71908	0.15699	0.064632	0.66484	0.73871	0.11173	0.15198	0.90437	0.35502	0.63241	0.073829	0.071536	0.060016	0.066201	0.86507	0.26449	0.79838	0.13914	0.93678	0.9244	0.9148
Meth__cg08343834__PMP22	0.08464	0.089417	0.83099	0.38859	0.47021	0.54362	0.12107	0.82086	0.11496	0.15478	0.52836	0.40228	0.72863	0.056031	0.10486	0.72591	0.78516	0.13061	0.097708	0.18857	0.21744	0.74188	0.54875	0.1452	0.147	0.22438	0.095472	0.14707	0.64724	0.33634	0.40287	0.11717	0.25352	0.24518	0.13434	0.12557	0.12641
Meth__cg19421752__SLC6A18	0.27382	0.016742	0.31091	0.56107	0.15219	0.063318	0.16637	0.39659	0.03004	0.033522	0.11488	0.48348	0.26336	0.015534	0.02816	0.093166	0.57447	0.066081	0.029934	0.18047	0.36169	0.26478	0.10736	0.043941	0.031042	0.10925	0.038	0.042168	0.030271	0.024366	0.059478	0.023371	0.048863	0.056188	0.24922	0.068784	0.0607
Meth__cg22991148__C21orf29	0.045399	0.027071	0.8777	0.044419	0.12027	0.42334	0.047781	0.35434	0.060796	0.036676	0.28565	0.65782	0.84747	0.051747	0.049157	0.66623	0.48416	0.078905	0.030234	0.027654	0.053877	0.90206	0.2033	0.21647	0.11994	0.079675	0.063774	0.029261	0.045797	0.031569	0.2473	0.055985	0.88729	0.074194	0.5826	0.1001	0.056929
Meth__cg08570521__TLL1	0.065334	0.43276	0.11112	0.078773	0.047744	0.057044	0.4055	0.51138	0.053152	0.072162	0.20414	0.15722	0.69983	0.064302	0.057475	0.14961	0.065413	0.18087	0.050458	0.085628	0.055817	0.5	0.44875	0.054725	0.094116	0.093429	0.069562	0.049094	0.080481	0.046909	0.81344	0.10494	0.16438	0.16667	0.057146	0.07582	0.055661
Meth__cg13051968__RNF144	0.032428	0.034477	0.023333	0.053532	0.015195	0.027415	0.030277	0.029107	0.024483	0.029002	0.024299	0.018172	0.053676	0.011842	0.018065	0.025052	0.024998	0.050973	0.013759	0.017801	0.023655	0.023646	0.96124	0.024812	0.032827	0.03667	0.065718	0.033891	0.017081	0.64226	0.014694	0.020224	0.018375	0.04198	0.027564	0.024304	0.022903
SNP__GSDML	0.376	1.965	-0.203	1.862	0.242	-0.07	0.096	-0.423	-0.199	-0.411	-0.318	0.43	2.696	1.495	-0.04	0.207	0.424	-0.268	-0.207	-0.434	-0.505	-0.133	0.11	1.523	-0.333	0.769	1.946	-0.191	-0.193	0.052	-0.32	-0.363	-0.144	0.294	2.132	-0.034	0.021
Meth__cg02153528__OBFC2B	0.029414	0.022253	0.037072	0.27399	0.08141	0.11467	0.031089	0.038044	0.077806	0.66272	0.072099	0.34082	0.18068	0.04044	0.058873	0.030377	0.11858	0.055284	0.01904	0.035849	0.046251	0.3358	0.27708	0.13522	0.07248	0.055927	0.032783	0.047599	0.024598	0.026249	0.14881	0.044885	0.018573	0.066737	0.41963	0.040843	0.023071
Meth__cg08045570__FOXF2	0.42578	0.026888	0.94377	0.33586	0.067959	0.97559	0.97743	0.033008	0.041443	0.03616	0.037676	0.29412	0.45561	0.65891	0.27994	0.043761	0.024869	0.055338	0.30309	0.97692	0.97261	0.034551	0.69158	0.93704	0.062325	0.96842	0.057318	0.027716	0.018984	0.079671	0.02674	0.020898	0.97315	0.67746	0.32394	0.85466	0.5854
Meth__cg19404979__ELSPBP1	0.17122	0.10703	0.77877	0.58728	0.36421	0.070276	0.3241	0.71538	0.078505	0.08877	0.21518	0.45792	0.42635	0.094073	0.094776	0.17388	0.11799	0.13021	0.14162	0.2069	0.53816	0.38765	0.22092	0.11258	0.12594	0.24396	0.11771	0.11976	0.17602	0.11736	0.087866	0.086483	0.8025	0.1771	0.58487	0.20867	0.21524
Meth__cg04995095__CD300E	0.4732	0.039026	0.459	0.30717	0.17958	0.05495	0.058415	0.038097	0.054269	0.032194	0.065748	0.43905	0.11091	0.047783	0.0656	0.24289	0.039671	0.073872	0.024166	0.056441	0.14597	0.14221	0.064928	0.048732	0.080557	0.056584	0.053635	0.026602	0.074297	0.046007	0.41388	0.039874	0.37463	0.088768	0.35877	0.13814	0.17883
Meth__cg25523185__CTPS2	0.44229	0.20033	0.055125	0.058721	0.068946	0.059334	0.067711	0.043732	0.058481	0.28045	0.055859	0.054577	0.32647	0.13671	0.076041	0.063922	0.05877	0.22321	0.045554	0.056075	0.059039	0.30916	0.098596	0.062711	0.12489	0.42042	0.24709	0.04731	0.057467	0.050292	0.056023	0.063352	0.046138	0.12805	0.059166	0.064081	0.062945
Meth__cg04915182__RASGEF1C	0.10526	0.11001	0.09036	0.10625	0.070717	0.10016	0.10626	0.10282	0.073338	0.080964	0.068557	0.072418	0.31767	0.10633	0.072627	0.072721	0.10223	0.082921	0.37596	0.089229	0.081254	0.092239	0.63034	0.086743	0.10148	0.089253	0.083854	0.20637	0.40047	0.10326	0.049469	0.097107	0.06866	0.12788	0.078187	0.083182	0.081568
Meth__cg01351032__CIITA	0.23036	0.035263	0.65349	0.88831	0.83047	0.19094	0.66493	0.44094	0.097579	0.8078	0.71716	0.50665	0.76741	0.06288	0.10176	0.43738	0.2345	0.1102	0.029429	0.42772	0.69627	0.85056	0.13443	0.6677	0.062677	0.21416	0.088222	0.035311	0.038196	0.047863	0.88051	0.17626	0.78325	0.46102	0.86145	0.4898	0.56267
Meth__cg05508558__CR2	0.056057	0.047035	0.13412	0.41425	0.10619	0.15455	0.19303	0.56419	0.12843	0.22008	0.13928	0.27273	0.64131	0.047017	0.11012	0.42987	0.19946	0.10586	0.051002	0.085644	0.083333	0.099276	0.25489	0.11374	0.057042	0.098428	0.053953	0.19841	0.17483	0.0797	0.53681	0.057602	0.27892	0.078403	0.1375	0.1526	0.12794
Meth__cg19130550__OLFML2B	0.24758	0.043855	0.37675	0.28863	0.12507	0.069825	0.076973	0.096812	0.047297	0.10522	0.66019	0.12277	0.22923	0.077552	0.066593	0.17956	0.052978	0.17822	0.067211	0.1461	0.08659	0.05897	0.11719	0.091845	0.1151	0.25711	0.13751	0.048606	0.07442	0.073264	0.15232	0.059399	0.62751	0.14286	0.30766	0.34173	0.13563
Meth__cg05724065__PHKG1	0.020622	0.026511	0.034904	0.42662	0.17173	0.02882	0.023	0.65511	0.022667	0.029374	0.031873	0.31323	0.11256	0.015784	0.033519	0.070799	0.028997	0.053038	0.016667	0.34072	0.43259	0.033319	0.15066	0.1711	0.39287	0.082454	0.046785	0.034386	0.62099	0.085268	0.90182	0.025862	0.048328	0.26257	0.4637	0.032396	0.13811
Meth__cg11840540__FXYD5	0.034812	0.13559	0.040963	0.51209	0.071359	0.038516	0.45188	0.12149	0.026753	0.036905	0.060367	0.059865	0.50581	0.021167	0.16599	0.67353	0.031371	0.068662	0.040468	0.38025	0.34972	0.87298	0.04186	0.052617	0.057088	0.086657	0.13015	0.035489	0.050756	0.21264	0.90752	0.030638	0.93651	0.076318	0.64269	0.046226	0.056393
Meth__cg22100821__SCRT2	0.38328	0.15567	0.44538	0.38015	0.063457	0.44778	0.74742	0.59389	0.11072	0.84827	0.09131	0.77864	0.52195	0.32799	0.08485	0.49447	0.27299	0.037945	0.029044	0.81772	0.085141	0.28151	0.81877	0.16821	0.027237	0.93875	0.10887	0.031444	0.036178	0.074398	0.049232	0.040425	0.83559	0.014746	0.054076	0.047812	0.48422
Meth__cg02400248__CDKN2B	0.019449	0.01146	0.4962	0.022334	0.011184	0.012474	0.016633	0.011013	0.0090408	0.011547	0.011592	0.0081735	0.031272	0.015053	0.012974	0.010626	0.41568	0.014189	0.0084045	0.026125	0.02294	0.014947	0.51327	0.020521	0.031721	0.030163	0.029416	0.41629	0.10312	0.01576	0.012133	0.012851	0.011314	0.11389	0.018441	0.014866	0.016543
Meth__cg05879334__ACAT2	0.02114	0.019475	0.033542	0.031157	0.018188	0.018307	0.034961	0.038803	0.01981	0.036594	0.028059	0.027885	0.06597	0.019397	0.32025	0.026606	0.017173	0.055615	0.021814	0.022566	0.031549	0.02607	0.037615	0.26906	0.03849	0.52768	0.083118	0.017608	0.019723	0.016285	0.97533	0.97649	0.02062	0.054051	0.026414	0.027012	0.021986
Meth__cg02583151__SIX1	0.60591	0.082594	0.10257	0.071161	0.074756	0.069215	0.57347	0.090384	0.071556	0.073474	0.062753	0.047101	0.12648	0.062215	0.066719	0.068041	0.070348	0.10598	0.059013	0.66179	0.58103	0.069289	0.074162	0.072443	0.40809	0.11319	0.10839	0.070275	0.076424	0.060622	0.063249	0.071009	0.064252	0.56042	0.065309	0.069648	0.072732
Meth__cg17380128__DDX17	0.043482	0.044762	0.10217	0.050315	0.33185	0.14937	0.25447	0.041142	0.038125	0.054474	0.047335	0.044996	0.083815	0.57859	0.045765	0.045624	0.037834	0.069558	0.033973	0.037953	0.045979	0.0425	0.24489	0.054851	0.085416	0.066293	0.05524	0.034315	0.048287	0.036322	0.039822	0.031714	0.050373	0.094838	0.050815	0.049514	0.073387
Meth__cg13631259__NUDT8	0.095112	0.11103	0.14713	0.50161	0.34255	0.11607	0.14408	0.067273	0.14318	0.10143	0.10339	0.20845	0.21991	0.10175	0.12548	0.13162	0.10968	0.16074	0.096695	0.094229	0.13804	0.29535	0.099208	0.0993	0.12599	0.19382	0.13232	0.067578	0.10078	0.071934	0.088439	0.13617	0.084181	0.14561	0.60467	0.13065	0.11973
