Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB157	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg13230584__GSTK1	0.052043	0.041508	0.050259	0.040973	0.033092	0.4368	0.047307	0.040381	0.036709	0.050709	0.0429	0.075725	0.076675	0.031833	0.047107	0.033066	0.057116	0.093831	0.046041	0.035212	0.050861	0.05335	0.069823	0.055609	0.11058	0.094859	0.053603	0.051194	0.054052	0.061982	0.048531	0.044433	0.050513	0.091604	0.052403	0.045791	0.064174
Meth__cg01125463__PEX6	0.043703	0.052371	0.42529	0.10252	0.36419	0.26509	0.084644	0.039857	0.076814	0.064592	0.13233	0.37773	0.48548	0.4176	0.076669	0.16993	0.061911	0.096372	0.24681	0.69634	0.57856	0.13884	0.12615	0.34223	0.066422	0.058529	0.1696	0.046288	0.049519	0.038075	0.18697	0.045035	0.052268	0.10577	0.13488	0.048368	0.037725
Meth__cg10503234__FSTL3	0.49831	0.056063	0.053354	0.12219	0.047336	0.060171	0.36449	0.1405	0.11751	0.066986	0.29463	0.11064	0.21231	0.094075	0.17798	0.64085	0.038553	0.11079	0.21716	0.23655	0.059518	0.033763	0.090671	0.37375	0.51244	0.62921	0.1769	0.080027	0.031195	0.041754	0.23906	0.061147	0.40794	0.062108	0.058838	0.072348	0.043844
Meth__cg21197871__C8orf38	0.090808	0.15083	0.18856	0.094713	0.054267	0.60269	0.061369	0.11781	0.097177	0.080866	0.16243	0.07193	0.11607	0.03639	0.081861	0.1245	0.14365	0.12935	0.087054	0.068808	0.09556	0.10077	0.76784	0.11296	0.21208	0.13437	0.26165	0.097418	0.08445	0.16396	0.11271	0.026438	0.15993	0.10296	0.060493	0.057219	0.098737
Meth__cg23127998__FLRT3	0.079739	0.092487	0.11202	0.20392	0.072741	0.090477	0.11037	0.87156	0.63779	0.13362	0.24182	0.31188	0.16497	0.07622	0.54869	0.15992	0.055315	0.16969	0.08278	0.097461	0.070376	0.12093	0.50643	0.1303	0.13986	0.13238	0.15482	0.11679	0.37536	0.13114	0.15232	0.055168	0.13945	0.15687	0.10389	0.12072	0.22705
Meth__cg20632573__SLC6A5	0.023414	0.018858	0.026555	0.32773	0.023957	0.093084	0.040033	0.1384	0.026362	0.04042	0.90777	0.44652	0.11321	0.025002	0.028375	0.062084	0.023897	0.067528	0.018478	0.01751	0.020222	0.055271	0.063364	0.026063	0.026086	0.29525	0.033363	0.029916	0.029574	0.030157	0.020794	0.021479	0.044962	0.01628	0.41264	0.024328	0.020181
Meth__cg17234150__CACNG3	0.16959	0.10713	0.66912	0.19813	0.090343	0.31532	0.19498	0.76111	0.089588	0.10602	0.56255	0.71595	0.28325	0.11415	0.10083	0.082854	0.13366	0.12369	0.11087	0.056154	0.12334	0.19748	0.39609	0.12104	0.1631	0.58149	0.12064	0.094476	0.10705	0.11325	0.10175	0.060694	0.34628	0.13765	0.19723	0.088125	0.16247
Meth__cg10894102__CLIC4	0.11286	0.059014	0.078343	0.075717	0.064654	0.041588	0.052587	0.39332	0.077289	0.066533	0.077414	0.049661	0.068091	0.055319	0.087054	0.1059	0.086009	0.089392	0.050486	0.06338	0.07874	0.085993	0.12036	0.066268	0.098665	0.1342	0.078883	0.037871	0.039844	0.044118	0.059418	0.023051	0.068329	0.11868	0.097999	0.057361	0.050245
Meth__cg00554682__C2orf10	0.067629	0.064646	0.51368	0.06194	0.055556	0.054582	0.064292	0.65066	0.049824	0.056993	0.069886	0.12428	0.11051	0.04629	0.064739	0.052607	0.052741	0.10157	0.048197	0.046739	0.062667	0.056254	0.40048	0.061795	0.058946	0.60219	0.072454	0.052578	0.067546	0.051475	0.04831	0.049174	0.43263	0.10612	0.061256	0.060789	0.059298
Meth__cg16639185__LGTN	0.96718	0.17534	0.066687	0.73242	0.057299	0.96178	0.11149	0.1007	0.53636	0.038246	0.05465	0.26464	0.61572	0.027669	0.4757	0.29466	0.21351	0.14783	0.026222	0.33059	0.23139	0.034015	0.88497	0.24096	0.07677	0.7949	0.042003	0.037934	0.21197	0.043179	0.62284	0.23542	0.1685	0.13827	0.035448	0.05591	0.10845
Meth__cg00995327__CHST2	0.67175	0.04784	0.84857	0.75502	0.49822	0.046874	0.9651	0.086184	0.057507	0.93258	0.10316	0.03836	0.75204	0.97026	0.4142	0.054506	0.055154	0.082666	0.046193	0.97083	0.95221	0.051815	0.47195	0.95258	0.57525	0.91096	0.092729	0.057507	0.5015	0.056366	0.96329	0.070247	0.8264	0.91942	0.50221	0.77903	0.8426
Meth__cg19491035__MANSC1	0.049896	0.071313	0.081784	0.098737	0.062017	0.77873	0.054388	0.041222	0.6619	0.1051	0.12321	0.048734	0.26908	0.034994	0.61721	0.057332	0.17452	0.10211	0.87587	0.057466	0.056411	0.37682	0.29425	0.039472	0.091332	0.095246	0.05673	0.40391	0.59553	0.65459	0.035741	0.031492	0.058756	0.10958	0.066842	0.055849	0.069679
Meth__cg04738091__PTEN	0.016553	0.018751	0.022413	0.017735	0.015988	0.97512	0.012225	0.011263	0.90408	0.017079	0.017287	0.54545	0.020433	0.010132	0.72485	0.48819	0.013617	0.051279	0.013082	0.010945	0.015354	0.016727	0.030881	0.020321	0.068092	0.041879	0.049313	0.019422	0.015519	0.016991	0.038639	0.014116	0.011529	0.029468	0.01981	0.020907	0.013365
Meth__cg03634997__GAS8	0.08815	0.038336	0.036308	0.043284	0.028418	0.028398	0.037967	0.027177	0.045829	0.046971	0.053912	0.046277	0.053519	0.028	0.034528	0.037875	0.035404	0.036072	0.022448	0.034854	0.036903	0.090816	0.091564	0.026456	0.054462	0.097731	0.087788	0.62939	0.029843	0.035448	0.047866	0.027815	0.030522	0.062192	0.050982	0.042775	0.053022
Meth__cg10716163__MUM1	0.068333	0.047522	0.13808	0.09079	0.063257	0.23348	0.045037	0.10899	0.053212	0.049364	0.060888	0.4375	0.060614	0.032361	0.048345	0.13323	0.031226	0.1726	0.033756	0.053745	0.075322	0.13847	0.26352	0.099376	0.070392	0.07671	0.094552	0.037355	0.053891	0.23023	0.10182	0.04613	0.039022	0.16044	0.1157	0.063479	0.057633
Meth__cg10488476__ITGA3	0.053344	0.056863	0.086653	0.081078	0.033411	0.030552	0.054479	0.073514	0.048158	0.035012	0.65491	0.025941	0.051394	0.020376	0.040133	0.037411	0.036754	0.09571	0.019624	0.02949	0.068031	0.043534	0.075352	0.053343	0.055783	0.11986	0.045042	0.034409	0.038963	0.042951	0.031218	0.028946	0.027608	0.098049	0.043829	0.033792	0.035222
Meth__cg03773789__GLI4	0.047175	0.1268	0.037782	0.07998	0.03024	0.093429	0.05518	0.95072	0.055312	0.054418	0.045709	0.39501	0.13653	0.022428	0.042707	0.11725	0.04112	0.050319	0.026402	0.062032	0.039933	0.16666	0.063796	0.071883	0.065343	0.097955	0.051528	0.073171	0.046934	0.092534	0.77808	0.027138	0.42018	0.09739	0.032756	0.055317	0.10032
Meth__cg03549127__GCA	0.10905	0.063899	0.09792	0.10018	0.10118	0.75505	0.11784	0.29885	0.10658	0.082001	0.63793	0.13311	0.091641	0.071341	0.13717	0.11522	0.056771	0.16108	0.10489	0.058226	0.10017	0.082023	0.13003	0.10425	0.10682	0.13865	0.081766	0.090182	0.30441	0.11147	0.144	0.058865	0.077214	0.12718	0.11079	0.088728	0.075588
Meth__cg22862656__SCGB2A2	0.055845	0.047079	0.21466	0.24138	0.22013	0.70361	0.095397	0.84339	0.37538	0.36142	0.87111	0.17338	0.22479	0.069192	0.32953	0.46196	0.671	0.090973	0.84613	0.13823	0.13718	0.91532	0.82923	0.129	0.082081	0.16283	0.054846	0.59018	0.30056	0.88767	0.45253	0.043506	0.146	0.12228	0.18009	0.076393	0.074453
Meth__cg17639046__HS3ST3B1	0.062075	0.053671	0.19465	0.063922	0.047387	0.56859	0.06445	0.6699	0.051716	0.067864	0.23336	0.20667	0.11081	0.049411	0.061366	0.10126	0.10908	0.40616	0.060726	0.050236	0.073668	0.075233	0.79662	0.1184	0.53573	0.87496	0.089071	0.19884	0.11072	0.051497	0.063066	0.0543	0.21767	0.04127	0.06183	0.057832	0.052649
Meth__cg17491456__DAB2	0.090665	0.08784	0.049057	0.19219	0.25422	0.061861	0.114	0.09166	0.4112	0.076271	0.18511	0.24226	0.20031	0.082144	0.30078	0.19455	0.091812	0.094207	0.061603	0.087447	0.17458	0.044817	0.15602	0.14072	0.1932	0.30023	0.11387	0.13857	0.18297	0.086167	0.20476	0.078513	0.14714	0.14652	0.16527	0.16415	0.33383
Meth__cg22136753__CSRP2BP	0.064948	0.16367	0.07244	0.065169	0.05074	0.85064	0.057402	0.13655	0.048869	0.063526	0.054964	0.073171	0.48746	0.050566	0.053618	0.2502	0.23228	0.11372	0.0396	0.059929	0.061021	0.29748	0.78357	0.10287	0.090592	0.083261	0.10363	0.052823	0.46246	0.37905	0.38374	0.044148	0.13478	0.032714	0.065922	0.08038	0.3179
Meth__cg23886551__TMEM121	0.032434	0.12241	0.78879	0.53102	0.19857	0.97086	0.05927	0.51099	0.44764	0.11176	0.040681	0.31296	0.72068	0.023644	0.41038	0.066373	0.076952	0.28899	0.04873	0.47608	0.18176	0.39094	0.91481	0.058185	0.065383	0.17176	0.19794	0.033383	0.043951	0.75694	0.40136	0.045702	0.085624	0.12741	0.039594	0.030503	0.051576
Meth__cg20263942__GOLPH2	0.17298	0.82379	0.18843	0.91158	0.96369	0.05548	0.91388	0.92801	0.098964	0.94152	0.093004	0.24312	0.57451	0.48656	0.14754	0.49864	0.053325	0.13725	0.14807	0.94318	0.82786	0.24898	0.11799	0.52055	0.19375	0.88356	0.85451	0.07463	0.055348	0.19986	0.62526	0.12041	0.63096	0.2149	0.12709	0.67723	0.91808
Meth__cg17272491__GOLGA3	0.046046	0.044157	0.35611	0.048372	0.036037	0.24119	0.045919	0.072975	0.038726	0.037808	0.03749	0.062243	0.12204	0.029584	0.047887	0.043992	0.058011	0.07613	0.026033	0.033494	0.040271	0.043743	0.096435	0.048096	0.076754	0.071243	0.060622	0.034355	0.034492	0.050994	0.038382	0.030471	0.034024	0.080704	0.042291	0.044398	0.063747
Meth__cg24085207__FLJ32065	0.037443	0.019615	0.056145	0.089346	0.035529	0.45836	0.040036	0.028684	0.26226	0.040406	0.037523	0.15214	0.14323	0.050209	0.1822	0.81289	0.081332	0.10212	0.031503	0.019926	0.025691	0.044022	0.058004	0.027901	0.067996	0.054471	0.058713	0.055118	0.029847	0.07792	0.23842	0.027184	0.036967	0.091033	0.038251	0.038544	0.028508
Meth__cg00466249__MGC15523	0.092023	0.065303	0.2403	0.071753	0.15167	0.76543	0.1075	0.35207	0.37706	0.20109	0.10238	0.63695	0.43023	0.050742	0.32491	0.36145	0.24243	0.083399	0.89086	0.044207	0.068353	0.77008	0.25636	0.06278	0.14313	0.10094	0.12175	0.32064	0.047963	0.23162	0.53284	0.095648	0.53721	0.19014	0.32812	0.086398	0.070755
Meth__cg19282714__PADI2	0.036268	0.034236	0.041509	0.036846	0.029269	0.53278	0.034192	0.026023	0.031094	0.043401	0.93971	0.024015	0.076939	0.022243	0.037422	0.03922	0.19361	0.072585	0.032299	0.029928	0.039278	0.63815	0.50691	0.044423	0.058041	0.10107	0.056917	0.037873	0.023819	0.23553	0.038279	0.033351	0.029424	0.077267	0.040268	0.032652	0.043961
Meth__cg04384208__FCGR3A	0.27601	0.036336	0.13508	0.42684	0.59134	0.067887	0.12286	0.82673	0.42987	0.10369	0.56283	0.61132	0.40708	0.018803	0.30864	0.30093	0.61151	0.10917	0.028824	0.1094	0.15634	0.07839	0.11288	0.12275	0.041477	0.071902	0.082844	0.17264	0.049561	0.046888	0.16552	0.044741	0.057503	0.10079	0.42296	0.30001	0.31545
Meth__cg16678925__OR1A2	0.35912	0.059737	0.0841	0.26526	0.092102	0.049199	0.14652	0.20863	0.056637	0.077075	0.25049	0.2	0.18696	0.077347	0.048211	0.4041	0.50873	0.16539	0.047113	0.078709	0.14242	0.049996	0.083909	0.061542	0.10192	0.16904	0.068466	0.07235	0.050005	0.10266	0.69761	0.055054	0.28671	0.10727	0.16314	0.11151	0.17753
Meth__cg17027046__ITPA	0.13265	0.13604	0.14694	0.13155	0.09837	0.099947	0.15497	0.11298	0.10451	0.38693	0.11572	0.075461	0.15534	0.10328	0.10824	0.15823	0.10651	0.19297	0.18887	0.16271	0.17405	0.13289	0.14937	0.17021	0.11414	0.25484	0.16724	0.10974	0.13318	0.15647	0.13469	0.10581	0.131	0.16249	0.18342	0.20188	0.1652
Meth__cg21688264__SNAP91	0.033559	0.039291	0.50529	0.036969	0.038297	0.030115	0.94749	0.96084	0.032683	0.051732	0.086014	0.039286	0.78374	0.94969	0.29757	0.032253	0.057619	0.1008	0.057335	0.087991	0.04271	0.04142	0.64237	0.48976	0.14978	0.88673	0.066098	0.038972	0.026523	0.089027	0.44778	0.056055	0.6887	0.051154	0.78888	0.59332	0.73141
Meth__cg07864632__TRIP12	0.048921	0.40984	0.069061	0.079124	0.089538	0.046805	0.63421	0.068828	0.05293	0.75428	0.048793	0.094144	0.15128	0.42627	0.077959	0.053146	0.037898	0.088566	0.034536	0.27101	0.082685	0.32091	0.38403	0.14376	0.068167	0.10781	0.52663	0.043776	0.038172	0.096879	0.67073	0.098928	0.14466	0.099951	0.10778	0.13061	0.20679
Meth__cg01079126__MTMR1	0.37433	0.045054	0.97116	0.031724	0.75897	0.017716	0.036807	0.23865	0.49912	0.43073	0.020335	0.052453	0.82783	0.11616	0.39764	0.79267	0.28584	0.0414	0.028956	0.02042	0.021164	0.51763	0.045549	0.021668	0.3555	0.16187	0.051466	0.40436	0.01818	0.55205	0.020663	0.022506	0.083933	0.068683	0.57096	0.27441	0.0267
Meth__cg22579849__DCTN3	0.026572	0.021956	0.030208	0.027004	0.016708	0.027005	0.02082	0.21079	0.041495	0.022205	0.69364	0.053459	0.045794	0.019348	0.02717	0.020658	0.024843	0.037539	0.016769	0.025817	0.020456	0.025747	0.098224	0.027556	0.030522	0.053622	0.027328	0.02113	0.023228	0.021	0.02634	0.023202	0.030838	0.041473	0.029274	0.02583	0.019753
Meth__cg15153383__KATNB1	0.069835	0.048573	0.046431	0.065011	0.088508	0.10705	0.059772	0.051001	0.3324	0.073518	0.060336	0.33422	0.38453	0.12589	0.26652	0.081982	0.056399	0.073918	0.064362	0.049461	0.07231	0.25384	0.12775	0.045171	0.078779	0.071	0.078655	0.043678	0.070843	0.081121	0.072936	0.068312	0.82035	0.37505	0.85631	0.066059	0.073622
Meth__cg19935424__MXRA7	0.034447	0.67842	0.91175	0.52425	0.38351	0.034599	0.32718	0.077287	0.037654	0.034167	0.044617	0.12481	0.70357	0.093179	0.072206	0.038719	0.032396	0.047776	0.041192	0.63075	0.58701	0.023585	0.056026	0.60286	0.065054	0.25887	0.66159	0.02874	0.033449	0.025459	0.66568	0.19903	0.55291	0.21357	0.3251	0.41945	0.36943
Meth__cg02131399__LRP1	0.031678	0.033451	0.044336	0.050318	0.03647	0.092076	0.047951	0.27619	0.029531	0.04739	0.041897	0.057896	0.25622	0.023085	0.041204	0.047714	0.067364	0.055221	0.036021	0.029969	0.038781	0.13514	0.073629	0.034442	0.064463	0.12143	0.067229	0.032376	0.031543	0.036939	0.075099	0.032315	0.083423	0.061597	0.041885	0.043013	0.033584
Meth__cg06350796__CXorf41	0.41504	0.060745	0.28505	0.56677	0.19445	0.87894	0.089041	0.42747	0.2262	0.27958	0.89186	0.21922	0.83882	0.86986	0.16069	0.17859	0.27536	0.19729	0.082434	0.069664	0.062753	0.17616	0.13628	0.12613	0.12654	0.28358	0.11192	0.13734	0.85256	0.1144	0.37469	0.068477	0.31904	0.58218	0.79613	0.26221	0.43725
Meth__cg24435562__PCDHB13	0.31852	0.043217	0.80911	0.8031	0.051562	0.76768	0.055432	0.87127	0.88342	0.051206	0.4714	0.43991	0.25409	0.55038	0.52514	0.53574	0.19844	0.25784	0.058379	0.038425	0.25497	0.75624	0.16603	0.18163	0.095828	0.54071	0.089725	0.055333	0.82189	0.064824	0.54078	0.048841	0.20718	0.0926	0.34867	0.19056	0.17755
Meth__cg03519303__CCRN4L	0.044956	0.041681	0.075729	0.040913	0.017465	0.030816	0.038743	0.053065	0.031452	0.029903	0.041568	0.029209	0.073996	0.017886	0.036823	0.030817	0.03998	0.09368	0.022715	0.025128	0.060733	0.43543	0.073603	0.04061	0.055103	0.076411	0.05264	0.025377	0.031094	0.030422	0.024975	0.030278	0.026853	0.054539	0.03266	0.03109	0.038739
Meth__cg10917602__HSD3B7	0.040123	0.02716	0.045585	0.033577	0.033668	0.20863	0.036675	0.02489	0.032806	0.047785	0.57088	0.4705	0.08041	0.030665	0.039537	0.031081	0.53144	0.061189	0.46819	0.032272	0.039978	0.76073	0.28072	0.033089	0.051509	0.063392	0.080223	0.06939	0.80735	0.74138	0.086218	0.1858	0.033582	0.071201	0.85141	0.028323	0.038991
Meth__cg11011938__SEMA5A	0.47552	0.039829	0.049576	0.044464	0.037753	0.79315	0.047177	0.9199	0.22395	0.043145	0.86468	0.69113	0.83829	0.037116	0.23286	0.049153	0.52086	0.20932	0.024274	0.42871	0.079254	0.24495	0.80352	0.072596	0.14678	0.8171	0.07292	0.84864	0.064089	0.035805	0.033962	0.047917	0.88347	0.35903	0.0624	0.15375	0.050544
Meth__cg27212359__FRAT2	0.026836	0.022874	0.10275	0.025622	0.019709	0.022783	0.030413	0.039247	0.02187	0.027421	0.027506	0.10353	0.055034	0.018165	0.023291	0.032687	0.024304	0.029431	0.014721	0.018231	0.029542	0.041985	0.028628	0.026476	0.062858	0.04906	0.029293	0.025051	0.019276	0.024428	0.019346	0.017497	0.03113	0.10476	0.028199	0.026221	0.032763
Meth__cg18695429__CSTF2	0.12291	0.028781	0.051791	0.048856	0.19116	0.032297	0.054494	0.22845	0.32117	0.079729	0.043858	0.033042	0.059282	0.035974	0.29736	0.055313	0.31616	0.10743	0.038743	0.036165	0.035125	0.039826	0.076797	0.05279	0.15274	0.31633	0.061505	0.042761	0.043199	0.43597	0.053575	0.029515	0.34103	0.081276	0.43821	0.047215	0.046269
Meth__cg10839521__FLJ32786	0.055172	0.046084	0.083154	0.17024	0.034845	0.07914	0.10025	0.67953	0.042878	0.054115	0.16402	0.26699	0.12914	0.041868	0.041427	0.046546	0.044874	0.10265	0.041274	0.057993	0.091117	0.045955	0.14945	0.056286	0.08539	0.46908	0.06444	0.058051	0.047889	0.084104	0.22492	0.058588	0.10804	0.078222	0.3592	0.049773	0.055385
Meth__cg18307604__LAMP2	0.54886	0.042016	0.082289	0.088422	0.16834	0.041102	0.055445	0.57793	0.073043	0.054495	0.075185	0.035273	0.10408	0.043387	0.14598	0.37262	0.55853	0.17709	0.047469	0.034277	0.056627	0.067678	0.087705	0.062121	0.16653	0.32981	0.092174	0.52051	0.039288	0.48765	0.052999	0.049958	0.24785	0.10334	0.56911	0.34837	0.056873
Meth__cg22991148__C21orf29	0.045399	0.027071	0.8777	0.044419	0.12027	0.42334	0.047781	0.35434	0.060796	0.036676	0.28565	0.65782	0.84747	0.051747	0.049157	0.66623	0.48416	0.078905	0.030234	0.027654	0.053877	0.90206	0.2033	0.21647	0.11994	0.079675	0.063774	0.029261	0.045797	0.031569	0.2473	0.055985	0.88729	0.074194	0.5826	0.1001	0.056929
Meth__cg10951619__FAM5C	0.26611	0.056186	0.20346	0.10926	0.068854	0.83588	0.1214	0.36509	0.085425	0.19165	0.32089	0.20645	0.47664	0.064942	0.099781	0.56795	0.09	0.24176	0.17204	0.24914	0.19525	0.16094	0.59223	0.14799	0.33596	0.36968	0.1029	0.14526	0.31904	0.24864	0.71609	0.076741	0.6712	0.13338	0.063958	0.089048	0.11531
Meth__cg04402875__RET	0.052179	0.053728	0.16618	0.068359	0.036836	0.6623	0.044056	0.23264	0.10544	0.041667	0.046739	0.035785	0.51306	0.037785	0.043038	0.041128	0.046092	0.083253	0.028	0.034929	0.054758	0.037022	0.88035	0.063895	0.059654	0.054995	0.067202	0.042701	0.11571	0.055698	0.041262	0.038026	0.032864	0.14683	0.047328	0.039883	0.034651
Meth__cg01731685__IL17R	0.37647	0.45195	0.82848	0.61803	0.32924	0.090887	0.64904	0.32563	0.040625	0.38848	0.09744	0.52015	0.49005	0.62559	0.10443	0.074706	0.040661	0.10766	0.018433	0.63692	0.40935	0.088502	0.14194	0.572	0.26916	0.2893	0.40455	0.032373	0.04102	0.056704	0.41133	0.24109	0.19279	0.1343	0.15419	0.19033	0.25008
Meth__cg21550442__FLJ36445	0.11427	0.08404	0.069588	0.084946	0.10408	0.92644	0.10117	0.89144	0.47491	0.063995	0.11029	0.80191	0.16644	0.029705	0.45181	0.16906	0.89634	0.10795	0.80866	0.057298	0.10033	0.94977	0.73665	0.072196	0.15833	0.10155	0.11052	0.87527	0.064078	0.87784	0.1112	0.053738	0.07996	0.18507	0.089698	0.076898	0.064845
Meth__cg06630567__AMBP	0.060551	0.045937	0.95165	0.62034	0.12004	0.91838	0.046955	0.96103	0.55236	0.91101	0.73781	0.9312	0.89558	0.045827	0.45718	0.74209	0.77212	0.095961	0.09228	0.95057	0.94774	0.72632	0.84774	0.042518	0.58833	0.37785	0.14407	0.80315	0.5388	0.067775	0.8787	0.042245	0.086604	0.4545	0.058747	0.48146	0.079583
Meth__cg08214328__CTPS2	0.46612	0.041633	0.092273	0.037228	0.041871	0.035428	0.068618	0.51525	0.076444	0.1357	0.056571	0.10613	0.17304	0.063678	0.074701	0.039938	0.06115	0.078631	0.031376	0.04029	0.05234	0.1351	0.1353	0.033449	0.073403	0.30277	0.11758	0.036464	0.084377	0.035046	0.042361	0.063855	0.046732	0.11455	0.041569	0.039858	0.053733
Meth__cg02043070__ADSSL1	0.040167	0.033712	0.056413	0.043295	0.034308	0.43379	0.037484	0.040785	0.03289	0.038679	0.040626	0.039496	0.063234	0.028133	0.032329	0.59056	0.026436	0.096643	0.033912	0.023838	0.04466	0.046276	0.064658	0.039858	0.050923	0.049928	0.055824	0.034386	0.033118	0.050497	0.03448	0.0344	0.024236	0.068751	0.03757	0.033264	0.02995
Meth__cg12991365__CHDH	0.076562	0.15675	0.56629	0.10798	0.21344	0.8262	0.072421	0.057978	0.22678	0.067687	0.11549	0.41134	0.80163	0.047107	0.20974	0.52277	0.081135	0.2131	0.12368	0.10982	0.16549	0.81303	0.64773	0.070088	0.060458	0.073546	0.19989	0.071846	0.078347	0.089642	0.3598	0.063894	0.86297	0.16658	0.11028	0.09832	0.076314
Meth__cg13809962__ZNF6	0.32828	0.0486	0.18416	0.078022	0.062448	0.8709	0.054333	0.30105	0.3317	0.092692	0.043016	0.078509	0.37912	0.57805	0.27489	0.30801	0.43294	0.21203	0.038875	0.034724	0.061822	0.044777	0.81548	0.046317	0.14959	0.23954	0.053357	0.032668	0.035011	0.1049	0.15195	0.033611	0.46767	0.08458	0.15201	0.049223	0.046912
Meth__cg23287547__MYO5A	0.051966	0.094028	0.05802	0.44907	0.30091	0.03456	0.38716	0.05432	0.051921	0.066797	0.052166	0.27888	0.19912	0.19708	0.067834	0.046784	0.057179	0.10059	0.055425	0.43586	0.095746	0.057017	0.046869	0.15754	0.085841	0.91906	0.062951	0.05205	0.044198	0.047212	0.70927	0.20511	0.11533	0.11702	0.057351	0.70972	0.88453
Meth__cg05508067__PNPLA4	0.50297	0.036677	0.091111	0.046538	0.048053	0.46073	0.071487	0.11661	0.084683	0.04997	0.9127	0.048091	0.15972	0.04456	0.084005	0.13915	0.086135	0.37919	0.058653	0.14572	0.1223	0.095968	0.15468	0.049689	0.11454	0.094951	0.10283	0.14946	0.082012	0.09846	0.055071	0.066887	0.13387	0.17536	0.049638	0.04279	0.047563
Meth__cg21215336__LRRC8E	0.02064	0.023121	0.025267	0.022375	0.029599	0.015966	0.020701	0.011308	0.37015	0.028653	0.015012	0.0093306	0.022297	0.014792	0.35587	0.21991	0.019605	0.06011	0.011753	0.019746	0.028889	0.38018	0.046138	0.019801	0.035292	0.52968	0.038899	0.01708	0.01303	0.01423	0.020504	0.020569	0.52957	0.056089	0.021594	0.018325	0.019345
Meth__cg24517609__SSR3	0.065442	0.060688	0.068914	0.069171	0.048386	0.047853	0.06308	0.73905	0.060701	0.051865	0.065876	0.069156	0.084006	0.038566	0.055172	0.052143	0.055687	0.11548	0.042181	0.042618	0.080251	0.061561	0.11585	0.063394	0.068676	0.093121	0.073596	0.060873	0.067411	0.042865	0.034455	0.051332	0.049648	0.10727	0.0552	0.045213	0.0575
Meth__cg17547792__GPR30	0.045051	0.032717	0.055344	0.037085	0.031002	0.72119	0.041196	0.030741	0.030149	0.043717	0.96922	0.064465	0.45749	0.025876	0.036034	0.037596	0.044039	0.12933	0.027845	0.034516	0.2349	0.8113	0.11047	0.036106	0.069732	0.14496	0.074107	0.040568	0.032198	0.02711	0.82862	0.027962	0.49255	0.034767	0.35849	0.046933	0.038859
Meth__cg16421285__SAE1	0.084534	0.080591	0.52182	0.06903	0.10279	0.32228	0.087193	0.075213	0.13036	0.10172	0.17172	0.2931	0.15494	0.0556	0.11426	0.086527	0.17789	0.19099	0.52129	0.058433	0.086697	0.20616	0.15718	0.078452	0.16117	0.13225	0.053113	0.070514	0.1804	0.39705	0.11027	0.041633	0.11959	0.18538	0.080779	0.11071	0.14157
Meth__cg05840031__PAX6	0.064235	0.25073	0.043871	0.16263	0.098279	0.073639	0.6062	0.039474	0.071231	0.62385	0.17546	0.035845	0.57785	0.38973	0.075652	0.029669	0.034314	0.054499	0.043144	0.60186	0.60499	0.066866	0.88497	0.58773	0.078559	0.73826	0.15856	0.071245	0.11396	0.078372	0.034804	0.036055	0.62303	0.073864	0.050418	0.43749	0.3996
Meth__cg07172280__DPP7	0.037093	0.65517	0.0575	0.37738	0.15096	0.90391	0.14046	0.049617	0.24639	0.21806	0.099378	0.38109	0.34849	0.66861	0.2317	0.87151	0.043088	0.097529	0.37966	0.48372	0.1843	0.78442	0.056586	0.22373	0.19929	0.05473	0.60196	0.22182	0.1605	0.049604	0.15051	0.039333	0.18649	0.33979	0.081747	0.099049	0.061947
Meth__cg16232979__TPM4	0.072682	0.10543	0.98789	0.042696	0.02708	0.043686	0.058729	0.58818	0.72008	0.051473	0.054718	0.74321	0.97477	0.019368	0.72149	0.050179	0.030879	0.83213	0.022356	0.015411	0.043967	0.047906	0.047284	0.057498	0.06674	0.052136	0.052132	0.02126	0.018939	0.095191	0.98819	0.6043	0.021128	0.99049	0.062914	0.067473	0.057159
