Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HBL100	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	ZR751	ZR75B
Meth__cg25598083__ACOT2	0.14148	0.086233	0.27707	0.12698	0.12326	0.5112	0.093897	0.52707	0.14279	0.88051	0.15135	0.13225	0.46723	0.2268	0.12185	0.73579	0.86211	0.19211	0.15181	0.25242	0.13793	0.090193	0.10949	0.91994	0.19124	0.19482	0.10723	0.24074	0.20109	0.12553	0.31408	0.10289	0.84034	0.1023	0.17128	0.072256	0.16391	0.12879	0.19039
Meth__cg21298523__NUDT9	0.12382	0.063146	0.079444	0.057798	0.0373	0.044429	0.048625	0.39336	0.48951	0.065423	0.088639	0.046311	0.49872	0.10542	0.044714	0.085815	0.051721	0.04812	0.18475	0.078738	0.084196	0.13441	0.061821	0.45366	0.085665	0.1114	0.1415	0.13985	0.091292	0.083726	0.035919	0.045295	0.043241	0.054428	0.044183	0.057399	0.10251	0.10387	0.074881
Meth__cg06885524__CYBRD1	0.031506	0.7267	0.063213	0.30292	0.54616	0.025161	0.55598	0.018851	0.40433	0.02046	0.037197	0.029179	0.027573	0.66949	0.02464	0.32941	0.64664	0.021458	0.078378	0.022678	0.58666	0.37887	0.22313	0.029284	0.047742	0.082827	0.04832	0.068765	0.084545	0.18212	0.031254	0.023933	0.035711	0.0249	0.020003	0.51427	0.078761	0.337	0.63351
Meth__cg20416767__TCEAL8	0.49927	0.18475	0.047719	0.51099	0.31535	0.50779	0.94139	0.070626	0.42191	0.082282	0.31484	0.043932	0.057625	0.41425	0.10275	0.221	0.44346	0.50343	0.1325	0.032709	0.9489	0.75269	0.87409	0.35944	0.46182	0.072648	0.049107	0.20399	0.91328	0.15152	0.034258	0.036996	0.037791	0.35887	0.074733	0.18612	0.087214	0.39217	0.089598
Meth__cg15014458__LYPD3	0.022762	0.015946	0.02478	0.0206	0.044169	0.9626	0.028331	0.58894	0.02388	0.022456	0.018656	0.10169	0.042575	0.024098	0.019187	0.019666	0.026175	0.33324	0.024142	0.075374	0.017774	0.021623	0.048363	0.29879	0.01938	0.85454	0.021726	0.038514	0.07516	0.03547	0.86683	0.020285	0.024045	0.019967	0.019013	0.016825	0.035497	0.020836	0.020043
Meth__cg04981414__POMT1	0.066015	0.055713	0.91839	0.045001	0.060533	0.033255	0.073624	0.10289	0.028208	0.038658	0.038381	0.053935	0.34071	0.08055	0.034878	0.27181	0.063082	0.034292	0.096239	0.067654	0.049546	0.058804	0.051427	0.076159	0.041499	0.093473	0.051315	0.092961	0.12238	0.056504	0.069866	0.040255	0.049775	0.12224	0.78253	0.052474	0.11788	0.057357	0.073698
Meth__cg24809640__MED4	0.058659	0.060398	0.15843	0.074144	0.044964	0.13224	0.069786	0.09774	0.23315	0.047988	0.072353	0.10462	0.29506	0.080068	0.035784	0.059266	0.062969	0.10026	0.11805	0.058396	0.050804	0.073984	0.065879	0.0668	0.064473	0.23766	0.068631	0.1564	0.17986	0.07879	0.061754	0.4712	0.061116	0.063262	0.041369	0.10299	0.078441	0.05669	0.045154
Meth__cg23384620__IL1RAPL2	0.14332	0.035478	0.7615	0.255	0.094063	0.64643	0.090166	0.16084	0.20168	0.25727	0.08204	0.90229	0.095903	0.14164	0.073317	0.23663	0.18503	0.45066	0.090691	0.040909	0.054943	0.056793	0.54505	0.098593	0.30191	0.23426	0.06673	0.081361	0.36641	0.079721	0.042125	0.052661	0.38346	0.059798	0.043808	0.47876	0.12847	0.12254	0.042811
Meth__cg01770232__IL6	0.079977	0.059036	0.12088	0.19016	0.080809	0.28671	0.082384	0.11417	0.1156	0.06123	0.062533	0.19062	0.35627	0.68932	0.070778	0.08489	0.078972	0.090909	0.27279	0.067017	0.04754	0.077148	0.27885	0.16344	0.066173	0.13116	0.068051	0.11439	0.10474	0.10045	0.054982	0.081986	0.056313	0.25104	0.076879	0.27029	0.14648	0.07183	0.064257
Meth__cg13643585__HOXB9	0.45248	0.06034	0.59893	0.40711	0.2422	0.64284	0.97177	0.044723	0.84788	0.47194	0.031136	0.44323	0.029641	0.96749	0.43666	0.40258	0.30071	0.016819	0.20054	0.028898	0.60532	0.073793	0.57866	0.03422	0.091928	0.44476	0.039391	0.13717	0.9585	0.18374	0.13547	0.04988	0.028194	0.27918	0.027023	0.9439	0.072229	0.67099	0.19259
Meth__cg18963800__LOC158160	0.049044	0.068672	0.12622	0.097706	0.060368	0.24699	0.060407	0.15243	0.065736	0.046418	0.098977	0.46685	0.5383	0.41725	0.041836	0.055303	0.050558	0.047577	0.1629	0.067509	0.06442	0.063395	0.39097	0.053055	0.04984	0.099685	0.068974	0.10296	0.33934	0.079993	0.050952	0.12953	0.30548	0.1563	0.2047	0.047554	0.062258	0.38136	0.42112
Meth__cg12118465__EFHD1	0.043445	0.044204	0.86369	0.054422	0.2466	0.18868	0.041482	0.72695	0.035068	0.28627	0.043422	0.038904	0.42024	0.68317	0.027979	0.17518	0.085001	0.019171	0.079557	0.063178	0.055019	0.040304	0.34076	0.026529	0.033195	0.64904	0.067206	0.065204	0.074623	0.055857	0.031562	0.032524	0.19019	0.46752	0.021467	0.48857	0.069207	0.040412	0.090377
Meth__cg16256504__WNT6	0.021186	0.020227	0.085865	0.14932	0.10305	0.4707	0.025662	0.43151	0.031354	0.031277	0.051071	0.029746	0.050093	0.20476	0.017817	0.027891	0.022958	0.25353	0.027902	0.050548	0.031664	0.056626	0.35109	0.281	0.14201	0.36246	0.062115	0.032424	0.12848	0.031964	0.05593	0.027539	0.13771	0.078666	0.023036	0.15582	0.029198	0.14485	0.23377
Meth__cg02225847__FAM65A	0.046601	0.15466	0.071615	0.10503	0.083226	0.036687	0.22333	0.024895	0.22974	0.055938	0.56396	0.050341	0.097486	0.4402	0.076362	0.061863	0.913	0.035031	0.06341	0.03847	0.15386	0.13665	0.36426	0.39439	0.15299	0.083839	0.18556	0.12974	0.52505	0.50503	0.31247	0.046105	0.044743	0.622	0.064551	0.037543	0.088364	0.059851	0.068017
Meth__cg01968178__REEP1	0.035918	0.034781	0.32589	0.038688	0.032186	0.17988	0.049902	0.19965	0.1076	0.042859	0.05595	0.17338	0.06864	0.12855	0.029539	0.049739	0.099982	0.089925	0.12993	0.047491	0.054623	0.045606	0.072723	0.1244	0.041694	0.59568	0.038283	0.085289	0.13097	0.05461	0.037492	0.073046	0.041651	0.030471	0.02979	0.080094	0.053427	0.036759	0.038334
Meth__cg24264506__TTC12	0.028624	0.026734	0.026665	0.02563	0.021078	0.017095	0.044751	0.06102	0.024376	0.98376	0.022427	0.029234	0.016376	0.031549	0.013095	0.82571	0.020783	0.021281	0.055354	0.018659	0.050183	0.033902	0.02929	0.028521	0.021856	0.032487	0.039252	0.053038	0.067332	0.041237	0.022161	0.018472	0.015019	0.026599	0.015541	0.023067	0.037302	0.047894	0.031531
Meth__cg25903497__TMBIM1	0.030789	0.043587	0.032583	0.46013	0.024772	0.032991	0.03177	0.044051	0.036011	0.2879	0.037958	0.029433	0.045827	0.065279	0.67156	0.42427	0.029681	0.026454	0.079587	0.026983	0.98126	0.9723	0.14092	0.038021	0.50782	0.074249	0.036508	0.044953	0.70521	0.11217	0.029715	0.030727	0.029772	0.030998	0.030242	0.028102	0.086848	0.035762	0.043336
Meth__cg25054311__SLC26A2	0.042053	0.74288	0.16145	0.97231	0.56312	0.036032	0.84929	0.081641	0.062359	0.084518	0.061368	0.034661	0.33269	0.96486	0.043036	0.31628	0.059418	0.035215	0.079633	0.029563	0.65919	0.40484	0.51312	0.06183	0.20098	0.53376	0.78172	0.042804	0.59607	0.49398	0.036988	0.0502	0.033247	0.74079	0.55605	0.16595	0.0653	0.63391	0.85484
Meth__cg08690031__CDCA7	0.098668	0.076317	0.048233	0.089914	0.43964	0.081869	0.11293	0.10115	0.057071	0.092894	0.077033	0.064507	0.094862	0.061966	0.88304	0.07619	0.056356	0.070093	0.12813	0.79551	0.80158	0.79193	0.067262	0.064225	0.069866	0.20309	0.5848	0.11043	0.16167	0.15338	0.031696	0.043485	0.058982	0.13754	0.046925	0.02967	0.93671	0.70793	0.32012
Meth__cg06335814__FAM59A	0.055395	0.037912	0.09661	0.099529	0.38616	0.14121	0.060944	0.075545	0.066709	0.083594	0.12536	0.050656	0.062509	0.11123	0.028364	0.10679	0.054208	0.061227	0.1159	0.041506	0.062643	0.057662	0.64652	0.067939	0.046462	0.076146	0.053274	0.10316	0.071605	0.072138	0.03899	0.032565	0.048214	0.21683	0.048606	0.14259	0.095053	0.069964	0.10887
Meth__cg12871124__STARD4	0.017786	0.012841	0.02035	0.019359	0.013753	0.016493	0.15854	0.037237	0.01943	0.015809	0.017322	0.017246	0.022061	0.02625	0.016521	0.017002	0.019721	0.017728	0.02654	0.016212	0.014765	0.024356	0.012347	0.021597	0.010601	0.021056	0.019696	0.01384	0.035015	0.029299	0.015329	0.011339	0.0099368	0.013556	0.0103	0.015674	0.031175	0.021383	0.013446
Meth__cg02741249__GGA2	0.045145	0.038013	0.052531	0.035679	0.04747	0.073325	0.047561	0.055157	0.037863	0.032543	0.048704	0.038522	0.072461	0.07875	0.029085	0.044905	0.037316	0.039916	0.064992	0.036991	0.034673	0.038049	0.045691	0.051705	0.036422	0.084332	0.048257	0.091277	0.09405	0.073026	0.044688	0.044463	0.63089	0.046834	0.036622	0.046716	0.10111	0.043973	0.047699
Meth__cg16756998__ZDHHC8	0.2197	0.075756	0.067909	0.057202	0.11686	0.04061	0.67428	0.03973	0.065379	0.044412	0.073993	0.058966	0.050695	0.38098	0.1041	0.04376	0.044925	0.053042	0.10495	0.033223	0.12214	0.055401	0.045128	0.048843	0.048877	0.065197	0.052574	0.084184	0.10173	0.091108	0.04253	0.029949	0.07085	0.040564	0.032347	0.77031	0.9282	0.06065	0.61682
Meth__cg13230584__GSTK1	0.052043	0.041508	0.050259	0.040973	0.033092	0.4368	0.047307	0.059604	0.040381	0.036709	0.050709	0.0429	0.075725	0.076675	0.031833	0.047107	0.033066	0.057116	0.093831	0.046041	0.035212	0.050861	0.048757	0.05335	0.040498	0.069823	0.055609	0.11058	0.094859	0.053603	0.051194	0.054052	0.061982	0.048531	0.044433	0.050513	0.091604	0.045791	0.064174
Meth__cg22152328__MX1	0.41445	0.081711	0.034535	0.76703	0.023546	0.72868	0.587	0.04844	0.89795	0.017313	0.057066	0.023423	0.022848	0.90505	0.016348	0.23663	0.93339	0.018942	0.03178	0.018204	0.95556	0.91143	0.45848	0.068608	0.020919	0.59196	0.91837	0.024913	0.6299	0.061172	0.098605	0.028749	0.025205	0.12798	0.024637	0.8889	0.099882	0.66009	0.79613
Meth__cg13984181__ABHD7	0.072433	0.1565	0.098043	0.10679	0.064862	0.7681	0.077953	0.57598	0.077227	0.061067	0.063476	0.45792	0.10095	0.45614	0.053061	0.074782	0.042624	0.089501	0.23477	0.23466	0.077034	0.08454	0.41312	0.35408	0.064634	0.067478	0.075869	0.1723	0.6057	0.14266	0.11093	0.074095	0.40547	0.71285	0.061826	0.86291	0.8752	0.070289	0.65403
Meth__cg03548857__FFAR2	0.079875	0.087769	0.13936	0.080786	0.10593	0.77832	0.081151	0.80822	0.817	0.11076	0.079142	0.84925	0.76767	0.50164	0.080051	0.1227	0.89507	0.94083	0.14705	0.086095	0.13614	0.15012	0.10788	0.28511	0.18836	0.69346	0.095972	0.10841	0.16752	0.099801	0.88278	0.49872	0.64525	0.2088	0.056999	0.22451	0.24822	0.095078	0.076451
Meth__cg01013324__EFNB3	0.23622	0.015208	0.049879	0.30436	0.06873	0.77835	0.40319	0.6144	0.046516	0.042663	0.029246	0.77807	0.2792	0.24847	0.095279	0.17195	0.099037	0.52135	0.32716	0.19053	0.037527	0.024441	0.070454	0.05419	0.18901	0.97443	0.69956	0.048151	0.45722	0.063888	0.026271	0.37379	0.069783	0.79461	0.10882	0.61239	0.053208	0.60016	0.064227
Meth__cg09874127__UBE1L	0.079402	0.088348	0.080679	0.6977	0.35716	0.64095	0.44139	0.12429	0.50123	0.076292	0.082083	0.090508	0.059079	0.25401	0.18753	0.07817	0.1522	0.070197	0.079203	0.04774	0.37826	0.67305	0.26239	0.12726	0.35033	0.13933	0.55471	0.17402	0.29305	0.15205	0.10862	0.32717	0.066522	0.06465	0.069563	0.4742	0.13664	0.51463	0.57717
Meth__cg03289872__ZNF667	0.94389	0.041867	0.02803	0.90315	0.027271	0.016565	0.92709	0.40821	0.49939	0.021979	0.92602	0.048038	0.076653	0.90945	0.48181	0.20341	0.053988	0.020615	0.14214	0.13388	0.73242	0.90972	0.47119	0.019784	0.023711	0.83436	0.24297	0.088418	0.70931	0.31653	0.026463	0.4036	0.42331	0.36915	0.13109	0.66551	0.066995	0.84158	0.62071
Meth__cg16178491__SLC5A8	0.037621	0.034817	0.6608	0.1224	0.045191	0.82104	0.04082	0.41578	0.090032	0.030903	0.038439	0.53388	0.07489	0.39311	0.40579	0.033074	0.71079	0.048963	0.15156	0.022118	0.11391	0.034295	0.39717	0.05288	0.026298	0.70288	0.025515	0.054452	0.84151	0.051446	0.040964	0.36865	0.070907	0.21958	0.17896	0.16627	0.21697	0.79668	0.78905
Meth__cg01369981__CAMKK2	0.020594	0.94423	0.0305	0.78372	0.097562	0.94725	0.94557	0.65654	0.97746	0.018154	0.3113	0.49252	0.34581	0.92959	0.44921	0.027985	0.71181	0.021544	0.42164	0.026697	0.76577	0.67868	0.076214	0.96387	0.020631	0.041453	0.01722	0.04757	0.71806	0.80419	0.031667	0.020506	0.041633	0.26298	0.51789	0.479	0.1542	0.33809	0.93386
Meth__cg07872652__CNIH2	0.11246	0.11742	0.97101	0.090942	0.068616	0.088866	0.081363	0.081315	0.083948	0.058783	0.10788	0.091944	0.69163	0.72727	0.97579	0.055992	0.072072	0.073184	0.13595	0.050787	0.83856	0.39876	0.12689	0.074314	0.12508	0.50716	0.39189	0.11901	0.15755	0.18605	0.063286	0.041526	0.10596	0.061914	0.78287	0.076108	0.11855	0.12748	0.12359
Meth__cg26124016__RARB	0.28685	0.74252	0.95353	0.60262	0.46993	0.54327	0.63769	0.065121	0.96852	0.057475	0.057213	0.082619	0.090253	0.94937	0.91138	0.26326	0.064276	0.040284	0.16677	0.034655	0.92232	0.60582	0.87568	0.054868	0.04346	0.96047	0.68449	0.07881	0.93983	0.20581	0.081174	0.13452	0.054074	0.9682	0.46095	0.70012	0.077323	0.61412	0.97369
Meth__cg08955609__APOE	0.023596	0.03179	0.2006	0.29571	0.036658	0.67491	0.067427	0.16451	0.62356	0.033225	0.040101	0.80753	0.34698	0.23688	0.024524	0.028861	0.62586	0.57156	0.067426	0.056207	0.07577	0.036009	0.41677	0.71537	0.042072	0.56178	0.24307	0.037043	0.71274	0.040279	0.03766	0.56072	0.044138	0.18844	0.14777	0.28176	0.0206	0.030139	0.11701
Meth__cg07864632__TRIP12	0.048921	0.40984	0.069061	0.079124	0.089538	0.046805	0.63421	0.27316	0.068828	0.05293	0.75428	0.048793	0.094144	0.15128	0.42627	0.077959	0.053146	0.037898	0.088566	0.034536	0.27101	0.082685	0.26105	0.32091	0.48553	0.38403	0.14376	0.068167	0.10781	0.52663	0.043776	0.038172	0.096879	0.67073	0.098928	0.14466	0.099951	0.13061	0.20679
Meth__cg17347389__TRIM9	0.83369	0.73551	0.9246	0.92404	0.155	0.046816	0.88131	0.41728	0.05453	0.082559	0.23349	0.12795	0.5986	0.88072	0.14818	0.14051	0.073327	0.098344	0.095594	0.052662	0.82109	0.92548	0.52668	0.083703	0.89319	0.42154	0.47653	0.15796	0.79553	0.58316	0.052246	0.34666	0.12754	0.20498	0.1041	0.073657	0.06517	0.76646	0.80781
Meth__cg21932800__TMEM32	0.029884	0.024562	0.50425	0.35685	0.091694	0.66349	0.028256	0.12735	0.2922	0.085399	0.54561	0.038026	0.12899	0.4627	0.17392	0.13485	0.050301	0.17966	0.2822	0.81542	0.051257	0.03352	0.50774	0.047413	0.46862	0.48186	0.24806	0.1921	0.44997	0.10571	0.032049	0.034051	0.19343	0.13456	0.036587	0.11793	0.030922	0.24778	0.043954
Meth__cg05116896__CD2BP2	0.049557	0.030448	0.062177	0.045442	0.039486	0.032042	0.047672	0.052962	0.029891	0.038218	0.056384	0.044232	0.051117	0.095146	0.02293	0.056111	0.043094	0.040565	0.69224	0.045701	0.031737	0.046626	0.041334	0.054839	0.033315	0.10299	0.045154	0.061946	0.14468	0.11927	0.036211	0.045697	0.055723	0.047679	0.043027	0.043233	0.084752	0.033302	0.057266
Meth__cg00453193__TES	0.016904	0.014603	0.020041	0.017928	0.016594	0.018931	0.017671	0.01952	0.29523	0.016824	0.017919	0.021541	0.014339	0.053711	0.022158	0.10733	0.014262	0.020978	0.031621	0.018334	0.018465	0.015761	0.22591	0.020034	0.019052	0.03732	0.018971	0.042083	0.029985	0.015994	0.020623	0.022067	0.020618	0.015582	0.020972	0.45683	0.91586	0.017347	0.017998
Meth__cg04653308__PPP2R4	0.11889	0.10337	0.23153	0.111	0.301	0.68219	0.11429	0.67285	0.60047	0.12361	0.22276	0.48858	0.68238	0.34509	0.091529	0.15534	0.40823	0.52885	0.13246	0.57075	0.32675	0.28407	0.7622	0.73994	0.40389	0.41105	0.17219	0.10304	0.12463	0.12452	0.20374	0.13461	0.41822	0.22229	0.12733	0.19544	0.19895	0.11432	0.11508
Meth__cg26949796__CFL2	0.055499	0.034546	0.065123	0.029452	0.032014	0.03823	0.24339	0.091969	0.045475	0.045057	0.033644	0.046075	0.039101	0.10143	0.030776	0.051429	0.032396	0.032376	0.067932	0.037521	0.091269	0.14001	0.052285	0.048489	0.03384	0.050656	0.046737	0.059518	0.88008	0.098662	0.034967	0.039202	0.033606	0.081638	0.037703	0.062083	0.11494	0.070673	0.032157
Meth__cg18917378__BCAS1	0.064876	0.044466	0.26067	0.047498	0.04833	0.27358	0.047544	0.17546	0.89978	0.19452	0.046767	0.30694	0.1488	0.073962	0.046452	0.1287	0.5417	0.82707	0.26178	0.039681	0.037449	0.05945	0.049269	0.15956	0.041126	0.59626	0.044455	0.061076	0.14137	0.046566	0.42585	0.70947	0.1484	0.04078	0.050008	0.048967	0.084935	0.039871	0.038021
Meth__cg16711185__SHC4	0.065178	0.057309	0.073316	0.07615	0.070493	0.052157	0.056396	0.10629	0.064673	0.058647	0.0955	0.0607	0.079809	0.15785	0.070465	0.069974	0.071098	0.063366	0.11069	0.083563	0.065786	0.068935	0.17402	0.056493	0.050377	0.15765	0.064759	0.1167	0.095983	0.08303	0.062691	0.070077	0.062235	0.12491	0.044624	0.92528	0.17942	0.11704	0.16147
Meth__cg00635481__ZNF76	0.045094	0.10714	0.078098	0.033825	0.021072	0.026257	0.090946	0.028596	0.090746	0.050461	0.12268	0.050133	0.033629	0.29693	0.018782	0.056441	0.027564	0.028484	0.063918	0.025018	0.032478	0.071376	0.028732	0.047749	0.065176	0.079977	0.028979	0.045496	0.065264	0.10701	0.022739	0.019569	0.030228	0.024883	0.020072	0.046463	0.12437	0.028003	0.029449
Meth__cg22141781__NDUFA12	0.058643	0.042659	0.06516	0.057406	0.051313	0.057991	0.056117	0.10011	0.071823	0.081944	0.05482	0.051136	0.14405	0.13102	0.054576	0.067333	0.059838	0.048259	0.071503	0.054693	0.041931	0.050803	0.58451	0.048577	0.044706	0.1107	0.04114	0.082531	0.13273	0.056392	0.04853	0.089934	0.061267	0.069246	0.036938	0.065523	0.1183	0.053677	0.050764
Meth__cg05882691__HIST1H3H	0.18797	0.14451	0.13882	0.16943	0.46288	0.1493	0.15854	0.21951	0.20064	0.15816	0.24261	0.78739	0.13964	0.23321	0.12172	0.18261	0.16214	0.16889	0.20065	0.21711	0.16361	0.19601	0.19008	0.17397	0.84158	0.34661	0.16025	0.27202	0.24114	0.2984	0.14023	0.1528	0.16557	0.19528	0.39443	0.88547	0.28469	0.2101	0.26521
Meth__cg25713185__SLC19A3	0.54549	0.055198	0.46315	0.90465	0.29955	0.065437	0.4792	0.7778	0.72066	0.10267	0.07497	0.062007	0.10711	0.8216	0.37485	0.32149	0.091651	0.077971	0.27396	0.27829	0.88913	0.88696	0.58936	0.61956	0.065579	0.38896	0.86293	0.22519	0.82478	0.11429	0.087222	0.44151	0.08415	0.62035	0.16774	0.39349	0.88245	0.8771	0.86493
Meth__cg13878010__ADCY5	0.28851	0.081988	0.84262	0.32477	0.32594	0.95262	0.11467	0.10085	0.15709	0.074984	0.07122	0.96306	0.096111	0.16327	0.051011	0.091679	0.084393	0.14888	0.19699	0.26777	0.057141	0.096492	0.053878	0.080327	0.051066	0.90008	0.20339	0.20926	0.54582	0.11891	0.077381	0.24991	0.45188	0.32738	0.071125	0.045446	0.10156	0.067273	0.085375
Meth__cg02499249__RARB	0.44949	0.31166	0.32674	0.63782	0.30957	0.37309	0.6148	0.15589	0.87737	0.14165	0.1405	0.14232	0.18995	0.78952	0.57797	0.19383	0.10578	0.08896	0.30745	0.12075	0.19845	0.45757	0.80696	0.11548	0.0892	0.68223	0.67388	0.25972	0.85875	0.18117	0.086096	0.12413	0.14357	0.9197	0.21826	0.24018	0.08915	0.33367	0.81379
Meth__cg00769520__ST8SIA1	0.036568	0.030919	0.12184	0.065123	0.029935	0.3263	0.036942	0.04034	0.047099	0.030961	0.041517	0.034873	0.042755	0.056433	0.03634	0.031178	0.033748	0.03307	0.056158	0.031654	0.035376	0.031242	0.10467	0.032079	0.042112	0.12095	0.034152	0.072173	0.34242	0.042066	0.027511	0.037948	0.028921	0.035073	0.031397	0.40533	0.05653	0.029501	0.034761
Meth__cg13255096__MAP3K5	0.03196	0.17513	0.051471	0.03733	0.063853	0.9219	0.064346	0.093995	0.034729	0.030079	0.069613	0.042365	0.093915	0.041181	0.027048	0.047459	0.045145	0.026512	0.10393	0.04375	0.025065	0.04123	0.037551	0.060485	0.041479	0.12074	0.044944	0.06353	0.085067	0.031547	0.028491	0.035175	0.025468	0.039064	0.036173	0.04696	0.10961	0.06405	0.65909
Meth__cg02532648__BTG3	0.021159	0.016207	0.028574	0.030196	0.020292	0.024968	0.036768	0.060441	0.038099	0.019878	0.015645	0.025724	0.02025	0.036118	0.0258	0.023014	0.024366	0.018877	0.061175	0.020824	0.06802	0.11413	0.023226	0.041166	0.04102	0.059141	0.03387	0.049435	0.054337	0.11532	0.018438	0.012708	0.013591	0.017836	0.021289	0.024477	0.94716	0.043038	0.025222
Meth__cg27383956__FLJ13265	0.03109	0.044627	0.94986	0.05002	0.049315	0.88459	0.048568	0.95166	0.98124	0.31235	0.048619	0.95776	0.89548	0.85139	0.063695	0.29594	0.96099	0.75764	0.70933	0.74376	0.10065	0.04704	0.086473	0.95444	0.10301	0.57359	0.042971	0.084074	0.13299	0.055699	0.054876	0.94499	0.067977	0.55097	0.080572	0.78281	0.094811	0.20177	0.14567
Meth__cg06433658__FAM63A	0.027216	0.18104	0.041698	0.044351	0.031865	0.051324	0.05799	0.074036	0.043624	0.10501	0.036225	0.048425	0.054586	0.11963	0.022465	0.10188	0.046758	0.036291	0.071415	0.02744	0.15211	0.074174	0.14084	0.060273	0.027819	0.10275	0.059758	0.049131	0.064972	0.069094	0.030789	0.036867	0.042454	0.032208	0.020988	0.02617	0.047172	0.030763	0.047709
Meth__cg27143938__ZNF211	0.055898	0.048395	0.060423	0.043785	0.039474	0.045401	0.056728	0.02953	0.59674	0.044939	0.060691	0.048271	0.03973	0.059586	0.89617	0.050885	0.046478	0.044394	0.084981	0.046645	0.042442	0.050303	0.058903	0.058679	0.040799	0.085358	0.044736	0.11334	0.11154	0.065997	0.047909	0.034044	0.038878	0.039457	0.040828	0.044796	0.10453	0.052442	0.048426
Meth__cg18139900__ZNF140	0.66099	0.069906	0.10942	0.26136	0.054084	0.06604	0.082758	0.16347	0.048914	0.094438	0.077441	0.57819	0.094682	0.072279	0.055444	0.11008	0.063706	0.082513	0.10614	0.10112	0.048789	0.06623	0.062476	0.074717	0.072429	0.1372	0.068005	0.099934	0.12288	0.087578	0.056921	0.086589	0.071473	0.056239	0.045155	0.087898	0.3184	0.067247	0.078804
Meth__cg21801378__BRUNOL6	0.078636	0.02509	0.96229	0.083203	0.028799	0.039815	0.037471	0.38217	0.29744	0.035331	0.032549	0.91329	0.21127	0.28252	0.028285	0.040885	0.053571	0.27236	0.13821	0.46123	0.032269	0.048405	0.034463	0.039628	0.066818	0.75761	0.038488	0.069504	0.94663	0.073446	0.05116	0.27812	0.059427	0.048429	0.022412	0.22986	0.070002	0.56518	0.4875
Meth__cg05013695__FRAT1	0.020892	0.019315	0.80034	0.028632	0.015881	0.033345	0.040882	0.12207	0.084977	0.014732	0.096402	0.035088	0.060829	0.069662	0.012549	0.025973	0.17289	0.021132	0.071186	0.018743	0.019092	0.020262	0.021989	0.020291	0.032715	0.030262	0.024898	0.039266	0.033461	0.052717	0.042462	0.016518	0.23301	0.02421	0.012366	0.24126	0.029746	0.028331	0.020116
Meth__cg13435381__LGR5	0.11764	0.043954	0.95359	0.045825	0.071646	0.87043	0.35119	0.86377	0.9395	0.20693	0.047107	0.95298	0.83717	0.65484	0.061254	0.32201	0.90423	0.34042	0.10093	0.051942	0.064652	0.049912	0.73312	0.16594	0.37785	0.082885	0.046162	0.30503	0.41658	0.095387	0.64276	0.53369	0.077612	0.45519	0.039332	0.95773	0.39997	0.46766	0.3487
Meth__cg23582408__EEF1A2	0.028026	0.019679	0.028487	0.057877	0.017175	0.52197	0.026633	0.041413	0.17694	0.056188	0.029857	0.53601	0.29046	0.040594	0.02514	0.05312	0.1007	0.02378	0.09362	0.36933	0.022963	0.02437	0.043828	0.16233	0.024648	0.58233	0.024613	0.37327	0.091762	0.10591	0.045674	0.02283	0.1354	0.022286	0.021821	0.27368	0.066046	0.021085	0.02731
Meth__cg12685753__TEKT1	0.070802	0.054663	0.44942	0.49705	0.1292	0.89891	0.2017	0.73191	0.41027	0.5825	0.13821	0.80118	0.4034	0.33898	0.077705	0.39989	0.46884	0.12483	0.090134	0.036312	0.07449	0.1263	0.51615	0.17102	0.1594	0.6563	0.086073	0.15162	0.59434	0.15785	0.060512	0.041783	0.83396	0.55304	0.089455	0.27729	0.18082	0.17144	0.084378
