Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB157	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg17757055__DKFZP564O0823	0.046659	0.065941	0.6297	0.31037	0.22861	0.50565	0.28248	0.19892	0.085602	0.075116	0.65771	0.23003	0.48128	0.080965	0.5879	0.069268	0.095957	0.39746	0.13977	0.097846	0.088801	0.12744	0.14664	0.10586	0.10554	0.13706	0.13551	0.095174	0.077338	0.15187	0.1115	0.13907	0.096716	0.059934	0.26287	0.1736
Meth__cg11375079__GLRX5	0.025079	0.024102	0.054522	0.020251	0.027949	0.028803	0.028744	0.69896	0.022245	0.029712	0.025697	0.030102	0.038921	0.027196	0.021771	0.023872	0.047037	0.025666	0.028343	0.0293	0.03121	0.032672	0.028351	0.037435	0.02869	0.02712	0.028949	0.029694	0.031133	0.020196	0.028145	0.021932	0.041724	0.021846	0.027797	0.028376
Meth__cg09264112__GCHFR	0.026848	0.017341	0.45866	0.02911	0.023186	0.029893	0.02691	0.20277	0.77288	0.040599	0.90311	0.89147	0.33502	0.56673	0.89826	0.96592	0.053579	0.12262	0.035768	0.031224	0.69901	0.94071	0.03592	0.032637	0.042022	0.038985	0.024046	0.046633	0.014271	0.28163	0.60827	0.33646	0.094851	0.031284	0.02296	0.032635
Meth__cg07715387__SLC1A4	0.16016	0.057658	0.054597	0.051989	0.032499	0.65763	0.04216	0.093622	0.026942	0.033166	0.53634	0.032091	0.088888	0.054916	0.055962	0.044544	0.084451	0.091732	0.54965	0.12811	0.067771	0.29139	0.074382	0.060608	0.11113	0.13517	0.031043	0.043543	0.078379	0.040424	0.038394	0.025355	0.088169	0.036651	0.038093	0.052222
Meth__cg02605634__WFDC10A	0.060182	0.047545	0.2121	0.67906	0.15634	0.17539	0.14257	0.32319	0.49013	0.23202	0.50355	0.26863	0.27054	0.33969	0.2108	0.38458	0.32938	0.17542	0.16363	0.089258	0.20047	0.13041	0.14552	0.15638	0.18431	0.10515	0.070575	0.90283	0.33283	0.15351	0.084002	0.3173	0.13596	0.30662	0.21873	0.14834
Meth__cg11612291__ZNF35	0.056942	0.046394	0.064715	0.058281	0.039095	0.038728	0.06553	0.95832	0.050247	0.047599	0.048231	0.09545	0.092635	0.03995	0.50626	0.043253	0.089636	0.028334	0.061956	0.061283	0.068438	0.057878	0.056167	0.11879	0.08893	0.055805	0.043151	0.05448	0.044836	0.03373	0.054279	0.05	0.069403	0.06575	0.057698	0.067897
Meth__cg21380842__KCNJ6	0.28985	0.038801	0.94292	0.040672	0.041207	0.75003	0.07741	0.073338	0.033548	0.036657	0.81384	0.11187	0.70173	0.1246	0.036293	0.057026	0.064354	0.088415	0.14804	0.30472	0.043735	0.56897	0.046875	0.060623	0.88979	0.1038	0.04791	0.053598	0.10662	0.09049	0.049197	0.12865	0.046688	0.056339	0.14145	0.19975
Meth__cg08806153__HOXD11	0.16955	0.028823	0.55343	0.30099	0.022961	0.92144	0.88024	0.04869	0.026703	0.027612	0.034781	0.045008	0.036129	0.025252	0.23966	0.14371	0.047724	0.35318	0.044519	0.057122	0.027353	0.90769	0.028045	0.023683	0.66209	0.19953	0.017439	0.021575	0.016175	0.018622	0.022895	0.16861	0.028417	0.57985	0.53078	0.68602
Meth__cg07774025__HSD17B7	0.046578	0.043034	0.07062	0.039562	0.037244	0.065785	0.055168	0.025374	0.042029	0.064246	0.23848	0.2292	0.1301	0.053661	0.052632	0.031033	0.046576	0.062474	0.038659	0.045984	0.057949	0.093139	0.067901	0.081038	0.216	0.091855	0.023728	0.03234	0.057105	0.034909	0.043478	0.028982	0.1013	0.059194	0.12075	0.088859
Meth__cg15948326__C11orf45	0.034961	0.015478	0.4701	0.016524	0.019576	0.64771	0.019323	0.013055	0.023218	0.01767	0.017257	0.035165	0.034362	0.013316	0.015058	0.023631	0.023281	0.062886	0.019133	0.021716	0.022917	0.50529	0.018879	0.024894	0.059541	0.026897	0.039816	0.014006	0.017688	0.20894	0.018538	0.8196	0.061411	0.020673	0.02459	0.10596
Meth__cg15270950__TGFBR2	0.056836	0.060661	0.056596	0.04556	0.10357	0.049354	0.13341	0.064481	0.039374	0.05141	0.049588	0.026419	0.13991	0.083937	0.052274	0.045159	0.087263	0.051608	0.07655	0.044483	0.054293	0.065194	0.056304	0.070962	0.12354	0.10673	0.04829	0.050891	0.046221	0.83948	0.048873	0.88129	0.083639	0.070459	0.069516	0.1008
Meth__cg23833896__CLN8	0.11935	0.089876	0.16602	0.29547	0.12676	0.070832	0.11308	0.25701	0.69321	0.50607	0.097122	0.22143	0.26904	0.53685	0.066482	0.15961	0.37749	0.043893	0.21327	0.23805	0.17174	0.25117	0.19124	0.21072	0.27524	0.13077	0.057277	0.48054	0.07701	0.16642	0.19616	0.13968	0.25372	0.089213	0.081136	0.097148
Meth__cg08191854__TRPM2	0.048774	0.038587	0.14281	0.71409	0.1018	0.35326	0.33781	0.38646	0.031734	0.30878	0.13069	0.097674	0.20744	0.034613	0.15521	0.089339	0.13259	0.040535	0.40065	0.28602	0.38578	0.1158	0.08214	0.069724	0.22313	0.069224	0.15858	0.035612	0.054964	0.057157	0.035548	0.036436	0.09058	0.76698	0.09412	0.079568
Meth__cg02430692__PEX5L	0.083123	0.042468	0.74502	0.60438	0.049606	0.45257	0.69856	0.88833	0.080092	0.058632	0.44078	0.55406	0.48601	0.109	0.10839	0.13236	0.21011	0.15516	0.09387	0.19981	0.10245	0.73765	0.12777	0.081752	0.43664	0.12434	0.043781	0.063084	0.11493	0.22032	0.051334	0.18069	0.17088	0.31478	0.10606	0.091176
Meth__cg24194539__AIM1	0.037978	0.026937	0.038245	0.044614	0.076916	0.79651	0.03263	0.94132	0.026101	0.03213	0.94127	0.036529	0.074512	0.035299	0.32562	0.35816	0.048863	0.94717	0.95832	0.95981	0.029222	0.059496	0.03478	0.041673	0.047207	0.054174	0.022069	0.02665	0.032126	0.025229	0.026935	0.092502	0.074891	0.034574	0.051854	0.94992
Meth__cg04280397__PLA2G6	0.095616	0.065496	0.081028	0.066962	0.046924	0.12719	0.056582	0.66385	0.066114	0.062865	0.049498	0.10397	0.10002	0.078808	0.057759	0.056098	0.097728	0.213	0.070337	0.070103	0.057008	0.080119	0.044112	0.060406	0.089402	0.0892	0.041341	0.039022	0.053482	0.046987	0.036175	0.064474	0.047323	0.061887	0.066728	0.07634
Meth__cg25097436__RTN1	0.044815	0.035826	0.86765	0.06943	0.072644	0.81228	0.047293	0.037354	0.028906	0.041697	0.95459	0.40301	0.88476	0.033497	0.58102	0.08775	0.063855	0.57475	0.37478	0.094887	0.16159	0.93724	0.039698	0.087454	0.43322	0.060129	0.021722	0.037376	0.037202	0.87959	0.031647	0.75402	0.32727	0.029665	0.17156	0.22704
Meth__cg02798801__G10	0.41801	0.075058	0.49338	0.13728	0.13805	0.14399	0.1398	0.12704	0.12148	0.112	0.078297	0.15725	0.11683	0.14106	0.12089	0.1248	0.1335	0.10833	0.088541	0.14307	0.55024	0.26802	0.34557	0.14257	0.16782	0.082333	0.10937	0.080054	0.13156	0.38373	0.12882	0.1054	0.20417	0.62432	0.099868	0.10347
Meth__cg05705583__CAMLG	0.067051	0.26866	0.9462	0.50115	0.64994	0.958	0.81607	0.15239	0.58932	0.47636	0.057439	0.28253	0.91196	0.55034	0.082768	0.092627	0.33675	0.081041	0.64709	0.15303	0.055361	0.25218	0.44402	0.09802	0.13901	0.2554	0.038306	0.059335	0.090554	0.50223	0.14651	0.61645	0.14353	0.056018	0.64498	0.93781
Meth__cg23684521__SDFR1	0.043263	0.037542	0.2477	0.43203	0.2251	0.060692	0.09742	0.029661	0.56849	0.057319	0.035874	0.11359	0.33945	0.47597	0.04047	0.045709	0.047978	0.026283	0.21746	0.069692	0.055458	0.046656	0.24371	0.099825	0.099882	0.053973	0.030452	0.034759	0.039005	0.17711	0.05035	0.048672	0.059675	0.046409	0.049257	0.077074
Meth__cg02932689__MAP1LC3B	0.078632	0.072285	0.22101	0.11092	0.040359	0.4567	0.061183	0.18403	0.11555	0.088311	0.076246	0.30158	0.10306	0.11325	0.097151	0.090058	0.15259	0.47787	0.042837	0.061417	0.17061	0.34406	0.12479	0.079357	0.13505	0.082098	0.045574	0.04582	0.079906	0.074795	0.051326	0.057201	0.095143	0.067881	0.051517	0.054965
Meth__cg11235871__QARS	0.038846	0.038913	0.054085	0.039212	0.024553	0.036694	0.05048	0.041824	0.02984	0.0418	0.062084	0.036755	0.070427	0.043393	0.029584	0.032298	0.059587	0.035228	0.029723	0.047794	0.050194	0.35482	0.043246	0.064566	0.066957	0.060529	0.040081	0.032634	0.031147	0.036399	0.03369	0.032084	0.058672	0.47242	0.034721	0.039895
Meth__cg24352530__ABCG2	0.51529	0.067602	0.11241	0.18039	0.14824	0.90169	0.070671	0.47557	0.058433	0.078023	0.65805	0.18186	0.44588	0.27506	0.61561	0.32285	0.076175	0.62351	0.054611	0.073019	0.074449	0.087879	0.075161	0.082992	0.41387	0.13552	0.039153	0.051912	0.041208	0.63058	0.078351	0.92084	0.19924	0.07398	0.39206	0.6796
Meth__cg11521965__PTN	0.90908	0.049189	0.37496	0.79344	0.053784	0.68448	0.87009	0.90276	0.26815	0.051856	0.83304	0.41866	0.52133	0.26012	0.62688	0.12195	0.066036	0.14149	0.11575	0.17241	0.13568	0.2979	0.50655	0.11315	0.87319	0.088534	0.39417	0.72083	0.3686	0.89923	0.13909	0.26983	0.14866	0.070537	0.12301	0.41454
Meth__cg18410627__RALGPS1	0.044384	0.040468	0.68824	0.11141	0.03693	0.6268	0.054664	0.10614	0.037543	0.30614	0.91004	0.054851	0.28911	0.14502	0.057145	0.17508	0.11624	0.27978	0.055149	0.049242	0.40237	0.84972	0.09198	0.087262	0.057172	0.060245	0.06035	0.039773	0.45457	0.067383	0.057516	0.049809	0.064841	0.057011	0.052145	0.083803
Meth__cg24269657__F7	0.056111	0.051511	0.39548	0.058098	0.042606	0.76352	0.059921	0.87133	0.6965	0.060556	0.90854	0.66978	0.25574	0.6288	0.79262	0.90838	0.25658	0.50243	0.058108	0.061339	0.87754	0.13595	0.056497	0.10795	0.098957	0.074924	0.16098	0.61849	0.20395	0.056495	0.05117	0.060671	0.077208	0.061808	0.052704	0.05492
Meth__cg06630567__AMBP	0.060551	0.045937	0.95165	0.62034	0.12004	0.91838	0.046955	0.96103	0.55236	0.91101	0.73781	0.9312	0.89558	0.45718	0.74209	0.77212	0.095961	0.09228	0.95057	0.94774	0.72632	0.84774	0.042518	0.58833	0.37785	0.14407	0.80315	0.5388	0.067775	0.8787	0.042245	0.086604	0.4545	0.058747	0.48146	0.079583
Meth__cg17269277__FGFR3	0.054833	0.030412	0.033394	0.042183	0.029507	0.51432	0.044986	0.036726	0.026526	0.076125	0.061564	0.093464	0.36731	0.044956	0.23718	0.032179	0.07856	0.23803	0.032017	0.053991	0.064157	0.92212	0.045392	0.10763	0.69648	0.056949	0.040621	0.02005	0.16697	0.021128	0.032142	0.52744	0.1118	0.056953	0.043302	0.029993
Meth__cg11884546__ITGAX	0.33788	0.039255	0.13262	0.60775	0.1173	0.55925	0.12878	0.81854	0.096012	0.12123	0.3943	0.19131	0.15608	0.0698	0.20822	0.23529	0.047021	0.038861	0.11363	0.1206	0.25663	0.081432	0.18442	0.038944	0.11976	0.074236	0.094502	0.042346	0.063283	0.17305	0.044634	0.1723	0.087889	0.13918	0.17559	0.15522
Meth__cg02659086__GSTP1	0.052051	0.95436	0.80753	0.97224	0.13778	0.036788	0.96629	0.047196	0.037653	0.90226	0.052811	0.9677	0.94578	0.51563	0.042404	0.039288	0.63693	0.029406	0.97373	0.85325	0.057216	0.33856	0.96443	0.093507	0.94974	0.85545	0.029615	0.031028	0.036318	0.042977	0.41521	0.97222	0.11642	0.72314	0.4076	0.31387
Meth__cg04621255__ENDOG	0.024547	0.015013	0.15592	0.039876	0.020823	0.068315	0.024706	0.048823	0.018036	0.030894	0.040333	0.035875	0.026114	0.018619	0.030178	0.027997	0.07452	0.015843	0.036385	0.022794	0.52953	0.5972	0.039684	0.062585	0.040323	0.040404	0.023459	0.020749	0.020782	0.020125	0.022783	0.01969	0.04181	0.024582	0.020708	0.020654
Meth__cg03465847__CRSP2	0.013081	0.014172	0.020013	0.01417	0.013751	0.016923	0.01882	0.018351	0.014684	0.012626	0.01838	0.016613	0.014419	0.015085	0.02357	0.016914	0.019645	0.017816	0.0098451	0.028324	0.034383	0.061658	0.020124	0.021281	0.03198	0.013402	0.011656	0.011766	0.010199	0.01706	0.010962	0.018833	0.057121	0.54361	0.018466	0.01666
Meth__cg11323198__CDH8	0.64167	0.032154	0.98781	0.041348	0.046771	0.93412	0.98201	0.99283	0.95841	0.04471	0.9844	0.98531	0.86372	0.96551	0.13892	0.52592	0.37828	0.022256	0.96226	0.42857	0.12723	0.96398	0.1893	0.065542	0.97758	0.043903	0.9436	0.59137	0.025404	0.020793	0.43899	0.85213	0.18507	0.84925	0.70301	0.063626
Meth__cg16519321__MYOD1	0.41556	0.071598	0.95214	0.3785	0.60069	0.47141	0.76764	0.46709	0.084658	0.065576	0.93623	0.18547	0.51556	0.085432	0.605	0.35463	0.085793	0.19293	0.42132	0.30533	0.089934	0.51139	0.055371	0.10869	0.70934	0.063782	0.058109	0.090025	0.19942	0.060848	0.053731	0.31181	0.17093	0.44689	0.25805	0.34218
Meth__cg07380959__TFPI2	0.038784	0.034156	0.42433	0.058055	0.032361	0.047405	0.031491	0.6634	0.016961	0.033929	0.78845	0.058958	0.64095	0.026555	0.57633	0.031973	0.048795	0.25355	0.024649	0.036276	0.032977	0.084274	0.063808	0.078716	0.32243	0.044354	0.029971	0.026074	0.44923	0.19612	0.022905	0.87922	0.80549	0.055187	0.04013	0.034701
Meth__cg02071305__VPS18	0.084486	0.065683	0.59119	0.32971	0.18407	0.68737	0.080694	0.23347	0.26751	0.15766	0.35339	0.74601	0.36763	0.21324	0.16549	0.093996	0.19113	0.10364	0.11258	0.19554	0.5693	0.27112	0.083451	0.088785	0.10745	0.14799	0.056451	0.12891	0.14015	0.29321	0.074974	0.069015	0.085536	0.22074	0.057622	0.051182
Meth__cg24424381__PEX11A	0.089511	0.056338	0.060959	0.44298	0.081081	0.055615	0.056644	0.061267	0.12479	0.077559	0.035714	0.077298	0.099895	0.087299	0.050523	0.065277	0.078566	0.066484	0.05665	0.066631	0.066579	0.091021	0.074637	0.084975	0.11212	0.11181	0.040479	0.064661	0.074451	0.084826	0.064026	0.10573	0.14634	0.071278	0.057838	0.069481
Meth__cg27033479__TMEM44	0.10003	0.71097	0.31949	0.50007	0.31508	0.16849	0.50449	0.054163	0.10366	0.16781	0.05923	0.47687	0.33333	0.19903	0.42498	0.069119	0.1132	0.035592	0.26999	0.13495	0.054298	0.093981	0.28052	0.16639	0.27351	0.65096	0.077733	0.038626	0.057128	0.087275	0.07252	0.66114	0.44476	0.24743	0.25552	0.062946
Meth__cg07017374__FLT3	0.038732	0.083311	0.71756	0.060403	0.047054	0.97612	0.064323	0.056919	0.063262	0.076683	0.96014	0.82494	0.64938	0.069241	0.10864	0.13835	0.085498	0.78864	0.77244	0.23776	0.076083	0.91193	0.46411	0.10883	0.34125	0.13342	0.14959	0.50336	0.18898	0.045968	0.040797	0.28135	0.91824	0.081695	0.066198	0.07724
Meth__cg19001794__HIC1	0.049327	0.044756	0.93661	0.050992	0.035101	0.040285	0.049574	0.051797	0.033121	0.040048	0.24236	0.022662	0.081268	0.043385	0.038254	0.037199	0.11816	0.049031	0.033844	0.057106	0.3185	0.1043	0.043571	0.094487	0.10402	0.070009	0.048827	0.030702	0.042994	0.20346	0.67094	0.061156	0.047882	0.047586	0.036881	0.047913
Meth__cg00929855__HSPA1A	0.049628	0.043052	0.15264	0.077232	0.0222	0.0258	0.03973	0.080687	0.023704	0.0354	0.077596	0.025946	0.043223	0.07303	0.74541	0.032446	0.10251	0.026788	0.035553	0.13637	0.094091	0.97628	0.073347	0.050056	0.087891	0.032948	0.034988	0.033186	0.094567	0.023587	0.042517	0.021286	0.088161	0.028421	0.022959	0.031318
Meth__cg11981631__ABCC8	0.22307	0.047077	0.9646	0.40566	0.36807	0.9224	0.4353	0.60605	0.057564	0.068979	0.75112	0.53101	0.81354	0.084677	0.21202	0.086493	0.095734	0.046839	0.52124	0.45973	0.33308	0.64995	0.12119	0.082704	0.80699	0.06413	0.035717	0.59081	0.035909	0.28016	0.13469	0.96007	0.36543	0.093769	0.49287	0.45606
Meth__cg15590780__USH2A	0.83243	0.20216	0.1247	0.78728	0.8049	0.56308	0.34399	0.44475	0.74549	0.20933	0.38816	0.099738	0.38116	0.60218	0.40347	0.60227	0.20374	0.13516	0.042768	0.058923	0.11502	0.6124	0.50598	0.13586	0.21882	0.30381	0.081135	0.69327	0.11618	0.72541	0.089421	0.087067	0.26648	0.077676	0.69207	0.27266
Meth__cg26547788__HDHD1A	0.4783	0.070081	0.52355	0.090793	0.075581	0.085002	0.1131	0.10252	0.091776	0.072069	0.11008	0.16356	0.15898	0.10085	0.071953	0.1011	0.15155	0.078436	0.076204	0.11098	0.084723	0.13178	0.087641	0.1307	0.11643	0.14041	0.10126	0.078741	0.092951	0.074031	0.44959	0.35042	0.1392	0.079031	0.084569	0.084856
Meth__cg22674717__SALL1	0.83	0.027683	0.91805	0.82142	0.14007	0.42428	0.58124	0.67567	0.058691	0.093481	0.79281	0.53909	0.3278	0.070458	0.031893	0.058559	0.069131	0.030022	0.90403	0.94086	0.04634	0.75325	0.72147	0.071266	0.84567	0.042171	0.089929	0.11766	0.039576	0.029684	0.15565	0.036499	0.065364	0.87831	0.40983	0.11469
Meth__cg17617223__ZYG11BL	0.040301	0.041921	0.050096	0.037233	0.039479	0.16899	0.042744	0.053727	0.032777	0.034134	0.046108	0.040763	0.06162	0.044971	0.04743	0.037109	0.084156	0.041963	0.03441	0.050925	0.044285	0.23928	0.041697	0.082792	0.088719	0.079794	0.033854	0.032776	0.04651	0.037573	0.025662	0.034128	0.090415	0.042948	0.039267	0.037677
Meth__cg09523691__ATG12	0.27886	0.15578	0.35307	0.1304	0.12183	0.12201	0.1134	0.44717	0.68214	0.10393	0.09775	0.18727	0.13574	0.54204	0.26157	0.11843	0.14187	0.13793	0.13787	0.11237	0.18179	0.41517	0.13608	0.17278	0.14755	0.10794	0.23025	0.39891	0.11513	0.088366	0.12485	0.070901	0.15869	0.31802	0.10916	0.10037
Meth__cg24835159__RNF43	0.084587	0.17434	0.085326	0.053329	0.18877	0.52139	0.072049	0.068585	0.85288	0.062148	0.87304	0.12972	0.25099	0.6651	0.083687	0.091146	0.18905	0.83141	0.22284	0.04834	0.8331	0.75502	0.052067	0.2187	0.25422	0.1664	0.86023	0.062004	0.069078	0.068028	0.052684	0.061594	0.19796	0.42235	0.31192	0.81211
Meth__cg07895149__FAM26B	0.024053	0.017872	0.97088	0.26578	0.01647	0.9813	0.37536	0.022961	0.03159	0.025056	0.89114	0.59652	0.96238	0.32423	0.97939	0.031902	0.28168	0.016272	0.016528	0.027764	0.27937	0.97805	0.040152	0.047803	0.97512	0.10285	0.027076	0.019053	0.97741	0.027036	0.76039	0.013936	0.96739	0.024827	0.21542	0.035959
Meth__cg21086464__PAK1	0.030808	0.084843	0.051602	0.057187	0.041104	0.37997	0.075202	0.0386	0.042927	0.05736	0.040229	0.030777	0.097533	0.041089	0.041886	0.040997	0.14538	0.036413	0.34606	0.042294	0.050289	0.056405	0.057826	0.16211	0.49119	0.13978	0.047488	0.029272	0.047228	0.076052	0.03312	0.024024	0.10184	0.050422	0.066591	0.062529
Meth__cg27588902__GNMT	0.058048	0.03973	0.098089	0.059082	0.037717	0.90206	0.060061	0.33432	0.044743	0.05994	0.4563	0.089957	0.34472	0.065569	0.095722	0.11457	0.097106	0.66715	0.0811	0.055176	0.88413	0.85745	0.057628	0.10207	0.063312	0.17833	0.55038	0.062152	0.45054	0.12217	0.03547	0.31538	0.054408	0.053664	0.058428	0.10562
Meth__cg17127587__TMEM45A	0.24365	0.036802	0.038824	0.50888	0.085522	0.028363	0.092769	0.045072	0.28873	0.057946	0.072182	0.047516	0.058498	0.16195	0.037134	0.076754	0.051877	0.047515	0.037919	0.042197	0.061099	0.10576	0.047361	0.10851	0.12346	0.1132	0.028521	0.033562	0.043751	0.089307	0.03569	0.047508	0.073111	0.050581	0.20528	0.32962
Meth__cg22740783__CGREF1	0.14409	0.067183	0.8973	0.5419	0.18843	0.74918	0.61844	0.67328	0.087258	0.34826	0.23817	0.6774	0.82585	0.080945	0.63247	0.046464	0.13687	0.041588	0.44046	0.049205	0.76971	0.74728	0.77275	0.15013	0.19346	0.10243	0.095652	0.05266	0.08914	0.59054	0.43329	0.28795	0.13628	0.090625	0.54461	0.38686
Meth__cg19596204__ISYNA1	0.040263	0.095906	0.03277	0.70213	0.024529	0.61674	0.026715	0.038893	0.019547	0.030234	0.040184	0.36161	0.26154	0.025241	0.57001	0.023735	0.094387	0.7124	0.57359	0.040045	0.24059	0.92274	0.036787	0.047144	0.049322	0.077532	0.025937	0.023161	0.27586	0.1374	0.020709	0.017523	0.049561	0.029931	0.022287	0.026424
Meth__cg16860694__FXYD5	0.091837	0.087354	0.076852	0.2703	0.097803	0.052311	0.86754	0.088104	0.073469	0.58	0.13297	0.077137	0.1796	0.073075	0.076844	0.064496	0.10416	0.074277	0.93611	0.71756	0.058029	0.091954	0.099721	0.15686	0.15701	0.14025	0.076111	0.084548	0.082624	0.10668	0.07282	0.97517	0.25504	0.096963	0.098568	0.64359
Meth__cg00243313__IRX4	0.029184	0.023705	0.1173	0.027316	0.017799	0.78009	0.038015	0.93953	0.13974	0.025441	0.026216	0.030656	0.40097	0.1059	0.68599	0.023674	0.090337	0.052295	0.026314	0.028003	0.2733	0.75008	0.039598	0.048514	0.62835	0.051565	0.029355	0.034529	0.085462	0.021158	0.02694	0.25412	0.033346	0.036342	0.02772	0.029975
Meth__cg09150117__DLX5	0.68779	0.053469	0.62816	0.22526	0.045831	0.39481	0.51998	0.065156	0.052035	0.069495	0.072273	0.45838	0.23204	0.0552	0.078738	0.061508	0.080452	0.062153	0.11312	0.34455	0.069856	0.91684	0.14696	0.14158	0.7516	0.042313	0.06616	0.044719	0.10104	0.067338	0.071402	0.92856	0.14901	0.12048	0.17256	0.077564
Meth__cg14337900__MYH9	0.081982	0.063756	0.086473	0.066494	0.042526	0.045604	0.076958	0.11813	0.043268	0.052169	0.074977	0.055611	0.074297	0.045404	0.048003	0.05154	0.11167	0.039546	0.037216	0.080424	0.46475	0.16884	0.075131	0.062669	0.12459	0.12632	0.051086	0.049172	0.035325	0.043438	0.046495	0.038305	0.12916	0.043574	0.046588	0.051363
Meth__cg08896945__CALCB	0.053901	0.04835	0.15917	0.20462	0.03918	0.67538	0.13948	0.57538	0.042582	0.052428	0.41903	0.094656	0.53335	0.047294	0.50711	0.14598	0.10142	0.051481	0.88885	0.90465	0.13781	0.85224	0.10886	0.057462	0.83774	0.14393	0.045033	0.051875	0.29802	0.034339	0.049971	0.12534	0.1326	0.06188	0.47486	0.43772
Meth__cg22415432__PCDH11Y	0.11731	0.074969	0.89018	0.060866	0.066637	0.62646	0.06784	0.51093	0.068204	0.072249	0.24448	0.15379	0.11567	0.072215	0.050177	0.1542	0.10672	0.11562	0.055998	0.075869	0.11185	0.8277	0.062433	0.13978	0.59143	0.079309	0.061623	0.089161	0.15912	0.057154	0.073087	0.69036	0.15309	0.090701	0.065877	0.062045
Meth__cg02551396__JPH2	0.028533	0.031363	0.023835	0.37793	0.088274	0.022883	0.68567	0.035014	0.033328	0.025352	0.023076	0.021135	0.070173	0.029648	0.026398	0.02623	0.045887	0.022569	0.56762	0.89965	0.029685	0.027605	0.17768	0.026526	0.36801	0.048439	0.028486	0.019049	0.027944	0.57529	0.021973	0.021251	0.028019	0.029047	0.18968	0.83759
Meth__cg19125999__C1orf172	0.074993	0.030801	0.050074	0.058096	0.044485	0.20764	0.034081	0.043977	0.074663	0.041112	0.057514	0.057778	0.061305	0.067221	0.054933	0.39165	0.072659	0.050393	0.043712	0.058484	0.73115	0.71607	0.056483	0.059149	0.055103	0.088105	0.45386	0.026993	0.81534	0.031176	0.035013	0.044297	0.29478	0.090963	0.056438	0.055575
Meth__cg12716838__B3GALT3	0.030133	0.27208	0.97528	0.028097	0.02206	0.85386	0.027542	0.036519	0.031515	0.019564	0.019787	0.35973	0.7358	0.040351	0.96687	0.019474	0.022497	0.02512	0.024164	0.30071	0.042628	0.077438	0.029324	0.029435	0.038127	0.041905	0.033453	0.04941	0.5341	0.67293	0.019675	0.7798	0.080202	0.024045	0.053652	0.92435
Meth__cg14817542__HIF1AN	0.028021	0.023617	0.038158	0.02068	0.017799	0.020981	0.032418	0.037469	0.022934	0.023118	0.024025	0.04606	0.041475	0.029077	0.026935	0.027827	0.042894	0.027689	0.025728	0.028737	0.54978	0.068348	0.0349	0.033602	0.072153	0.060223	0.018322	0.02127	0.022435	0.014491	0.024995	0.021167	0.029942	0.02517	0.024644	0.032316
SNP__TRBV6-2	0.0098	0.453	0.186	0.355	0.322	-0.135	-0.257	0.042	-0.1872	0.29	-2.535	-0.251	-0.206	0.267	-0.3346	0.434	-2.904	-0.1446	-2.003	-0.2195	0.122	-0.0176	0.343	0.191	-0.0298	0.459	0.526	-0.864	0.0144	-0.0908	-0.273	0.0294	-0.2956	-0.317	-0.042	0.028
Meth__cg21224759__PIN4	0.51049	0.097465	0.079934	0.074761	0.34946	0.076505	0.074415	0.089047	0.44019	0.091592	0.072021	0.070807	0.098396	0.42054	0.15797	0.4107	0.30988	0.066562	0.064124	0.075813	0.16732	0.094324	0.081046	0.49845	0.21421	0.39924	0.070252	0.068158	0.47327	0.067196	0.080558	0.38302	0.10186	0.43862	0.4302	0.075325
Meth__cg11703011__SERPINE2	0.045045	0.041323	0.043707	0.037394	0.024773	0.032358	0.035315	0.045451	0.036095	0.027689	0.03539	0.13134	0.067859	0.025249	0.030196	0.026736	0.062068	0.024966	0.024372	0.044808	0.033016	0.057761	0.055728	0.043284	0.090631	0.047151	0.033963	0.026864	0.024559	0.022059	0.024153	0.023919	0.03955	0.034656	0.03401	0.044556
Meth__cg22172230__SWAP70	0.022051	0.010162	0.019488	0.016116	0.010651	0.017083	0.020432	0.39956	0.011871	0.022407	0.013972	0.034741	0.016558	0.014718	0.023097	0.0097989	0.034027	0.0094436	0.01312	0.02258	0.020964	0.024977	0.019191	0.019135	0.031495	0.030896	0.014631	0.014349	0.01638	0.012827	0.015831	0.015784	0.041433	0.019741	0.016418	0.012536
